Exported at 03/06/2025 11:22:45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,TL09-B-60m 1 czesc, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,Magnetic Susceptibility,Mag Sus in Air,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,x10^-5 SI,x10^-5 SI,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
50.10,50.1,03/06/2025 12:07:28,-0.812,53.695,,15.4,1018776.0,603449.0,897378.74,349.59,1898.34,16549.13,2664.23,69509.34,2358.71,52.42,80.58,635.71,52.65,3811.59,572.27,3918.50,109.28,846.28,97.15,247.94,70.97,114.48,46.38,174.08,31.94,6137.84,570.42,5.15,0.75,73.80,6.40,13.39,3.49,0.16,0.25,74.88,6.26,43.76,6.03,0.18,6.58,13.05,30.24,31.50,10.56,18.50,7.35,203714.91,579.72,3147.97,31268.96,5033.97,148703.75,5046.08,120.11,184.64,1587.31,131.47,4591.46,689.36,5482.79,152.90,1412.01,162.10,442.62,126.69,167.31,67.79,250.13,45.89,8775.54,815.55,6.56,0.96,92.38,8.01,16.67,4.35,0.21,0.32,88.55,7.40,59.11,8.15,0.24,8.77,14.57,33.76,33.93,11.37,20.98,8.34
50.20,50.2,03/06/2025 12:07:46,-2.710,54.225,,15.4,1017804.0,604594.0,902959.95,247.92,1866.67,16241.81,2616.12,64868.09,2209.40,59.03,79.86,628.70,51.52,3236.52,490.55,4046.98,109.73,808.00,94.38,263.44,70.12,109.12,44.88,133.23,25.18,6140.80,571.41,5.64,0.75,57.32,4.27,15.07,3.48,0.00,0.00,77.46,6.29,46.99,5.89,0.00,0.00,2.35,29.71,34.40,10.72,17.18,7.02,192401.37,411.12,3095.45,30688.30,4943.06,138774.56,4726.64,135.26,182.99,1569.80,128.63,3898.73,590.92,5662.55,153.53,1348.14,157.47,470.29,125.19,159.48,65.60,191.43,36.17,8779.77,816.97,7.18,0.95,71.75,5.34,18.75,4.33,0.00,0.00,91.61,7.43,63.48,7.96,0.00,0.00,2.63,33.17,37.06,11.55,19.49,7.96
50.30,50.3,03/06/2025 12:08:04,-2.883,46.952,,15.4,1020803.0,605374.0,901475.08,1164.94,1863.56,16038.42,2585.38,64323.56,2192.87,21.66,78.63,668.89,51.50,3496.66,527.33,4538.57,116.35,893.91,100.37,270.65,70.67,151.79,53.60,238.21,42.80,6470.54,603.28,6.04,0.77,41.55,2.57,12.62,3.47,0.01,0.25,85.24,6.66,45.07,6.06,0.08,6.54,0.00,0.00,31.29,10.85,25.22,7.39,194217.19,1931.80,3090.30,30304.00,4884.99,137609.62,4691.28,49.62,180.17,1670.14,128.59,4212.09,635.22,6350.40,162.80,1491.48,167.47,483.16,126.16,221.85,78.34,342.27,61.50,9251.21,862.53,7.68,0.98,52.02,3.22,15.71,4.31,0.01,0.33,100.81,7.87,60.88,8.18,0.11,8.72,0.00,0.00,33.71,11.69,28.61,8.38
50.40,50.4,03/06/2025 12:08:32,-3.064,51.313,,15.4,1023923.0,606025.0,902128.60,1005.25,1893.81,16445.21,2648.26,62467.65,2133.41,45.77,78.75,632.79,51.19,3358.43,507.53,5088.19,122.59,1000.98,107.56,300.36,71.15,130.49,49.19,236.44,42.49,6928.56,648.06,5.64,0.78,38.34,2.29,13.87,3.66,0.11,0.25,82.22,6.59,46.35,6.13,0.00,0.00,0.00,0.00,26.21,10.66,18.52,7.36,192153.23,1666.99,3140.46,31072.61,5003.79,133639.22,4564.07,104.88,180.45,1580.01,127.81,4045.58,611.38,7119.43,171.52,1670.13,179.47,536.19,127.01,190.72,71.90,339.73,61.05,9906.07,926.56,7.18,1.00,48.00,2.87,17.26,4.56,0.14,0.33,97.24,7.80,62.60,8.28,0.00,0.00,0.00,0.00,28.24,11.48,21.01,8.35
50.50,50.5,03/06/2025 12:08:50,-3.721,51.514,1181349.087,15.4,1022214.0,606134.0,899102.00,2016.45,1927.21,16789.32,2701.23,64719.62,2206.12,30.54,78.90,565.33,52.25,3006.04,458.70,4675.80,118.16,1005.82,108.20,222.47,70.31,120.87,47.58,240.09,43.18,7258.42,680.22,6.26,0.80,43.84,2.76,14.99,3.62,0.00,0.00,85.55,6.74,42.98,6.08,0.00,0.00,0.00,0.00,34.48,11.21,19.13,7.28,198442.85,3343.84,3195.84,31722.79,5103.87,138456.94,4719.64,69.98,180.78,1411.58,130.46,3621.09,552.56,6542.41,165.33,1678.20,180.52,397.15,125.52,176.65,69.54,344.97,62.04,10377.68,972.54,7.97,1.02,54.88,3.46,18.65,4.51,0.00,0.00,101.17,7.97,58.05,8.21,0.00,0.00,0.00,0.00,37.14,12.08,21.70,8.26
50.60,50.6,03/06/2025 12:09:08,-3.722,52.704,,15.4,1023069.0,606404.0,896423.10,277.79,1883.64,16980.63,2730.75,69808.66,2368.85,51.60,80.89,510.20,53.01,3498.33,527.91,4431.31,115.91,816.38,96.34,206.55,71.00,126.54,48.81,139.95,26.21,6466.79,602.40,6.16,0.79,61.93,4.75,13.70,3.63,0.00,0.00,80.33,6.51,45.88,6.12,0.28,6.67,0.00,0.00,34.96,11.17,18.91,7.26,205377.24,460.66,3123.60,32084.27,5159.64,149344.11,5067.75,118.24,185.34,1273.92,132.35,4214.10,635.92,6200.31,162.19,1362.13,160.73,368.74,126.75,184.95,71.34,201.09,37.67,9245.85,861.28,7.83,1.01,77.52,5.95,17.05,4.51,0.00,0.00,94.99,7.70,61.98,8.26,0.37,8.89,0.00,0.00,37.66,12.03,21.45,8.24
50.70,50.7,03/06/2025 12:09:26,-3.539,51.980,,15.4,1030457.0,609071.0,897685.22,1517.16,1940.64,17660.38,2836.38,64380.24,2196.12,70.58,60.74,700.56,52.25,3448.79,520.92,4897.07,121.20,1005.31,108.73,229.93,71.27,105.70,44.98,241.11,43.44,7780.62,731.22,5.26,0.76,57.20,4.13,14.64,3.67,0.02,0.26,88.23,6.92,49.94,6.28,0.00,0.00,0.00,0.00,42.06,11.52,19.98,7.61,200582.15,2515.87,3218.11,33368.64,5359.24,137730.90,4698.24,161.72,139.19,1749.23,130.46,4154.43,627.51,6852.01,169.58,1677.35,181.42,410.46,127.24,154.48,65.74,346.44,62.42,11124.30,1045.46,6.70,0.96,71.61,5.16,18.22,4.57,0.03,0.35,104.34,8.18,67.46,8.49,0.00,0.00,0.00,0.00,45.30,12.41,22.66,8.64
50.80,50.8,03/06/2025 12:09:44,-3.094,48.739,,15.4,1032014.0,608786.0,892399.81,1600.36,1906.15,17143.55,2755.90,70815.79,2402.25,181.39,121.49,693.41,53.52,3248.21,493.85,4611.00,119.49,1019.77,110.49,208.87,72.12,105.90,45.47,170.60,31.59,7537.97,706.88,6.24,0.82,61.52,4.61,17.58,3.79,0.00,0.00,82.72,6.73,42.63,6.23,0.00,0.00,0.00,0.00,32.62,11.30,20.07,7.62,212627.92,2653.84,3160.92,32392.09,5207.17,151498.69,5139.22,415.62,278.37,1731.38,133.63,3912.81,594.89,6451.74,167.19,1701.49,184.35,372.87,128.74,154.77,66.45,245.12,45.38,10777.36,1010.65,7.94,1.04,77.01,5.77,21.88,4.72,0.00,0.00,97.82,7.96,57.59,8.41,0.00,0.00,0.00,0.00,35.14,12.18,22.77,8.64
50.90,50.9,03/06/2025 12:10:12,-3.519,55.482,,15.4,1030408.0,610552.0,901073.52,1332.18,1869.49,17274.06,2775.38,61642.30,2107.69,66.71,57.58,626.49,51.77,2832.11,434.41,5535.91,127.88,1146.42,117.87,236.15,70.37,101.60,43.95,207.89,37.76,7632.13,716.96,5.80,0.79,82.82,7.70,15.42,3.69,0.00,0.00,92.99,7.15,41.06,6.14,1.75,6.76,0.00,0.00,33.60,11.16,19.10,7.65,193645.34,2209.13,3100.13,32638.69,5243.97,131873.51,4509.05,152.86,131.93,1564.28,129.26,3411.57,523.30,7745.89,178.93,1912.79,196.67,421.57,125.62,148.50,64.23,298.70,54.26,10911.99,1025.07,7.38,1.01,103.67,9.64,19.20,4.59,0.00,0.00,109.97,8.46,55.46,8.29,2.33,9.01,0.00,0.00,36.19,12.03,21.66,8.67
51.00,51.0,03/06/2025 12:10:30,-3.898,55.750,1181350.737,15.4,1026004.0,608549.0,899620.38,411.99,1872.32,16788.65,2701.08,65976.47,2246.04,51.32,79.73,599.94,52.67,3489.20,526.39,4422.08,115.22,992.60,107.62,211.30,70.58,104.48,44.69,151.10,28.33,6933.64,648.53,5.97,0.79,51.80,3.58,12.54,3.58,0.11,0.25,90.51,6.94,42.76,6.03,0.28,6.58,0.00,0.00,23.92,10.49,18.95,7.35,198173.72,683.19,3104.82,31721.53,5103.59,141145.77,4805.04,117.60,182.69,1497.99,131.52,4203.11,634.09,6187.41,161.21,1656.15,179.56,377.21,125.99,152.70,65.32,217.10,40.70,9913.33,927.23,7.60,1.01,64.84,4.48,15.61,4.46,0.14,0.32,107.03,8.21,57.76,8.15,0.37,8.77,0.00,0.00,25.76,11.30,21.49,8.34
51.10,51.1,03/06/2025 12:10:48,-4.166,57.334,,15.5,1011369.0,604432.0,906570.95,1798.80,1818.75,15888.90,2559.83,58512.76,2005.57,54.87,76.57,492.82,50.80,3162.93,479.22,4837.97,118.14,1050.99,109.88,264.74,68.73,91.71,41.48,192.89,35.02,6757.00,631.81,6.23,0.76,128.63,17.17,14.85,3.43,0.00,0.00,90.25,6.82,38.67,5.82,0.85,6.47,0.00,0.00,29.26,10.65,13.93,7.05,182811.44,2982.91,3016.00,30021.49,4836.70,125178.39,4290.58,125.73,175.44,1230.53,126.83,3810.08,577.28,6769.32,165.30,1753.56,183.33,472.61,122.69,134.03,60.62,277.15,50.31,9660.78,903.32,7.93,0.97,161.01,21.49,18.48,4.27,0.00,0.00,106.73,8.07,52.24,7.86,1.13,8.63,0.00,0.00,31.52,11.47,15.80,8.00
51.20,51.2,03/06/2025 12:11:06,-3.940,56.674,,15.5,1008707.0,602802.0,911447.16,698.96,1820.98,14544.24,2353.42,56683.23,1945.86,111.47,82.30,500.84,49.76,2485.37,384.39,4926.27,118.04,935.75,101.27,268.35,67.67,89.85,40.58,128.19,24.13,6875.54,643.98,5.36,0.73,106.17,12.37,15.89,3.50,0.00,0.00,87.43,6.64,40.74,5.73,0.58,6.30,0.00,0.00,30.75,10.57,17.88,6.92,173855.19,1159.07,3019.68,27480.79,4446.69,121264.42,4162.85,255.41,188.58,1250.54,124.25,2993.89,463.04,6892.87,165.16,1561.29,168.97,479.05,120.80,131.31,59.31,184.19,34.67,9830.26,920.72,6.82,0.93,132.90,15.48,19.78,4.35,0.00,0.00,103.39,7.85,55.03,7.74,0.78,8.41,0.00,0.00,33.12,11.39,20.28,7.85
51.30,51.3,03/06/2025 12:11:24,-3.692,57.138,,15.5,1009246.0,600281.0,907642.37,959.02,1786.21,15536.57,2505.06,59793.57,2045.98,8.79,9.90,387.31,50.86,2878.10,439.02,4509.29,113.60,825.44,93.81,259.09,68.11,111.19,44.63,101.19,19.62,6709.93,627.44,5.68,0.75,78.17,7.20,13.22,3.46,0.09,0.24,77.65,6.25,42.07,5.76,0.44,6.30,14.18,28.88,29.62,10.32,17.01,6.93,181707.28,1590.33,2962.03,29355.78,4733.21,127918.47,4377.04,20.14,22.68,967.09,126.99,3466.97,528.85,6309.43,158.95,1377.25,156.51,462.52,121.58,162.51,65.23,145.39,28.19,9593.49,897.08,7.22,0.96,97.85,9.01,16.46,4.31,0.12,0.32,91.83,7.39,56.83,7.79,0.59,8.40,15.83,32.24,31.91,11.11,19.29,7.86
51.40,51.4,03/06/2025 12:11:53,-3.760,52.045,,15.5,999880.0,597082.0,910850.59,1319.94,1737.39,14336.24,2318.62,58258.58,1995.59,67.48,56.33,594.49,49.24,2732.34,418.73,4013.09,107.21,798.11,91.89,244.87,66.94,80.72,38.83,168.04,30.62,6265.00,584.32,5.41,0.72,90.12,9.35,14.22,3.26,0.18,0.24,78.28,6.20,40.71,5.59,0.00,0.00,0.00,0.00,28.85,10.05,12.74,6.77,175873.03,2188.83,2881.07,27087.78,4380.95,124634.61,4269.23,154.62,129.07,1484.38,122.94,3291.39,504.41,5615.15,150.01,1331.63,153.32,437.13,119.50,117.98,56.75,241.45,44.00,8957.34,835.42,6.89,0.92,112.81,11.71,17.71,4.06,0.23,0.31,92.58,7.33,54.99,7.55,0.00,0.00,0.00,0.00,31.08,10.83,14.45,7.68
51.50,51.5,03/06/2025 12:12:11,-3.073,58.263,1181349.611,15.6,983147.0,593197.0,924498.41,503.57,1746.35,11933.22,1949.54,49078.00,1698.90,178.10,113.90,589.23,46.73,2311.69,358.36,3744.42,100.04,780.56,88.37,237.13,63.08,89.63,38.88,98.93,18.87,5734.52,533.84,4.51,0.66,64.61,5.52,12.66,3.23,0.00,0.00,68.05,5.59,31.30,5.21,0.00,0.00,0.00,0.00,29.87,9.57,11.60,6.25,148748.12,835.06,2895.92,22547.38,3683.58,104994.27,3634.51,408.10,260.99,1471.25,116.67,2784.68,431.68,5239.21,139.97,1302.36,147.44,423.32,112.61,131.00,56.82,142.15,27.12,8198.90,763.26,5.73,0.84,80.88,6.91,15.75,4.02,0.00,0.00,80.48,6.61,42.29,7.03,0.00,0.00,0.00,0.00,32.17,10.31,13.16,7.09
51.60,51.6,03/06/2025 12:12:29,-2.833,57.272,,15.7,967275.0,584283.0,925913.85,385.44,1738.34,11819.85,1931.74,49783.75,1720.56,37.36,70.26,454.89,46.80,2328.96,359.46,3103.50,92.74,633.60,78.01,174.41,61.03,95.37,39.44,162.51,29.10,4861.35,448.86,4.51,0.64,101.20,12.29,11.76,3.01,0.00,0.00,62.11,5.24,28.38,5.03,0.00,0.00,1.28,26.30,22.26,9.15,13.65,6.21,146837.41,639.17,2882.65,22333.16,3649.96,106504.11,3680.86,85.61,160.98,1135.82,116.85,2805.48,433.00,4342.44,129.77,1057.15,130.16,311.36,108.95,139.39,57.65,233.50,41.82,6950.49,641.75,5.74,0.81,126.69,15.38,14.64,3.74,0.00,0.00,73.45,6.19,38.34,6.80,0.00,0.00,1.43,29.37,23.97,9.85,15.49,7.05
51.70,51.7,03/06/2025 12:12:47,-2.464,59.122,,15.7,956070.0,579503.0,936551.76,299.14,1692.60,10220.13,1685.39,41291.00,1446.75,37.19,33.78,440.37,44.39,2162.67,335.31,3252.81,91.62,604.58,74.37,161.56,58.19,71.18,34.37,57.54,11.52,4619.70,426.42,4.46,0.62,85.50,9.46,11.04,2.89,0.00,0.00,58.50,4.92,28.10,4.71,0.00,0.00,3.12,25.17,27.52,8.88,12.13,5.91,124852.50,496.06,2806.79,19310.55,3184.48,88335.27,3095.09,85.21,77.39,1099.56,110.83,2605.16,403.91,4551.35,128.19,1008.74,124.08,288.42,103.88,104.03,50.23,82.68,16.55,6604.98,609.67,5.67,0.79,107.03,11.84,13.74,3.60,0.00,0.00,69.19,5.82,37.95,6.36,0.00,0.00,3.49,28.10,29.64,9.57,13.77,6.71
51.80,51.8,03/06/2025 12:13:05,-4.275,58.596,,15.7,948928.0,579149.0,939815.38,1258.87,1676.80,9731.78,1610.48,38286.83,1350.07,47.29,66.80,404.28,44.20,1928.02,302.45,2702.75,85.34,594.57,73.00,173.85,57.21,87.87,36.63,74.97,14.49,4640.07,428.85,4.32,0.61,117.29,16.87,12.79,2.90,0.07,0.20,54.34,4.74,30.91,4.64,0.38,5.12,1.25,24.60,22.35,8.44,9.75,5.83,118089.81,2087.55,2780.59,18387.84,3042.94,81908.35,2888.25,108.36,153.06,1009.46,110.36,2322.51,364.34,3781.71,119.41,992.03,121.80,310.36,102.13,128.43,53.54,107.72,20.82,6634.11,613.14,5.50,0.77,146.82,21.12,15.92,3.61,0.09,0.26,64.26,5.61,41.76,6.27,0.50,6.83,1.40,27.47,24.07,9.09,11.06,6.62
51.90,51.9,03/06/2025 12:13:33,-3.990,60.778,,15.8,942302.0,574574.0,936449.88,479.75,1734.77,10615.34,1745.73,41982.11,1468.48,13.54,65.97,429.30,44.04,1952.01,305.87,2798.84,87.01,545.92,70.36,159.20,57.62,84.49,36.23,58.41,11.55,4193.97,385.07,4.34,0.60,102.61,13.21,12.72,2.90,0.00,0.00,51.65,4.59,31.50,4.69,0.00,0.00,0.00,0.00,23.29,8.66,11.12,5.77,125727.05,795.56,2876.73,20057.28,3298.48,89813.79,3141.56,31.02,151.17,1071.91,109.97,2351.41,368.45,3916.16,121.74,910.86,117.39,284.21,102.87,123.49,52.95,83.93,16.60,5996.31,550.55,5.53,0.77,128.44,16.54,15.83,3.61,0.00,0.00,61.08,5.43,42.55,6.33,0.00,0.00,0.00,0.00,25.09,9.33,12.62,6.54
52.00,52.0,03/06/2025 12:13:51,-2.934,61.307,1181347.231,15.8,943030.0,574306.0,935954.62,740.13,1750.55,10454.58,1721.31,41825.46,1463.66,15.53,15.85,487.88,43.90,1806.72,286.29,2775.62,86.62,611.24,74.23,192.78,57.81,75.89,34.64,151.80,27.00,4641.84,428.50,4.90,0.63,136.17,21.73,12.28,2.90,0.20,0.20,53.77,4.73,25.39,4.65,0.08,5.16,0.00,0.00,20.99,8.30,12.11,5.80,126429.65,1227.34,2902.90,19753.55,3252.36,89478.67,3131.27,35.58,36.33,1218.20,109.60,2176.39,344.87,3883.67,121.20,1019.85,123.85,344.16,103.19,110.92,50.62,218.11,38.79,6636.64,612.64,6.24,0.80,170.45,27.20,15.29,3.61,0.27,0.26,63.59,5.59,34.30,6.28,0.11,6.89,0.00,0.00,22.61,8.94,13.74,6.58
52.10,52.1,03/06/2025 12:14:09,-2.220,60.974,,15.8,940791.0,574960.0,939621.66,621.82,1723.56,10079.97,1664.20,38661.10,1361.97,38.42,65.74,344.40,43.87,1930.16,302.47,2739.08,85.39,462.44,64.05,165.77,56.65,76.99,34.49,98.26,18.22,4914.78,455.47,4.13,0.59,101.85,13.04,11.38,2.87,0.02,0.20,58.37,4.89,29.71,4.65,0.00,0.00,6.38,24.31,22.86,8.51,10.44,5.78,118539.30,1031.14,2858.14,19045.72,3144.44,82709.05,2913.71,88.04,150.64,859.93,109.53,2325.08,364.36,3832.54,119.48,771.58,106.87,295.94,101.14,112.53,50.40,141.18,26.18,7026.88,651.20,5.26,0.76,127.50,16.32,14.17,3.57,0.02,0.26,69.03,5.79,40.13,6.28,0.00,0.00,7.12,27.14,24.63,9.16,11.85,6.56
52.20,52.2,03/06/2025 12:14:27,-1.758,58.397,,15.8,944647.0,575206.0,944140.46,802.17,1693.12,8920.63,1486.49,34435.13,1222.59,34.76,64.25,359.92,42.92,2019.53,313.99,3125.72,87.75,650.19,75.54,189.53,55.96,96.54,37.68,109.70,20.02,4856.54,450.11,4.68,0.61,115.62,16.53,9.55,2.76,0.06,0.20,55.42,4.75,30.86,4.65,0.00,0.00,5.49,23.97,23.10,8.69,14.39,5.74,108621.02,1330.22,2807.66,16855.20,2808.67,73668.28,2615.54,79.64,147.22,898.68,107.17,2432.74,378.24,4373.53,122.78,1084.83,126.04,338.35,99.90,141.09,55.07,157.62,28.77,6943.61,643.55,5.95,0.78,144.74,20.69,11.88,3.44,0.08,0.27,65.54,5.62,41.68,6.28,0.00,0.00,6.13,26.77,24.88,9.36,16.33,6.51
52.30,52.3,03/06/2025 12:14:45,-2.501,55.291,,15.7,950156.0,578688.0,942342.82,551.25,1676.86,8717.24,1457.04,37173.00,1313.62,62.85,50.59,401.83,43.69,2057.27,319.86,2996.61,87.66,577.53,71.12,223.87,57.52,66.57,32.80,117.84,21.59,4461.05,411.57,4.53,0.61,94.33,11.50,12.31,2.93,0.05,0.20,60.90,4.99,32.87,4.75,0.38,5.06,14.46,24.33,20.80,8.44,9.64,5.68,113042.59,914.12,2780.69,16470.89,2753.02,79525.49,2810.27,144.01,115.93,1003.32,109.08,2478.19,385.31,4192.88,122.65,963.60,118.67,399.64,102.69,97.29,47.94,169.32,31.03,6378.16,588.44,5.77,0.77,118.08,14.39,15.33,3.64,0.07,0.26,72.03,5.90,44.40,6.41,0.51,6.74,16.14,27.16,22.40,9.09,10.94,6.44
52.40,52.4,03/06/2025 12:15:14,-2.761,48.804,,15.7,948076.0,577744.0,940124.62,334.35,1732.37,9856.74,1630.21,38711.80,1363.21,41.86,65.83,461.07,43.49,1937.73,303.33,3000.24,88.04,456.21,63.90,176.22,57.10,114.50,41.69,70.97,13.68,4416.20,406.94,4.59,0.61,142.86,24.08,12.22,2.91,0.03,0.20,53.07,4.68,33.37,4.71,1.09,5.10,13.69,24.42,27.30,8.71,9.27,5.79,117798.74,554.45,2872.75,18623.94,3080.22,82817.51,2916.36,95.91,150.83,1151.25,108.59,2334.20,365.39,4197.95,123.18,761.18,106.62,314.59,101.94,167.34,60.94,101.98,19.66,6314.04,581.81,5.84,0.78,178.83,30.14,15.21,3.63,0.04,0.26,62.76,5.53,45.08,6.37,1.46,6.80,15.29,27.26,29.41,9.38,10.52,6.56
52.50,52.5,03/06/2025 12:15:32,-3.691,47.091,1181348.486,15.7,944414.0,581230.0,941814.10,451.08,1675.73,9512.06,1576.47,37504.37,1324.36,0.00,0.00,482.81,43.38,1625.05,261.16,2928.91,86.86,580.57,71.83,187.46,56.85,65.42,32.54,75.29,14.43,4521.53,417.39,4.40,0.60,101.27,13.06,14.69,2.88,0.00,0.00,59.61,4.89,31.11,4.64,0.06,5.10,0.00,0.00,26.96,8.74,13.25,5.75,114495.41,748.01,2778.83,17972.68,2978.68,80234.41,2833.24,0.00,0.00,1205.53,108.32,1957.55,314.59,4098.14,121.53,968.68,119.85,334.66,101.50,95.62,47.57,108.18,20.73,6464.63,596.76,5.60,0.77,126.76,16.35,18.28,3.59,0.00,0.00,70.50,5.78,42.02,6.26,0.07,6.80,0.00,0.00,29.04,9.42,15.04,6.52
52.60,52.6,03/06/2025 12:15:50,-4.171,40.941,,15.7,944854.0,588252.0,943516.41,487.56,1676.72,9018.20,1501.59,36805.81,1301.01,50.06,65.91,503.71,43.32,1681.55,268.46,2402.07,81.75,425.32,61.68,219.37,57.21,70.99,33.23,95.59,17.87,4474.38,413.16,4.64,0.61,112.94,16.03,13.16,2.83,0.00,0.00,51.88,4.55,34.16,4.65,0.00,0.00,0.00,0.00,21.75,8.50,10.44,5.59,111393.06,808.51,2780.47,17039.55,2837.20,78739.96,2783.29,114.71,151.02,1257.72,108.18,2025.60,323.39,3360.99,114.38,709.65,102.91,391.62,102.13,103.76,48.57,137.34,25.68,6397.21,590.71,5.90,0.77,141.37,20.07,16.38,3.52,0.00,0.00,61.35,5.39,46.15,6.28,0.00,0.00,0.00,0.00,23.43,9.16,11.85,6.35
52.70,52.7,03/06/2025 12:16:08,-3.955,35.782,,15.7,948692.0,592387.0,947867.76,316.72,1722.72,8539.94,1430.99,32988.88,1175.05,37.47,64.69,451.07,43.23,1533.18,248.51,2622.10,82.91,476.47,64.36,165.86,55.32,100.10,38.23,118.16,21.55,4564.86,422.38,4.38,0.60,95.13,11.94,11.94,2.88,0.20,0.19,43.56,4.19,23.19,4.54,1.32,5.07,4.65,23.75,23.80,8.19,9.26,5.56,102162.69,525.21,2856.74,16135.90,2703.79,70574.26,2513.82,85.86,148.23,1126.27,107.94,1846.87,299.36,3668.86,116.00,794.99,107.38,296.09,98.76,146.30,55.88,169.77,30.97,6526.59,603.90,5.58,0.77,119.09,14.95,14.86,3.59,0.26,0.26,51.51,4.95,31.32,6.14,1.76,6.77,5.19,26.51,25.64,8.82,10.51,6.31
52.80,52.8,03/06/2025 12:16:26,-3.396,29.565,,15.7,945889.0,590946.0,960670.79,566.32,1650.72,5809.26,1020.95,23973.33,875.67,78.83,58.60,451.41,41.29,1323.78,219.01,2283.46,77.06,349.04,54.45,164.80,52.55,73.67,32.21,86.14,16.22,3950.44,364.05,4.31,0.56,105.45,15.21,10.67,2.59,0.00,0.00,42.44,3.98,21.19,4.21,0.90,4.69,6.20,22.45,16.15,7.61,11.44,5.27,76324.08,939.11,2737.35,10976.37,1929.04,51286.98,1873.35,180.62,134.28,1127.14,103.09,1594.63,263.82,3195.03,107.83,582.37,90.85,294.19,93.82,107.67,47.07,123.77,23.31,5648.12,520.51,5.48,0.71,132.00,19.05,13.28,3.22,0.00,0.00,50.19,4.71,28.62,5.68,1.20,6.26,6.92,25.07,17.40,8.19,12.97,5.98
52.90,52.9,03/06/2025 12:16:54,-4.062,24.667,,15.7,938340.0,591795.0,971100.80,606.99,1616.25,5096.18,912.70,15518.33,595.97,174.57,106.70,473.09,39.58,883.79,162.67,1880.29,71.25,269.86,47.89,102.66,49.27,64.30,29.65,57.85,11.42,3553.92,326.78,3.87,0.52,103.63,15.56,11.01,2.45,0.06,0.17,44.96,3.95,19.89,3.88,0.26,4.39,8.33,21.39,16.18,7.32,9.17,4.88,55269.08,1006.56,2680.19,9629.04,1724.50,33198.91,1274.97,400.00,244.48,1181.27,98.82,1064.61,195.95,2630.91,99.70,450.26,79.90,183.27,87.95,93.99,43.33,83.13,16.40,5081.20,467.21,4.93,0.66,129.72,19.48,13.70,3.05,0.07,0.23,53.17,4.68,26.86,5.24,0.34,5.85,9.30,23.88,17.43,7.89,10.40,5.54
