Exported at 26/11/2025 15:05:43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Archive TL09-A-20m, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,Magnetic Susceptibility,Mag Sus in Air,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,x10^-5 SI,x10^-5 SI,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
9.21,9.2,26/11/2025 09:34:28*,-0.228, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.31,9.3,26/11/2025 09:34:28*,-0.241, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.41,9.4,26/11/2025 09:34:28*,-0.194, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.51,9.5,26/11/2025 09:34:28*,-0.469, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.61,9.6,26/11/2025 09:34:28*,-0.557, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.71,9.7,26/11/2025 09:34:28*,-0.422, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.81,9.8,26/11/2025 09:34:28*,-0.325, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.91,9.9,26/11/2025 09:34:28*,-0.323, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.01,10.0,26/11/2025 09:34:28*,-0.351, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.11,10.1,26/11/2025 09:34:28*,-0.368, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.21,10.2,26/11/2025 09:34:28*,-0.390, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.31,10.3,26/11/2025 09:34:28*,-0.364, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.41,10.4,26/11/2025 09:34:28*,-0.279, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.51,10.5,26/11/2025 09:34:28*,-0.267, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.61,10.6,26/11/2025 09:34:28*,-0.133, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.71,10.7,26/11/2025 09:34:28*,-0.353, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.81,10.8,26/11/2025 09:34:28*,-0.218, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.91,10.9,26/11/2025 09:34:28*,-0.157, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.01,11.0,26/11/2025 09:34:28*,-0.191, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.11,11.1,26/11/2025 09:34:28*,-0.120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.21,11.2,26/11/2025 09:34:28*,-0.095, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.31,11.3,26/11/2025 09:34:28*,-0.139, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.41,11.4,26/11/2025 09:34:28*,-0.164, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.51,11.5,26/11/2025 09:34:28*,-0.083, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.61,11.6,26/11/2025 09:34:28*,-0.049, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.71,11.7,26/11/2025 09:34:28*,-0.243, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.81,11.8,26/11/2025 09:34:28*,-0.198, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.91,11.9,26/11/2025 09:34:28*,-0.055, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.01,12.0,26/11/2025 09:34:28*,-0.133, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.11,12.1,26/11/2025 09:34:28*,-0.200, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.21,12.2,26/11/2025 09:34:28*,-0.057, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.31,12.3,26/11/2025 09:34:28*,0.006, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.41,12.4,26/11/2025 09:34:28*,-0.085, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.51,12.5,26/11/2025 09:34:28*,-0.107, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.61,12.6,26/11/2025 09:34:28*,-0.271, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.71,12.7,26/11/2025 09:34:28*,-0.230, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.81,12.8,26/11/2025 09:34:28*,-0.341, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.91,12.9,26/11/2025 09:34:28*,-0.446, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.01,13.0,26/11/2025 09:34:28*,-0.322, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.11,13.1,26/11/2025 09:34:28*,-0.519, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.21,13.2,26/11/2025 09:34:28*,-0.450, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.31,13.3,26/11/2025 09:34:28*,-0.124, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.41,13.4,26/11/2025 09:34:28*,0.470, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.51,13.5,26/11/2025 09:34:28*,0.298, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.61,13.6,26/11/2025 09:34:28*,0.004, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.71,13.7,26/11/2025 09:34:28*,-0.125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.81,13.8,26/11/2025 09:34:28*,0.057, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.91,13.9,26/11/2025 09:34:28*,-0.042, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14.01,14.0,26/11/2025 09:34:28*,-0.268, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14.11,14.1,26/11/2025 09:34:28*,-0.234, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14.21,14.2,26/11/2025 09:34:28*,1.075, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14.31,14.3,26/11/2025 09:34:28*,2.718, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14.41,14.4,26/11/2025 09:34:28*,2.842, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14.51,14.5,26/11/2025 09:34:28*,2.354, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14.61,14.6,26/11/2025 09:34:28*,1.336, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14.71,14.7,26/11/2025 09:34:28*,0.946, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14.81,14.8,26/11/2025 09:34:28*,0.993, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14.91,14.9,26/11/2025 09:34:28*,1.712, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
15.01,15.0,26/11/2025 09:34:28*,1.710, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
15.11,15.1,26/11/2025 09:34:28*,1.292, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
15.21,15.2,26/11/2025 09:34:28*,0.611, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
15.31,15.3,26/11/2025 09:34:28*,0.516, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
15.41,15.4,26/11/2025 09:34:28*,-0.313, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
15.51,15.5,26/11/2025 09:34:28*,-0.589, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
15.61,15.6,26/11/2025 09:34:28*,0.137, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
15.71,15.7,26/11/2025 09:34:28*,0.600, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
15.81,15.8,26/11/2025 09:34:28*,0.281, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
15.91,15.9,26/11/2025 09:34:28*,0.394, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
16.01,16.0,26/11/2025 09:34:28*,0.894, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
16.10,16.1,26/11/2025 09:34:28,0.422,7.209,1181245.062,15.9,864911.0,575683.0,970979.05,2698.81,1620.17,6256.17,1069.34,12796.41,500.94,49.75,36.26,2386.48,85.36,395.53,104.34,1724.07,65.94,43.30,18.23,116.31,46.47,70.08,29.40,84.38,22.15,2191.41,195.40,3.65,0.47,97.35,14.32,10.60,2.30,0.00,0.00,2.98,1.35,3.62,3.50,2.01,4.16,16.66,19.88,67.85,8.59,3.52,4.45,56516.76,4475.38,2686.69,11820.81,2020.48,27375.81,1071.67,114.00,83.09,5958.81,213.13,476.46,125.69,2412.33,92.27,72.25,30.42,207.63,82.95,102.43,42.98,121.24,31.83,3133.16,279.37,4.64,0.60,121.86,17.92,13.19,2.87,0.00,0.00,3.53,1.60,4.89,4.72,2.68,5.54,18.60,22.19,73.09,9.26,4.00,5.04
16.20,16.2,26/11/2025 09:34:28,0.962,8.659,,16.0,862250.0,566770.0,969037.65,3536.33,1630.04,6860.61,1161.53,14356.75,552.58,22.36,18.89,1758.82,68.55,523.92,117.88,1603.36,65.43,94.42,28.71,78.69,46.42,66.27,28.94,71.22,21.79,1821.95,160.75,3.68,0.47,68.35,7.63,9.03,2.20,0.00,0.00,3.25,1.31,2.70,3.34,4.00,4.07,11.44,20.13,61.81,8.36,3.39,4.32,60157.99,5864.22,2703.05,12962.88,2194.66,30713.89,1182.15,51.23,43.28,4391.60,171.15,631.11,142.00,2243.44,91.55,157.54,47.91,140.47,82.87,96.85,42.29,102.33,31.31,2604.92,229.83,4.69,0.60,85.56,9.55,11.24,2.74,0.00,0.00,3.85,1.55,3.65,4.51,5.34,5.43,12.77,22.48,66.58,9.00,3.84,4.90
16.30,16.3,26/11/2025 09:34:28,1.635,15.801,,15.9,867355.0,587064.0,966886.20,3540.46,1662.32,7497.74,1259.94,15506.36,591.87,97.37,62.29,2009.40,76.14,324.49,100.13,1641.28,66.50,69.11,24.58,117.84,47.26,85.71,32.70,57.21,10.72,1981.54,175.47,3.85,0.49,79.32,9.85,8.45,2.31,0.00,0.00,4.20,1.38,1.55,3.54,3.11,4.32,15.69,20.24,65.01,8.61,4.13,4.53,64723.16,5871.05,2756.58,14166.69,2380.61,33173.29,1266.21,223.11,142.73,5017.27,190.12,390.88,120.62,2296.48,93.04,115.31,41.01,210.36,84.37,125.26,47.80,82.20,15.41,2833.09,250.87,4.90,0.62,99.29,12.33,10.51,2.87,0.00,0.00,4.97,1.63,2.09,4.78,4.15,5.76,17.52,22.60,70.03,9.28,4.69,5.14
16.40,16.4,26/11/2025 09:34:28,1.156,7.469,,15.8,871927.0,601096.0,970957.65,3354.46,1625.69,6763.93,1148.00,12460.48,491.06,23.72,20.36,1678.49,66.70,503.32,115.36,1690.25,66.48,95.42,29.09,83.91,46.55,58.14,27.59,23.46,4.80,2136.05,190.35,4.13,0.50,58.19,5.77,9.04,2.22,0.00,0.00,4.89,1.39,3.28,3.56,2.79,4.33,10.93,20.17,72.79,8.71,4.69,4.44,55897.54,5562.62,2695.83,12780.19,2169.11,26657.15,1050.54,54.35,46.65,4191.02,166.55,606.30,138.96,2365.01,93.02,159.21,48.53,149.80,83.09,84.97,40.33,33.70,6.90,3054.00,272.16,5.25,0.63,72.84,7.23,11.25,2.76,0.00,0.00,5.79,1.64,4.44,4.81,3.73,5.78,12.21,22.52,78.41,9.39,5.33,5.04
16.50,16.5,26/11/2025 09:34:28,1.009,15.409,,15.8,885957.0,600484.0,960364.40,5134.56,1759.52,8519.39,1415.70,17821.50,669.34,113.56,70.90,2276.02,83.55,716.94,140.88,2077.78,72.43,98.36,30.21,133.79,49.51,72.58,31.00,15.75,3.33,2462.31,220.56,4.04,0.51,71.69,7.94,13.51,2.57,0.00,0.00,4.15,1.48,3.80,3.77,3.36,4.64,13.62,21.13,75.48,9.44,3.38,4.79,76730.57,8514.51,2917.77,16097.06,2674.92,38126.17,1431.93,260.20,162.47,5683.02,208.62,863.63,169.70,2907.25,101.34,164.11,50.40,238.85,88.39,106.08,45.31,22.63,4.78,3520.48,315.35,5.15,0.65,89.74,9.94,16.82,3.19,0.00,0.00,4.91,1.75,5.14,5.10,4.48,6.19,15.21,23.59,81.31,10.17,3.83,5.43
16.60,16.6,26/11/2025 09:34:28,1.338,8.265,1181244.400,15.8,877316.0,595891.0,964057.29,3562.33,1694.51,7800.10,1306.54,16626.53,629.07,34.47,27.70,2362.27,85.83,610.62,128.24,1966.18,70.28,56.93,22.10,133.40,48.48,83.26,32.55,67.95,12.57,2399.19,214.64,4.09,0.50,120.98,20.49,7.90,2.30,0.00,0.00,3.77,1.43,4.58,3.70,1.59,4.52,17.02,20.64,73.29,9.11,6.24,4.72,69946.03,5907.32,2809.97,14737.99,2468.66,35569.73,1345.80,78.99,63.47,5898.37,214.31,735.56,154.48,2751.10,98.33,95.00,36.87,238.15,86.55,121.68,47.57,97.64,18.05,3430.23,306.87,5.21,0.64,151.45,25.64,9.83,2.86,0.00,0.00,4.46,1.69,6.19,4.99,2.12,6.03,19.00,23.05,78.95,9.81,7.07,5.36
16.70,16.7,26/11/2025 09:34:28,2.325,11.571,,15.8,881373.0,596632.0,966636.88,3035.38,1616.29,7513.84,1263.52,15573.91,594.67,77.90,52.62,2080.85,78.48,586.86,125.41,1825.13,68.58,53.85,21.45,87.92,47.65,79.33,31.75,21.65,4.48,2234.51,199.38,3.89,0.50,79.09,9.72,9.62,2.37,0.00,0.00,3.17,1.40,3.70,3.62,2.56,4.43,18.07,20.59,67.51,8.93,4.38,4.62,64997.87,5033.50,2680.26,14197.13,2387.38,33317.80,1272.19,178.50,120.58,5195.68,195.95,706.94,151.07,2553.73,95.96,89.85,35.79,156.96,85.06,115.94,46.40,31.11,6.44,3194.78,285.07,4.95,0.63,99.00,12.17,11.97,2.95,0.00,0.00,3.74,1.65,4.99,4.89,3.41,5.91,20.18,22.99,72.72,9.62,4.97,5.24
16.80,16.8,26/11/2025 09:34:28,2.303,8.263,,15.8,881047.0,595077.0,965243.03,3887.87,1682.51,7942.40,1329.13,15754.90,601.16,65.38,46.70,1948.60,75.30,671.98,135.14,1778.82,68.70,63.32,23.72,66.49,47.74,83.40,32.58,17.22,3.60,2291.49,204.72,4.00,0.51,90.17,12.23,8.89,2.32,0.00,0.00,3.34,1.40,2.85,3.64,2.07,4.41,7.55,20.73,64.20,8.81,2.04,4.52,67339.43,6447.15,2790.06,15006.86,2511.34,33705.00,1286.08,149.82,107.02,4865.48,188.02,809.47,162.79,2488.94,96.12,105.65,39.58,118.70,85.23,121.89,47.62,24.74,5.18,3276.24,292.70,5.08,0.65,112.87,15.31,11.06,2.88,0.00,0.00,3.95,1.65,3.85,4.92,2.76,5.88,8.43,23.15,69.16,9.49,2.32,5.13
16.90,16.9,26/11/2025 09:34:28,2.832,16.600,,15.8,876929.0,594845.0,966857.00,3325.34,1639.36,7856.65,1314.47,15069.74,577.79,52.85,38.99,1809.40,70.87,544.26,121.05,1713.11,67.56,104.50,30.70,97.72,47.45,62.03,28.53,59.56,11.18,2233.49,199.28,3.70,0.49,115.09,19.07,10.64,2.40,0.00,0.00,3.89,1.40,2.71,3.60,2.45,4.38,6.71,20.47,64.14,8.73,5.02,4.55,64264.20,5514.33,2718.51,14844.85,2483.64,32239.22,1236.09,121.10,89.33,4517.91,176.96,655.62,145.82,2397.00,94.53,174.35,51.22,174.44,84.70,90.65,41.70,85.57,16.06,3193.31,284.92,4.71,0.62,144.07,23.88,13.24,2.99,0.00,0.00,4.60,1.66,3.66,4.87,3.27,5.84,7.49,22.86,69.09,9.40,5.70,5.16
