Exported at 28/11/2025 08:00:03, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,TL09-C-70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,Magnetic Susceptibility,Mag Sus in Air,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,x10^-5 SI,x10^-5 SI,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
15.90,15.9,27/11/2025 16:48:54,4.266,13.089,,15.2,1006174.0,666295.0,956308.58,6684.06,2086.28,8695.70,1460.61,15629.46,605.92,108.48,74.02,5097.14,161.77,605.18,142.34,1832.48,76.27,123.50,37.12,136.49,55.19,80.70,34.58,174.67,31.97,4389.69,407.27,4.55,0.60,6.60,0.31,8.94,2.70,0.00,0.00,4.14,1.65,7.51,4.47,2.26,5.47,24.44,23.65,68.80,10.02,6.66,5.51,84466.43,11084.01,3459.62,16430.19,2759.77,33436.64,1296.28,248.56,169.60,12727.07,403.92,729.01,171.47,2564.01,106.72,206.06,61.94,243.65,98.53,117.95,50.55,250.97,45.93,6276.13,582.29,5.79,0.76,8.26,0.38,11.13,3.35,0.00,0.00,4.89,1.95,10.14,6.04,3.01,7.29,27.29,26.41,74.12,10.80,7.55,6.25
16.00,16.0,27/11/2025 16:48:54,4.290,9.388,,15.1,1012900.0,670657.0,950484.18,9576.57,2225.60,9824.26,1632.83,16846.14,647.27,43.88,62.54,5213.69,165.28,696.59,152.68,2004.89,78.73,112.89,36.43,160.22,56.99,81.82,35.21,156.30,28.86,4669.98,434.11,4.94,0.63,6.64,0.31,9.99,2.76,0.00,0.00,6.06,1.74,6.18,4.58,1.68,5.64,14.18,24.23,71.44,10.32,7.49,5.62,94887.16,15880.59,3690.66,18562.57,3085.17,36039.55,1384.74,100.54,143.31,13018.07,412.69,839.12,183.92,2805.26,110.16,188.35,60.78,286.02,101.73,119.58,51.47,224.58,41.47,6676.88,620.66,6.28,0.81,8.31,0.39,12.43,3.44,0.00,0.00,7.17,2.06,8.35,6.19,2.24,7.52,15.83,27.05,76.95,11.12,8.50,6.37
16.10,16.1,27/11/2025 16:48:54,5.079,11.114,1181246.976,15.1,1011298.0,670780.0,953392.84,8145.13,2203.94,8863.55,1487.69,16325.31,629.14,69.71,52.71,5128.92,162.80,673.73,150.43,1930.61,77.87,182.64,44.62,116.46,55.86,94.04,37.35,194.03,35.39,4741.31,441.32,5.10,0.63,22.07,1.20,11.36,2.76,0.00,0.00,5.20,1.70,11.68,4.60,3.28,5.60,9.08,24.09,68.63,10.16,5.33,5.58,89530.96,13506.87,3654.75,16747.35,2810.93,34925.31,1345.94,159.74,120.78,12806.41,406.51,811.58,181.21,2701.32,108.96,304.73,74.45,207.90,99.72,137.44,54.59,278.78,50.85,6778.86,630.97,6.48,0.80,27.63,1.50,14.14,3.43,0.00,0.00,6.14,2.01,15.78,6.21,4.37,7.47,10.14,26.89,73.93,10.95,6.05,6.33
16.20,16.2,27/11/2025 16:48:54,5.619,9.987,,15.1,1012130.0,669813.0,952256.59,7746.83,2165.25,9695.19,1613.56,17102.87,655.08,103.52,71.49,5124.73,162.68,749.08,157.33,1942.68,77.91,143.43,40.64,121.55,56.52,69.56,33.27,170.51,31.40,4648.24,432.16,4.94,0.63,6.76,0.31,10.70,2.78,0.00,0.00,4.96,1.70,6.66,4.54,4.57,5.63,9.51,24.32,72.11,10.34,5.00,5.50,91999.31,12846.38,3590.59,18318.69,3048.76,36588.76,1401.45,237.20,163.80,12795.95,406.21,902.35,189.52,2718.21,109.02,239.32,67.81,216.99,100.89,101.67,48.62,244.99,45.12,6645.79,617.88,6.29,0.80,8.46,0.39,13.32,3.46,0.00,0.00,5.86,2.00,9.00,6.14,6.10,7.51,10.62,27.16,77.67,11.14,5.67,6.24
16.30,16.3,27/11/2025 16:48:54,5.025,9.988,,15.1,1014886.0,670018.0,949063.67,9102.91,2222.99,9874.46,1641.25,17822.67,679.78,78.86,59.29,5805.62,181.58,662.86,150.74,1989.53,79.65,174.28,44.33,131.32,57.12,75.21,34.40,199.10,36.38,4883.13,454.76,5.45,0.65,10.57,0.50,11.43,2.79,0.00,0.00,5.19,1.73,8.33,4.66,3.24,5.76,6.18,24.54,80.19,10.66,5.83,5.66,98199.04,15095.13,3686.33,18657.42,3101.09,38128.66,1454.27,180.69,135.85,14496.07,453.38,798.48,181.58,2783.76,111.45,290.78,73.96,234.43,101.96,109.92,50.28,286.07,52.27,6981.63,650.19,6.93,0.82,13.24,0.62,14.22,3.47,0.00,0.00,6.14,2.04,11.26,6.29,4.32,7.68,6.90,27.40,86.38,11.48,6.61,6.42
16.40,16.4,27/11/2025 16:48:54,4.488,15.809,,15.1,1011281.0,670112.0,948972.77,9778.18,2211.31,9515.55,1585.66,18000.49,685.52,33.56,30.66,5506.50,173.11,735.79,157.43,1949.58,78.94,126.56,38.63,121.31,56.95,67.29,33.07,159.44,29.43,4901.58,456.52,4.94,0.64,6.69,0.32,10.76,2.85,0.00,0.00,4.95,1.76,7.50,4.69,3.44,5.73,9.41,24.49,76.39,10.46,7.30,5.69,98056.46,16214.91,3666.96,17979.28,2996.04,38509.08,1466.56,76.89,70.25,13749.20,432.24,886.34,189.64,2727.87,110.45,211.16,64.46,216.56,101.67,98.35,48.33,229.09,42.29,7008.00,652.71,6.29,0.81,8.38,0.40,13.39,3.55,0.00,0.00,5.86,2.08,10.14,6.34,4.59,7.65,10.51,27.35,82.29,11.27,8.29,6.46
16.50,16.5,27/11/2025 16:48:54,4.520,11.111,,15.2,1008726.0,666304.0,949523.83,9743.32,2273.98,10006.73,1662.05,17371.40,664.89,104.70,72.88,5628.47,176.95,736.52,157.52,1970.86,79.06,91.44,33.07,65.78,56.37,59.14,31.84,184.55,33.73,4384.87,406.30,4.59,0.62,6.71,0.31,8.67,2.73,0.00,0.00,4.81,1.70,3.72,4.56,5.38,5.62,13.48,24.51,75.23,10.25,5.78,5.57,97202.65,16157.11,3770.89,18907.35,3140.38,37163.24,1422.43,239.91,166.98,14053.75,441.83,887.22,189.75,2757.64,110.62,152.57,55.17,117.43,100.62,86.44,46.54,265.17,48.47,6269.24,580.90,5.85,0.79,8.40,0.39,10.79,3.40,0.00,0.00,5.69,2.01,5.03,6.17,7.17,7.49,15.05,27.37,81.03,11.04,6.56,6.32
16.60,16.6,27/11/2025 16:48:54,4.917,11.575,1181248.231,15.2,1002635.0,665444.0,952890.21,8544.70,2133.69,9547.20,1588.45,16333.00,629.25,55.83,44.66,5278.98,166.54,720.66,154.22,1884.52,77.06,172.91,43.50,131.74,55.98,78.19,34.49,135.56,25.32,4091.46,378.01,4.77,0.60,6.65,0.31,12.32,2.80,0.00,0.00,5.13,1.66,6.79,4.46,1.93,5.48,15.84,24.06,73.86,10.14,7.75,5.44,90800.33,14169.47,3538.25,18039.08,3001.31,34941.75,1346.18,127.93,102.32,13181.11,415.82,868.12,185.78,2636.83,107.82,288.50,72.58,235.19,99.94,114.28,50.41,194.77,36.38,5849.74,540.45,6.07,0.77,8.32,0.38,15.34,3.48,0.00,0.00,6.07,1.97,9.17,6.03,2.57,7.31,17.69,26.86,79.57,10.92,8.79,6.17
16.70,16.7,27/11/2025 16:48:54,4.859,11.643,,15.2,1001791.0,662611.0,951672.59,9101.65,2194.00,9352.15,1561.49,16971.34,651.30,105.80,73.23,5416.40,170.85,665.41,149.64,1894.03,77.75,135.99,39.19,131.57,55.87,90.29,36.54,260.02,47.09,4051.56,373.96,5.09,0.62,18.11,0.93,11.67,2.83,0.00,0.00,4.06,1.68,8.48,4.47,5.54,5.47,20.84,23.96,72.85,10.05,4.59,5.45,93223.58,15093.05,3638.25,17670.53,2950.37,36307.37,1393.34,242.42,167.80,13524.23,426.60,801.55,180.26,2650.14,108.78,226.90,65.39,234.87,99.74,131.96,53.40,373.61,67.66,5792.69,534.66,6.47,0.78,22.67,1.17,14.52,3.52,0.00,0.00,4.80,1.98,11.45,6.03,7.39,7.30,23.27,26.75,78.47,10.82,5.20,6.19
16.80,16.8,27/11/2025 16:48:54,4.704,11.376,,15.2,995756.0,659418.0,952530.99,7770.75,2137.31,9547.59,1589.30,17065.96,653.03,123.23,81.18,5401.93,169.69,702.12,151.68,1970.31,77.50,130.65,38.35,138.55,55.69,64.25,32.03,188.29,34.06,4211.70,389.40,4.62,0.60,39.73,2.80,10.85,2.76,0.00,0.00,3.78,1.67,3.86,4.49,4.52,5.50,13.58,23.85,68.00,10.06,4.73,5.51,91838.83,12886.05,3544.26,18039.82,3002.93,36509.81,1397.04,282.36,186.02,13488.09,423.71,845.78,182.72,2756.86,108.44,217.98,63.99,247.34,99.42,93.91,46.81,270.55,48.94,6021.66,556.74,5.88,0.77,49.73,3.51,13.50,3.43,0.00,0.00,4.47,1.97,5.22,6.06,6.03,7.34,15.17,26.62,73.25,10.84,5.36,6.25
16.90,16.9,27/11/2025 16:48:54,4.338,11.246,,15.2,994226.0,659631.0,950254.81,10575.68,2247.39,9590.00,1594.88,16971.65,649.96,57.92,45.87,5435.26,170.24,751.91,156.51,1864.98,77.19,135.05,39.08,147.22,56.30,79.24,34.61,143.47,26.49,3833.06,352.66,4.38,0.60,31.55,1.98,10.09,2.66,0.00,0.00,5.06,1.69,7.41,4.46,2.80,5.51,19.07,24.04,74.24,10.04,5.14,5.52,95659.53,17537.39,3726.79,18119.96,3013.47,36308.04,1390.48,132.72,105.09,13571.32,425.07,905.76,188.53,2609.49,108.01,225.33,65.20,262.81,100.50,115.81,50.59,206.15,38.07,5480.30,504.22,5.58,0.76,39.49,2.48,12.56,3.31,0.00,0.00,5.99,1.99,10.01,6.02,3.74,7.35,21.29,26.84,79.97,10.81,5.83,6.27
17.00,17.0,27/11/2025 16:48:54,3.907,15.479,,15.3,987277.0,650762.0,953448.49,8425.33,2155.93,8959.02,1499.58,16986.13,649.69,31.00,28.15,5128.74,162.08,756.35,155.40,1876.70,76.40,146.42,39.97,84.97,54.55,66.90,32.21,111.00,20.91,3831.67,352.64,4.30,0.59,33.01,2.13,11.53,2.75,0.00,0.00,5.37,1.64,7.41,4.33,2.41,5.27,12.45,23.67,66.46,9.64,4.33,5.31,89954.97,13971.52,3575.13,16927.74,2833.40,36339.02,1389.90,71.03,64.49,12805.98,404.71,911.11,187.19,2625.90,106.90,244.30,66.70,151.69,97.38,97.78,47.08,159.49,30.04,5478.31,504.18,5.48,0.75,41.32,2.66,14.35,3.42,0.00,0.00,6.35,1.95,10.01,5.85,3.21,7.02,13.90,26.43,71.59,10.38,4.92,6.03
17.10,17.1,27/11/2025 16:48:54,3.831,11.840,1181246.445,15.3,978139.0,650599.0,954660.90,8333.75,2104.35,8545.81,1434.21,16190.68,622.64,118.42,77.59,4979.93,157.69,681.22,146.39,1866.30,75.34,201.26,45.14,67.55,53.53,87.24,35.47,129.68,23.92,3969.53,366.05,4.63,0.59,57.37,5.17,8.44,2.70,0.07,0.21,5.25,1.62,3.74,4.32,2.61,5.28,5.28,23.37,74.08,9.85,6.24,5.32,87383.10,13819.66,3489.60,16146.98,2709.88,34637.28,1332.04,271.35,177.78,12434.42,393.75,820.61,176.34,2611.34,105.42,335.81,75.31,120.59,95.56,127.51,51.84,186.33,34.37,5675.40,523.36,5.90,0.75,71.81,6.48,10.50,3.36,0.10,0.28,6.21,1.91,5.06,5.83,3.48,7.04,5.90,26.09,79.80,10.62,7.08,6.03
17.20,17.2,27/11/2025 16:48:54,4.101,10.915,,15.3,989865.0,655601.0,953990.49,7726.31,2102.07,8868.92,1485.11,16644.38,638.53,158.55,99.04,5302.66,166.86,695.57,149.41,1909.57,76.76,68.76,27.56,90.05,54.84,83.84,35.08,123.95,23.06,4162.50,384.79,4.91,0.61,49.99,4.08,10.31,2.70,0.00,0.00,8.69,2.06,6.64,4.39,4.16,5.37,19.34,23.70,65.89,9.89,4.52,5.42,89022.61,12812.35,3485.81,16757.49,2806.06,35607.90,1366.03,363.29,226.95,13240.24,416.62,837.88,179.98,2671.88,107.41,114.72,45.99,160.76,97.89,122.53,51.27,178.10,33.14,5951.31,550.15,6.24,0.77,62.58,5.11,12.84,3.36,0.00,0.00,10.27,2.44,8.97,5.93,5.54,7.16,21.60,26.46,70.98,10.66,5.13,6.15
17.30,17.3,27/11/2025 16:48:54,4.008,17.328,,15.3,983835.0,651056.0,950257.90,10813.83,2232.94,8863.85,1484.82,17140.61,655.16,12.81,60.40,4994.41,158.16,829.23,162.42,1952.42,77.04,151.06,40.61,128.45,55.27,77.20,34.01,157.73,28.67,4448.44,412.25,4.81,0.61,50.01,4.03,12.79,2.86,0.00,0.00,5.73,1.71,6.21,4.45,4.27,5.45,13.27,23.73,70.55,10.16,4.44,5.49,94962.64,17932.32,3702.84,16747.91,2805.51,36669.50,1401.62,29.35,138.40,12470.56,394.91,998.89,195.66,2731.84,107.80,252.04,67.75,229.30,98.67,112.83,49.71,226.63,41.20,6360.12,589.41,6.13,0.78,62.60,5.05,15.92,3.55,0.00,0.00,6.78,2.02,8.39,6.02,5.69,7.27,14.82,26.50,76.00,10.95,5.04,6.22
17.40,17.4,27/11/2025 16:48:54,4.040,14.418,,15.3,985787.0,652626.0,950712.37,8950.57,2170.91,9799.05,1626.80,17428.69,665.07,147.21,93.78,5226.66,165.23,799.00,160.74,1895.43,76.94,202.98,46.18,105.42,55.41,66.98,32.51,99.66,19.09,4399.48,407.56,4.92,0.62,56.24,4.91,9.76,2.69,0.00,0.00,5.32,1.69,5.84,4.45,3.31,5.47,3.83,23.98,71.17,10.08,6.12,5.60,94898.97,14842.52,3599.97,18514.94,3073.77,37285.81,1422.81,337.32,214.88,13050.46,412.57,962.48,193.63,2652.10,107.66,338.66,77.05,188.19,98.92,97.89,47.51,143.19,27.43,6290.13,582.71,6.27,0.79,70.41,6.15,12.15,3.35,0.00,0.00,6.29,2.00,7.88,6.01,4.41,7.29,4.27,26.77,76.66,10.86,6.95,6.36
17.50,17.5,27/11/2025 16:48:54,4.560,17.331,,15.3,990904.0,657999.0,951859.88,8936.82,2173.31,9177.98,1532.48,17133.88,655.43,60.47,47.83,5447.16,171.08,709.08,151.56,1877.10,76.67,133.94,38.81,140.89,55.86,57.33,31.10,126.47,23.66,4164.67,384.92,4.63,0.60,49.95,4.05,12.38,2.77,0.00,0.00,5.58,1.69,4.28,4.44,4.60,5.48,11.13,23.92,76.79,10.16,4.98,5.51,92934.53,14819.71,3603.95,17341.45,2895.57,36655.11,1402.17,138.55,109.61,13601.03,427.17,854.16,182.58,2626.45,107.27,223.48,64.76,251.52,99.72,83.78,45.45,181.71,34.00,5954.41,550.34,5.89,0.77,62.53,5.08,15.41,3.45,0.00,0.00,6.60,1.99,5.78,6.00,6.13,7.31,12.43,26.70,82.72,10.94,5.65,6.25
17.60,17.6,27/11/2025 16:48:54,3.915,9.720,1181253.921,15.2,990711.0,658623.0,955307.31,7087.97,2122.13,8577.42,1441.21,16005.06,616.98,50.15,40.80,5123.45,161.88,785.89,158.62,1927.57,76.54,179.63,43.41,129.42,54.80,66.40,32.08,189.89,34.43,4409.42,408.95,4.69,0.60,34.55,2.27,8.44,2.62,0.00,0.00,6.48,1.77,5.82,4.43,4.66,5.47,15.26,23.56,72.61,10.01,7.90,5.50,86142.80,11753.81,3519.08,16206.71,2723.11,34240.18,1319.92,114.90,93.49,12792.76,404.21,946.69,191.08,2697.07,107.10,299.72,72.43,231.04,97.82,97.04,46.88,272.84,49.46,6304.34,584.70,5.97,0.76,43.25,2.84,10.51,3.26,0.00,0.00,7.66,2.10,7.87,5.98,6.21,7.29,17.04,26.30,78.22,10.78,8.97,6.24
17.70,17.7,27/11/2025 16:48:54,3.500,4.628,,15.3,989176.0,654155.0,952653.19,7716.72,2108.10,9204.51,1535.98,17045.13,651.87,119.16,78.84,5259.45,165.60,789.61,159.16,2012.67,77.58,182.57,44.07,148.37,55.85,59.96,31.41,135.66,25.19,4515.28,418.98,4.53,0.60,45.14,3.42,9.06,2.72,0.00,0.00,5.02,1.70,3.25,4.52,2.97,5.47,9.45,23.89,73.70,10.17,4.60,5.43,91316.69,12796.45,3495.81,17391.58,2902.17,36465.25,1394.56,273.03,180.64,13132.35,413.48,951.17,191.72,2816.13,108.55,304.61,73.52,264.86,99.70,87.63,45.90,194.92,36.19,6455.69,599.03,5.76,0.77,56.50,4.28,11.28,3.38,0.00,0.00,5.93,2.01,4.39,6.11,3.96,7.30,10.55,26.67,79.39,10.95,5.22,6.16
17.80,17.8,27/11/2025 16:48:54,3.804,7.012,,15.3,986167.0,652141.0,949460.31,11087.53,2219.48,9426.56,1568.71,16980.29,650.20,123.75,81.31,5174.24,163.68,672.73,146.88,1967.12,77.53,165.18,42.51,133.65,55.73,80.27,34.71,110.96,20.94,4441.65,411.60,5.12,0.63,68.57,6.89,8.14,2.71,0.02,0.22,5.13,1.70,6.32,4.41,2.53,5.44,3.07,23.90,71.00,10.00,5.85,5.61,96638.18,18386.19,3680.51,17811.13,2964.02,36326.52,1390.99,283.57,186.32,12919.59,408.69,810.38,176.93,2752.41,108.48,275.60,70.93,238.60,99.49,117.32,50.74,159.44,30.08,6350.42,588.48,6.52,0.80,85.84,8.62,10.14,3.37,0.02,0.29,6.06,2.01,8.54,5.95,3.37,7.26,3.42,26.69,76.49,10.77,6.63,6.36
17.90,17.9,27/11/2025 16:48:54,3.799,10.645,,15.2,997251.0,657721.0,950873.21,8506.84,2139.14,9767.79,1621.71,17191.73,657.20,108.56,74.14,5198.63,164.16,849.59,166.05,2075.99,78.73,142.01,40.01,154.24,56.27,90.68,36.66,124.07,23.27,4717.97,438.62,5.03,0.63,72.47,7.55,9.55,2.73,0.00,0.00,6.05,1.75,6.86,4.54,3.33,5.52,15.81,23.98,71.93,10.24,7.66,5.61,94301.09,14106.69,3547.29,18455.87,3064.16,36778.87,1405.97,248.74,169.88,12980.48,409.89,1023.41,200.02,2904.74,110.16,236.94,66.75,275.34,100.46,132.54,53.58,178.27,33.44,6745.49,627.11,6.40,0.81,90.72,9.45,11.89,3.40,0.00,0.00,7.15,2.07,9.27,6.13,4.43,7.37,17.66,26.78,77.49,11.03,8.69,6.36
18.00,18.0,27/11/2025 16:48:54,3.691,8.796,,15.2,1005153.0,662620.0,948808.64,10142.96,2256.28,9504.09,1584.74,17472.16,667.79,142.02,91.56,5458.38,171.98,693.37,151.55,2056.09,79.87,202.17,46.90,107.39,56.50,82.31,35.45,234.79,42.43,4907.31,456.96,5.06,0.64,66.25,6.41,12.49,2.92,0.00,0.00,7.41,1.98,6.61,4.63,3.76,5.68,12.49,24.44,67.47,10.36,6.78,5.71,98047.66,16819.83,3741.53,17957.63,2994.32,37378.79,1428.62,325.41,209.79,13629.06,429.42,835.24,182.56,2876.89,111.76,337.32,78.25,191.70,100.86,120.30,51.82,337.36,60.96,7016.20,653.34,6.43,0.81,82.93,8.02,15.55,3.63,0.00,0.00,8.77,2.34,8.92,6.26,5.02,7.57,13.94,27.29,72.68,11.16,7.69,6.48
18.10,18.1,27/11/2025 16:48:54,3.884,14.879,1181249.491,15.2,996267.0,661919.0,952181.55,8791.37,2180.88,9043.06,1511.82,16559.94,635.89,131.31,84.35,4896.89,155.69,842.36,164.78,2003.57,77.98,173.91,43.50,161.87,56.15,75.72,33.91,162.38,29.81,4785.58,445.40,4.76,0.61,66.48,6.52,9.78,2.75,0.00,0.00,8.60,2.09,9.44,4.60,1.76,5.60,11.96,23.90,71.64,10.33,6.08,5.61,91427.75,14578.51,3616.49,17086.52,2856.54,35427.26,1360.39,300.87,193.28,12227.07,388.74,1014.71,198.49,2803.41,109.11,290.16,72.58,288.97,100.23,110.67,49.56,233.31,42.83,6842.16,636.81,6.05,0.78,83.22,8.16,12.18,3.42,0.00,0.00,10.17,2.47,12.74,6.21,2.35,7.47,13.35,26.68,77.17,11.12,6.89,6.36
18.20,18.2,27/11/2025 16:48:54,3.724,11.308,,15.3,986263.0,653071.0,952833.08,7676.20,2050.96,9415.30,1566.47,16557.83,635.38,182.18,110.58,5086.13,160.41,698.02,148.73,1986.53,77.31,210.60,46.17,151.87,55.34,86.07,35.52,175.82,31.85,4723.34,439.22,4.55,0.60,91.28,11.40,8.51,2.71,0.00,0.00,6.38,1.80,6.87,4.50,2.92,5.50,23.73,23.65,68.08,10.13,4.72,5.57,90689.90,12729.25,3401.05,17789.86,2959.78,35422.73,1359.29,417.45,253.38,12699.57,400.52,840.83,179.16,2779.56,108.18,351.39,77.03,271.11,98.79,125.80,51.92,252.63,45.77,6753.16,627.97,5.79,0.76,114.26,14.27,10.60,3.37,0.00,0.00,7.55,2.13,9.28,6.08,3.89,7.34,26.49,26.41,73.33,10.91,5.36,6.32
18.30,18.3,27/11/2025 16:48:54,3.484,15.012,,15.3,976895.0,648528.0,953255.09,9491.22,2134.56,8672.09,1453.46,15977.51,616.21,64.16,49.26,4689.83,149.85,728.79,150.32,1923.10,75.96,189.66,44.06,103.46,54.17,78.19,33.88,264.99,47.74,4336.35,401.54,4.93,0.61,98.31,13.15,10.92,2.80,0.00,0.00,5.04,1.70,4.70,4.43,3.68,5.42,13.94,23.43,78.44,10.31,5.61,5.55,89194.28,15739.06,3539.69,16385.58,2746.27,34181.25,1318.28,147.01,112.88,11710.06,374.16,877.90,181.08,2690.81,106.28,316.45,73.52,184.70,96.70,114.27,49.52,380.75,68.60,6199.88,574.11,6.28,0.78,123.06,16.46,13.59,3.49,0.00,0.00,5.96,2.01,6.35,5.99,4.91,7.22,15.56,26.15,84.49,11.11,6.36,6.30
18.40,18.4,27/11/2025 16:48:54,3.681,9.257,,15.4,973611.0,647249.0,953819.14,8180.08,2062.98,9160.71,1527.04,16408.19,629.92,101.74,69.38,4859.47,154.58,737.53,151.01,1996.58,76.45,205.86,45.22,153.29,54.55,74.28,33.21,143.10,26.22,3906.71,359.84,4.82,0.60,138.81,24.57,9.71,2.74,0.00,0.00,4.42,1.66,6.34,4.43,2.18,5.36,16.34,23.30,66.05,9.82,4.66,5.53,88845.31,13564.82,3420.98,17308.81,2885.28,35102.60,1347.60,233.13,158.98,12133.63,385.97,888.43,181.91,2793.63,106.96,343.47,75.45,273.65,97.37,108.56,48.53,205.62,37.68,5585.60,514.47,6.14,0.76,173.75,30.76,12.08,3.41,0.00,0.00,5.23,1.97,8.56,5.98,2.91,7.15,18.24,26.02,71.15,10.58,5.29,6.27
18.50,18.5,27/11/2025 17:13:47,2.444,15.673,,15.3,981982.0,651824.0,953080.71,9059.82,2187.77,8448.58,1421.67,16350.19,628.51,177.93,109.09,5200.26,164.46,757.06,154.72,1968.95,77.01,240.14,49.06,59.71,54.34,55.62,30.67,101.73,19.45,4298.33,397.89,4.88,0.62,95.09,12.41,8.29,2.76,0.00,0.00,4.49,1.66,10.48,4.48,2.67,5.37,1.78,23.80,67.55,9.99,5.74,5.47,90144.75,15023.69,3627.92,15963.28,2686.20,34978.54,1344.60,407.70,249.97,12984.54,410.64,911.96,186.38,2754.96,107.76,400.67,81.85,106.59,97.01,81.29,44.83,146.18,27.95,6145.50,568.88,6.21,0.79,119.03,15.53,10.32,3.43,0.00,0.00,5.31,1.96,14.16,6.06,3.56,7.16,1.98,26.57,72.76,10.76,6.52,6.20
18.60,18.6,27/11/2025 17:14:07,1.776,9.454,1181254.056,15.4,968863.0,647030.0,953979.41,9493.30,2128.99,8424.13,1414.47,15972.90,615.07,45.31,37.05,4429.04,142.78,647.28,141.82,1858.67,75.23,217.29,46.67,85.60,53.74,70.18,32.39,177.68,31.89,4415.48,409.27,4.86,0.61,64.66,6.30,11.86,2.74,0.00,0.00,7.10,1.84,6.48,4.43,4.46,5.33,4.59,23.37,73.68,9.98,6.06,5.48,87776.62,15742.50,3530.45,15917.07,2672.59,34171.37,1315.85,103.82,84.89,11058.90,356.52,779.72,170.84,2600.67,105.26,362.55,77.87,152.81,95.93,102.58,47.34,255.30,45.83,6313.01,585.15,6.18,0.77,80.94,7.89,14.76,3.41,0.00,0.00,8.40,2.18,8.75,5.98,5.94,7.11,5.12,26.09,79.37,10.75,6.88,6.22
18.70,18.7,27/11/2025 17:14:26,2.778,7.472,,15.4,962103.0,638064.0,957351.28,7503.87,2043.58,8020.88,1352.83,15054.81,583.74,23.53,21.52,4499.63,144.23,716.65,147.16,1876.08,74.34,195.83,43.73,136.48,53.15,65.76,31.24,185.43,33.17,4184.28,387.01,4.67,0.59,61.22,5.79,8.01,2.56,0.00,0.00,5.38,1.63,7.53,4.25,5.27,5.18,18.16,22.79,69.41,9.77,5.85,5.30,81716.43,12443.49,3388.81,15155.15,2556.12,32207.27,1248.82,53.92,49.31,11235.13,360.13,863.28,177.27,2625.03,104.02,326.74,72.96,243.65,94.88,96.11,45.65,266.43,47.66,5982.44,553.32,5.95,0.75,76.63,7.25,9.97,3.19,0.00,0.00,6.37,1.93,10.16,5.74,7.02,6.91,20.28,25.44,74.77,10.53,6.64,6.01
