Exported at 24/11/2025 08:35:50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Archive TL09-A-40m, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,Magnetic Susceptibility,Mag Sus in Air,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,x10^-5 SI,x10^-5 SI,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
31.60,31.6,21/11/2025 11:37:23,2.486,8.397,1181233.159,15.4,938568.0,654242.0,990306.67,299.67,1630.43,1782.16,453.93,3625.05,200.01,125.77,79.04,408.48,37.57,11.03,27.62,844.02,57.12,28.04,14.86,88.48,45.23,76.09,30.09,155.73,27.99,2151.52,194.04,4.01,0.47,5.20,0.24,7.65,2.07,0.00,0.00,5.63,1.47,1.28,3.43,2.96,4.20,16.48,19.56,51.26,7.65,2.82,4.15,17847.94,496.94,2703.70,3367.32,857.68,7755.20,427.89,288.19,181.11,1019.94,93.81,13.29,33.27,1180.96,79.92,46.78,24.79,157.95,80.74,111.21,43.98,223.76,40.22,3076.12,277.43,5.10,0.60,6.51,0.30,9.52,2.58,0.00,0.00,6.66,1.74,1.73,4.63,3.95,5.60,18.40,21.84,55.22,8.24,3.20,4.71
31.70,31.7,21/11/2025 11:37:40,2.518,6.149,,15.4,945434.0,654365.0,990188.79,249.10,1614.82,1714.36,447.08,3759.41,205.18,13.97,13.77,523.66,37.68,46.47,54.31,835.80,57.13,90.48,29.32,108.55,45.79,64.98,28.27,113.55,20.99,2209.62,199.66,3.90,0.48,5.12,0.24,6.18,2.05,0.00,0.00,3.09,1.29,2.77,3.42,2.07,4.20,5.71,19.74,48.93,7.63,3.49,4.14,18114.23,413.08,2677.82,3239.22,844.74,8042.64,438.95,32.01,31.55,1307.53,94.08,55.98,65.42,1169.46,79.94,150.97,48.92,193.78,81.74,94.97,41.32,163.15,30.16,3159.19,285.46,4.96,0.61,6.41,0.30,7.69,2.55,0.00,0.00,3.65,1.53,3.74,4.62,2.76,5.60,6.38,22.04,52.71,8.22,3.96,4.70
31.80,31.8,21/11/2025 11:37:58,2.689,6.012,,15.4,942694.0,651076.0,990658.70,686.30,1716.42,1581.92,435.72,3519.79,197.13,116.72,75.16,406.38,38.03,15.73,28.03,780.15,56.59,24.40,14.83,103.68,45.78,31.39,23.54,58.19,11.67,1921.60,172.54,3.82,0.46,5.12,0.24,6.11,2.01,0.00,0.00,3.82,1.28,2.00,3.32,2.96,4.11,16.11,19.75,50.94,7.57,4.15,4.13,17260.03,1138.07,2846.30,2988.98,823.28,7530.01,421.73,267.45,172.22,1014.69,94.96,18.95,33.77,1091.59,79.18,40.71,24.74,185.09,81.73,45.88,34.41,83.61,16.77,2747.40,246.69,4.86,0.59,6.41,0.30,7.61,2.50,0.00,0.00,4.52,1.51,2.70,4.48,3.95,5.48,17.99,22.05,54.87,8.15,4.71,4.69
31.90,31.9,21/11/2025 11:38:15,2.425,9.914,,15.4,941702.0,648043.0,990661.58,295.05,1659.35,1587.96,436.00,3560.35,198.27,154.69,94.44,501.23,37.56,22.52,35.18,784.60,56.43,25.72,14.88,89.42,45.38,76.31,30.19,126.84,23.09,1991.31,178.94,3.40,0.45,4.99,0.23,5.84,1.99,0.00,0.00,6.52,1.58,2.84,3.36,4.16,4.16,41.78,29.58,49.70,7.51,3.19,4.15,17319.49,489.27,2751.66,3000.39,823.81,7616.78,424.17,354.45,216.40,1251.52,93.78,27.13,42.38,1097.82,78.96,42.91,24.83,159.63,81.01,111.53,44.12,182.25,33.18,2847.06,255.84,4.33,0.57,6.25,0.29,7.27,2.48,0.00,0.00,7.71,1.87,3.84,4.54,5.55,5.55,46.65,33.03,53.54,8.09,3.62,4.71
32.00,32.0,21/11/2025 11:38:49,2.244,7.007,,15.5,933230.0,642074.0,990329.24,469.60,1613.47,1630.80,432.28,3640.64,199.34,94.89,63.08,499.64,37.10,57.64,58.58,832.84,56.64,23.69,14.73,61.18,44.94,59.19,27.09,140.56,25.34,2067.19,185.99,3.70,0.46,5.09,0.24,5.33,1.99,0.00,0.00,7.26,1.67,4.10,3.35,2.39,4.07,9.26,19.57,52.45,7.60,3.33,4.15,17846.75,778.73,2675.58,3081.34,816.78,7788.55,426.46,217.43,144.54,1247.55,92.64,69.43,70.57,1165.31,79.25,39.53,24.58,109.22,80.23,86.51,39.59,201.96,36.41,2955.55,265.92,4.71,0.59,6.37,0.30,6.63,2.48,0.00,0.00,8.59,1.97,5.54,4.53,3.19,5.43,10.34,21.85,56.50,8.19,3.78,4.71
32.10,32.1,21/11/2025 11:39:07,2.905,8.132,1181233.419,15.4,936713.0,644955.0,990377.95,306.28,1618.94,1578.82,428.15,3821.20,205.92,89.42,60.48,477.95,37.36,10.11,27.93,806.46,56.88,80.27,27.58,63.34,45.10,54.15,26.34,102.85,19.05,2130.08,192.00,4.01,0.47,11.14,0.54,6.68,2.03,0.00,0.00,9.92,1.89,4.81,3.37,2.60,4.13,3.96,19.68,52.87,7.60,5.13,4.12,17840.36,507.90,2684.65,2983.12,808.97,8174.83,440.53,204.89,138.58,1193.40,93.28,12.18,33.64,1128.40,79.59,133.93,46.02,113.07,80.51,79.14,38.50,147.78,27.37,3045.47,274.51,5.10,0.60,13.94,0.68,8.31,2.53,0.00,0.00,11.73,2.24,6.50,4.55,3.47,5.51,4.42,21.97,56.95,8.19,5.82,4.67
32.20,32.2,21/11/2025 11:39:33,2.330,6.154,,15.4,940805.0,645571.0,990039.94,333.95,1600.16,1604.62,432.63,3813.17,206.17,125.50,78.81,472.24,37.51,10.92,27.87,813.01,56.90,34.23,16.57,101.42,45.63,60.36,27.38,119.93,21.96,2361.77,214.04,4.03,0.48,5.22,0.24,7.28,2.09,0.00,0.00,9.86,1.94,8.74,3.47,3.73,4.15,10.67,19.66,54.37,7.81,5.03,4.19,18361.51,553.78,2653.51,3031.87,817.44,8157.65,441.07,287.57,180.58,1179.14,93.66,13.15,33.57,1137.57,79.61,57.11,27.65,181.05,81.46,88.22,40.02,172.32,31.55,3376.73,306.02,5.13,0.61,6.53,0.30,9.06,2.60,0.00,0.00,11.66,2.29,11.81,4.69,4.97,5.53,11.91,21.95,58.57,8.41,5.71,4.75
32.30,32.3,21/11/2025 11:39:50,2.310,10.251,,15.4,938429.0,648938.0,989706.71,709.99,1565.26,1863.23,460.23,3615.42,199.64,39.80,53.63,542.75,37.21,66.63,62.83,842.28,56.98,64.83,24.64,88.39,45.54,67.99,28.77,92.58,17.40,2207.12,199.31,4.05,0.47,10.50,0.51,7.69,2.02,0.00,0.00,7.99,1.75,3.90,3.37,1.74,4.13,2.83,19.73,50.17,7.51,3.39,4.15,18897.56,1177.36,2595.63,3520.50,869.59,7734.59,427.10,91.20,122.89,1355.19,92.91,80.26,75.69,1178.52,79.73,108.17,41.11,157.79,81.30,99.37,42.05,133.02,25.00,3155.62,284.96,5.15,0.60,13.14,0.64,9.57,2.51,0.00,0.00,9.45,2.07,5.27,4.55,2.32,5.51,3.16,22.03,54.04,8.09,3.85,4.71
32.40,32.4,21/11/2025 11:40:07,2.213,5.691,,15.4,934918.0,649375.0,990765.86,326.69,1599.67,1435.99,409.52,3791.85,204.75,53.88,41.24,462.07,37.21,6.47,27.46,797.87,56.43,65.16,24.54,51.90,44.82,57.23,26.80,63.22,12.42,2027.55,182.39,3.93,0.46,7.59,0.35,6.25,2.01,0.00,0.00,4.36,1.29,1.85,3.33,2.97,4.13,12.15,19.61,52.65,7.59,2.51,4.05,17150.16,541.74,2652.69,2713.25,773.77,8112.04,438.03,123.46,94.50,1153.74,92.91,7.79,33.08,1116.38,78.96,108.72,40.94,92.65,80.01,83.64,39.17,90.84,17.85,2898.88,260.77,5.00,0.59,9.50,0.44,7.78,2.50,0.00,0.00,5.16,1.53,2.50,4.50,3.96,5.51,13.57,21.89,56.72,8.18,2.85,4.59
32.50,32.5,21/11/2025 11:40:42,2.011,8.399,,15.4,930664.0,648288.0,990594.56,345.31,1532.37,1709.26,436.25,3701.43,199.96,97.09,63.50,455.79,37.17,50.67,54.89,756.57,55.77,18.27,14.75,62.41,44.95,45.71,24.99,67.23,13.06,1997.12,179.43,3.74,0.46,5.13,0.24,6.22,2.02,0.00,0.00,5.91,1.49,3.88,3.35,3.39,4.11,11.66,19.56,53.92,7.58,4.70,4.11,17473.75,572.62,2541.09,3229.58,824.28,7918.60,427.78,222.47,145.50,1138.06,92.81,61.04,66.12,1058.60,78.03,30.48,24.61,111.41,80.24,66.81,36.52,96.60,18.77,2855.37,256.54,4.76,0.59,6.42,0.30,7.74,2.51,0.00,0.00,6.99,1.76,5.24,4.53,4.52,5.48,13.02,21.84,58.08,8.17,5.33,4.66
32.60,32.6,21/11/2025 11:40:59,1.720,5.620,1181236.792,15.4,935616.0,652347.0,989426.71,1189.65,1603.32,1807.84,453.75,3447.37,193.17,140.92,87.08,495.58,37.35,14.16,27.52,804.29,56.52,22.64,14.70,131.84,45.87,59.32,27.22,83.68,15.90,2275.62,205.83,3.93,0.47,9.77,0.47,7.18,2.04,0.00,0.00,3.55,1.30,1.28,3.38,1.82,4.15,21.54,19.59,47.69,7.54,3.62,4.18,19314.10,1972.77,2658.75,3415.85,857.34,7375.08,413.26,322.90,199.53,1237.42,93.26,17.06,33.15,1125.37,79.08,37.77,24.53,235.36,81.89,86.70,39.78,120.23,22.85,3253.55,294.28,5.00,0.60,12.23,0.59,8.94,2.54,0.00,0.00,4.20,1.54,1.73,4.57,2.43,5.53,24.05,21.87,51.37,8.12,4.11,4.74
32.70,32.7,21/11/2025 11:41:16,2.041,2.779,,15.4,941713.0,653889.0,989919.57,362.23,1618.79,1512.56,421.79,3684.45,202.30,171.50,102.86,476.55,37.49,13.61,27.50,830.28,56.85,40.58,18.57,57.51,45.09,67.96,28.65,119.04,21.78,2642.47,240.93,3.86,0.48,12.95,0.65,6.43,2.05,0.00,0.00,1.91,1.28,3.84,3.46,1.87,4.24,13.57,19.66,54.29,7.84,2.96,4.20,18436.73,600.68,2684.40,2857.93,796.96,7882.27,432.79,392.97,235.69,1189.90,93.61,16.39,33.13,1161.73,79.54,67.71,30.98,102.67,80.49,99.33,41.87,171.04,31.29,3778.06,344.47,4.91,0.61,16.21,0.81,8.00,2.55,0.00,0.00,2.26,1.51,5.19,4.67,2.49,5.65,15.15,21.95,58.48,8.45,3.36,4.76
32.80,32.8,21/11/2025 11:41:42,1.650,3.307,,15.4,934798.0,651890.0,991085.30,275.15,1693.93,1378.45,409.50,3352.03,190.43,71.93,51.69,470.83,37.04,10.22,27.28,801.12,56.03,52.97,21.77,75.15,44.94,70.45,29.05,61.47,12.11,2202.98,199.02,3.41,0.45,10.12,0.49,7.36,2.03,0.00,0.00,3.29,1.27,5.60,3.38,2.50,4.16,9.13,19.54,46.99,7.50,3.54,4.13,16374.91,456.27,2809.00,2604.53,773.73,7171.11,407.39,164.82,118.44,1175.62,92.49,12.31,32.86,1120.93,78.40,88.38,36.32,134.16,80.23,102.97,42.46,88.32,17.40,3149.70,284.55,4.34,0.57,12.67,0.61,9.16,2.53,0.00,0.00,3.89,1.50,7.56,4.57,3.33,5.55,10.19,21.82,50.62,8.08,4.02,4.69
32.90,32.9,21/11/2025 11:42:00,1.818,2.187,,15.4,929459.0,649079.0,990371.90,789.62,1622.94,1643.99,434.20,3419.74,190.87,160.57,96.02,456.47,36.98,29.40,40.99,688.07,55.28,28.41,14.63,99.61,44.99,53.50,26.04,95.54,17.75,2045.10,183.95,3.78,0.46,24.77,1.55,6.49,1.98,0.00,0.00,3.80,1.29,3.76,3.37,3.92,4.18,16.89,19.40,51.44,7.59,3.21,4.06,17738.76,1309.41,2691.28,3106.26,820.40,7315.97,408.33,367.92,220.02,1139.76,92.34,35.42,49.38,962.75,77.35,47.40,24.41,177.82,80.32,78.19,38.06,137.28,25.50,2923.97,263.00,4.81,0.59,31.01,1.94,8.08,2.46,0.00,0.00,4.49,1.53,5.08,4.55,5.23,5.57,18.86,21.66,55.41,8.18,3.64,4.61
33.00,33.0,21/11/2025 11:42:25,1.984,2.979,,15.4,935056.0,652362.0,990565.00,299.09,1614.40,1532.24,424.36,3470.82,194.02,162.42,97.85,478.19,37.35,56.56,57.96,766.70,55.85,20.37,14.72,101.28,45.42,46.78,25.17,113.36,20.77,2274.92,205.77,3.60,0.46,27.67,1.83,6.82,2.00,0.00,0.00,4.15,1.30,2.11,3.42,1.15,4.14,12.07,19.56,52.35,7.60,2.38,4.13,17351.55,495.97,2677.12,2895.11,801.81,7425.25,415.07,372.16,224.21,1193.99,93.26,68.13,69.82,1072.77,78.15,33.99,24.56,180.80,81.08,68.37,36.79,162.88,29.84,3252.55,294.20,4.58,0.59,34.64,2.29,8.49,2.49,0.00,0.00,4.91,1.54,2.85,4.62,1.53,5.52,13.48,21.84,56.39,8.19,2.70,4.69
33.10,33.1,21/11/2025 11:42:51,1.660,3.770,1181234.809,15.4,934257.0,652847.0,990832.92,350.21,1592.78,1729.51,444.51,3328.08,188.49,34.24,28.95,366.50,37.63,12.48,27.23,729.60,55.70,22.59,14.79,38.48,44.74,52.79,26.12,109.40,20.19,2292.60,207.53,3.93,0.47,16.67,0.90,7.40,2.11,0.00,0.00,2.81,1.25,2.82,3.36,2.72,4.20,6.48,19.60,53.54,7.59,4.25,4.14,16732.06,580.74,2641.27,3267.84,839.89,7119.88,403.24,78.46,66.34,915.12,93.96,15.03,32.80,1020.86,77.94,37.69,24.68,68.69,79.87,77.16,38.18,157.19,29.01,3277.83,296.71,5.00,0.60,20.87,1.13,9.21,2.63,0.00,0.00,3.32,1.48,3.81,4.54,3.63,5.60,7.23,21.88,57.67,8.18,4.82,4.70
33.20,33.2,21/11/2025 11:43:09,1.812,4.762,,15.4,937988.0,652479.0,990940.72,424.12,1659.63,1359.63,405.52,3322.96,188.71,142.84,87.79,456.26,37.32,22.55,34.88,741.30,55.92,20.11,14.82,53.24,44.95,51.64,25.92,86.44,16.34,2267.92,205.20,4.10,0.48,19.51,1.11,7.15,2.05,0.00,0.00,4.29,1.28,1.46,3.35,2.55,4.18,14.48,19.62,53.64,7.68,3.09,4.10,16609.39,703.31,2752.12,2568.97,766.21,7108.92,403.71,327.30,201.16,1139.24,93.18,27.16,42.02,1037.23,78.24,33.55,24.73,95.04,80.24,75.47,37.88,124.20,23.48,3242.54,293.38,5.22,0.61,24.42,1.39,8.90,2.55,0.00,0.00,5.07,1.51,1.97,4.53,3.40,5.57,16.17,21.91,57.78,8.27,3.51,4.65
33.30,33.3,21/11/2025 11:43:26,1.614,4.229,,15.4,929230.0,649464.0,990803.18,568.58,1560.70,1650.14,431.32,3216.67,183.24,83.68,56.85,435.68,37.07,90.90,69.85,689.02,54.82,15.37,14.61,80.90,44.91,41.09,24.31,80.26,15.26,2145.78,193.57,4.02,0.47,5.97,0.27,8.58,2.10,0.00,0.00,4.06,1.26,3.32,3.35,3.76,4.12,17.89,19.48,49.25,7.44,1.89,4.02,16821.54,942.86,2588.07,3117.88,814.96,6881.53,392.01,191.74,130.26,1087.85,92.56,109.50,84.14,964.08,76.70,25.64,24.38,144.42,80.17,60.06,35.53,115.32,21.93,3067.92,276.76,5.12,0.60,7.47,0.34,10.68,2.61,0.00,0.00,4.80,1.49,4.48,4.53,5.01,5.49,19.97,21.75,53.05,8.01,2.14,4.56
33.40,33.4,21/11/2025 11:43:52,2.276,4.232,,15.5,921862.0,641437.0,991423.50,254.31,1579.32,1461.07,411.16,3051.51,178.07,92.61,61.81,449.97,36.68,0.00,0.00,705.64,54.75,23.79,14.57,107.62,44.85,64.29,27.62,75.64,14.34,2197.86,198.35,3.80,0.46,7.44,0.35,7.67,1.99,0.00,0.00,4.22,1.26,2.41,3.31,3.70,4.06,8.13,19.23,50.54,7.45,4.27,4.10,15715.70,421.72,2618.95,2760.64,776.87,6528.20,380.95,212.20,141.63,1123.53,91.59,0.00,0.00,987.34,76.61,39.69,24.31,192.12,80.07,93.96,40.37,108.68,20.60,3142.38,283.59,4.84,0.59,9.31,0.44,9.55,2.48,0.00,0.00,4.99,1.49,3.26,4.47,4.93,5.41,9.08,21.47,54.44,8.03,4.84,4.65
33.50,33.5,21/11/2025 11:44:18,1.818,4.627,,15.5,925718.0,643763.0,991059.67,309.31,1584.46,1671.18,434.17,3300.03,186.52,53.68,40.95,482.94,36.84,13.15,26.99,759.23,55.31,20.63,14.59,72.91,44.69,59.34,26.95,34.85,7.26,2065.86,185.88,3.91,0.46,14.72,0.76,5.13,1.93,0.00,0.00,4.13,1.27,1.93,3.31,1.39,4.04,7.81,19.39,54.46,7.58,3.75,4.04,16503.24,512.92,2627.47,3157.63,820.35,7059.87,399.03,123.00,93.83,1205.85,91.99,15.84,32.51,1062.32,77.39,34.42,24.34,130.16,79.78,86.73,39.39,50.07,10.43,2953.65,265.76,4.98,0.59,18.43,0.95,6.39,2.40,0.00,0.00,4.88,1.50,2.61,4.47,1.85,5.39,8.72,21.65,58.67,8.17,4.25,4.58
33.60,33.6,21/11/2025 11:44:35,1.916,8.069,1181231.965,15.5,924121.0,645501.0,991197.33,276.46,1683.10,1393.12,407.90,3224.20,183.88,86.78,58.06,444.76,36.83,7.65,26.78,746.92,55.28,15.76,14.49,123.06,45.09,61.88,27.26,85.26,15.98,2240.49,202.42,3.40,0.45,5.12,0.24,6.03,1.98,0.00,0.00,3.53,1.26,2.74,3.30,2.69,4.12,15.12,19.25,54.03,7.52,3.68,4.03,16123.23,458.45,2791.04,2632.25,770.71,6897.64,393.38,198.84,133.04,1110.52,91.96,9.22,32.26,1045.10,77.35,26.30,24.18,219.68,80.49,90.44,39.84,122.50,22.96,3203.33,289.41,4.33,0.57,6.41,0.30,7.51,2.46,0.00,0.00,4.17,1.49,3.70,4.46,3.59,5.49,16.88,21.49,58.20,8.10,4.17,4.57
33.70,33.7,21/11/2025 11:45:01,2.003,10.976,,15.4,931094.0,646779.0,990131.37,581.21,1591.75,1748.69,443.64,3328.81,187.70,123.42,77.12,436.89,37.33,97.44,70.89,787.66,55.90,19.97,14.72,86.32,45.06,70.55,28.98,124.06,22.52,2370.03,214.76,3.91,0.47,10.14,0.49,5.64,2.02,0.00,0.00,3.78,1.29,1.78,3.38,1.81,4.12,14.10,19.47,49.32,7.55,3.10,4.08,17946.16,963.81,2639.56,3304.08,838.24,7121.44,401.55,282.80,176.71,1090.87,93.21,117.38,85.39,1102.10,78.22,33.32,24.56,154.10,80.44,103.11,42.36,178.25,32.36,3388.54,307.05,4.98,0.60,12.69,0.61,7.02,2.51,0.00,0.00,4.47,1.53,2.40,4.57,2.41,5.49,15.74,21.74,53.13,8.13,3.52,4.63
33.80,33.8,21/11/2025 11:45:18,2.003,7.804,,15.5,924246.0,644923.0,991472.66,332.04,1587.15,1366.01,392.93,3242.11,183.63,113.18,71.66,338.67,37.07,15.95,26.72,740.52,55.24,19.39,14.55,41.40,44.18,55.51,26.29,31.32,6.61,2126.87,191.73,3.72,0.46,13.98,0.72,7.07,2.03,0.00,0.00,3.46,1.26,1.60,3.27,4.30,4.06,13.38,19.33,53.70,7.55,3.18,4.09,15620.60,550.61,2631.93,2581.02,742.43,6935.96,392.85,259.34,164.20,845.63,92.56,19.21,32.19,1036.14,77.29,32.35,24.28,73.91,78.87,81.13,38.42,45.00,9.50,3040.88,274.12,4.73,0.59,17.50,0.90,8.80,2.53,0.00,0.00,4.09,1.49,2.16,4.42,5.73,5.41,14.94,21.58,57.85,8.13,3.61,4.64
33.90,33.9,21/11/2025 11:45:18,1.996,7.935,,15.5,924905.0,643833.0,991092.31,355.31,1518.23,1456.08,405.64,3253.11,184.98,209.33,122.81,436.90,36.76,0.00,0.00,757.54,55.39,22.95,14.54,63.03,44.43,42.96,24.47,72.67,13.92,2138.69,192.79,3.40,0.45,5.17,0.24,7.60,2.06,0.00,0.00,1.58,1.24,2.71,3.31,3.67,4.13,16.38,19.37,55.19,7.65,3.39,4.11,16418.47,589.20,2517.64,2751.21,766.44,6959.49,395.73,479.65,281.40,1090.90,91.79,0.00,0.00,1059.95,77.50,38.29,24.26,112.52,79.32,62.79,35.76,104.42,20.00,3057.78,275.64,4.33,0.57,6.47,0.30,9.46,2.56,0.00,0.00,1.87,1.47,3.66,4.47,4.89,5.51,18.29,21.63,59.45,8.24,3.85,4.66
34.00,34.0,21/11/2025 11:46:10,1.805,7.212,,15.5,918250.0,638822.0,991010.10,354.36,1574.24,1652.98,432.10,3321.89,187.61,137.56,84.01,436.06,36.59,20.35,31.37,715.15,55.04,11.65,14.46,116.93,44.67,62.37,27.30,53.38,10.56,1983.67,178.05,3.41,0.45,17.02,0.92,4.98,1.91,0.00,0.00,3.30,1.24,1.15,3.26,3.04,4.07,34.79,24.41,52.11,7.33,3.78,3.95,16619.46,587.63,2610.52,3123.24,816.44,7106.64,401.36,315.20,192.50,1088.80,91.36,24.51,37.79,1000.64,77.01,19.44,24.13,208.74,79.74,91.16,39.90,76.70,15.17,2836.14,254.57,4.34,0.57,21.31,1.15,6.20,2.38,0.00,0.00,3.90,1.47,1.55,4.40,4.05,5.43,38.84,27.25,56.13,7.90,4.29,4.48
34.10,34.1,21/11/2025 11:46:27,1.759,5.552,1181234.679,15.5,914617.0,639300.0,991329.77,403.22,1537.04,1761.21,440.38,3133.45,179.71,36.72,30.29,351.46,36.64,14.06,26.57,716.90,54.75,20.65,14.45,44.11,44.03,55.05,26.15,76.09,14.40,1937.21,173.68,3.70,0.45,35.38,2.71,9.24,2.03,0.00,0.00,3.78,1.21,1.93,3.25,1.91,4.03,10.62,19.26,49.82,7.40,3.69,3.97,15894.15,668.65,2548.84,3327.74,832.08,6703.50,384.46,84.14,69.41,877.56,91.49,16.94,32.01,1003.09,76.61,34.45,24.11,78.74,78.60,80.46,38.22,109.33,20.69,2769.71,248.32,4.71,0.57,44.29,3.39,11.50,2.53,0.00,0.00,4.47,1.43,2.61,4.39,2.55,5.37,11.86,21.50,53.67,7.97,4.19,4.50
34.20,34.2,21/11/2025 11:46:45,2.489,5.688,,15.5,910979.0,636794.0,991887.17,70.83,1561.30,1405.21,399.58,2985.47,173.92,181.47,106.76,445.63,36.31,4.19,26.47,704.47,54.20,27.30,14.40,83.62,44.04,55.01,25.96,62.33,12.01,1976.07,177.27,3.50,0.44,26.88,1.76,6.83,1.99,0.00,0.00,3.12,1.23,2.93,3.25,2.50,4.00,14.00,19.07,48.65,7.33,2.80,4.00,14997.58,117.46,2589.07,2655.09,754.99,6386.92,372.07,415.81,244.63,1112.70,90.66,5.05,31.89,985.70,75.84,45.55,24.03,149.28,78.62,80.40,37.94,89.56,17.26,2825.27,253.45,4.45,0.56,33.65,2.20,8.50,2.48,0.00,0.00,3.69,1.45,3.96,4.39,3.33,5.33,15.63,21.29,52.41,7.90,3.18,4.54
34.30,34.3,21/11/2025 11:47:11,2.663,4.034,,15.5,915943.0,636397.0,991268.68,372.82,1603.07,1492.40,408.50,3184.95,181.08,3.38,3.50,423.54,36.49,39.22,46.92,718.90,54.73,24.99,14.41,87.44,44.17,54.90,25.96,93.18,17.15,2137.88,192.56,3.76,0.46,11.20,0.55,5.74,2.02,0.00,0.00,3.42,1.24,1.83,3.28,2.58,4.02,17.91,19.10,48.13,7.33,3.16,4.05,15950.04,618.24,2658.33,2819.83,771.85,6813.67,387.39,7.74,8.02,1057.54,91.11,47.24,56.52,1005.89,76.58,41.70,24.04,156.10,78.85,80.24,37.94,133.88,24.64,3056.62,275.31,4.78,0.59,14.02,0.69,7.14,2.51,0.00,0.00,4.04,1.47,2.47,4.43,3.44,5.36,20.00,21.33,51.85,7.90,3.58,4.59
34.40,34.4,21/11/2025 11:47:28,1.818,6.611,,15.5,917459.0,636565.0,991231.11,246.28,1567.10,1406.94,400.68,3306.43,187.17,89.13,60.01,522.53,36.29,5.84,26.51,745.45,54.79,21.36,14.47,49.35,44.10,61.23,27.20,48.98,9.81,2167.48,195.44,3.51,0.45,9.27,0.44,6.86,2.04,0.00,0.00,3.23,1.24,5.23,3.25,3.96,4.07,11.48,19.27,51.11,7.41,3.25,4.03,16194.21,408.40,2598.68,2658.36,757.07,7073.56,400.42,204.23,137.50,1304.71,90.61,7.03,31.93,1043.04,76.66,35.64,24.14,88.10,78.73,89.49,39.75,70.38,14.10,3098.94,279.43,4.47,0.57,11.60,0.55,8.54,2.54,0.00,0.00,3.82,1.47,7.06,4.39,5.28,5.43,12.82,21.52,55.06,7.98,3.69,4.57
34.50,34.5,21/11/2025 11:47:54,1.583,7.271,,15.5,916386.0,635147.0,991140.60,266.58,1558.38,1494.02,412.31,3312.53,186.37,66.37,47.48,466.60,36.37,0.88,26.50,770.58,55.13,21.78,14.46,72.54,44.33,60.86,27.07,82.68,15.47,2157.73,194.45,3.72,0.45,5.07,0.23,5.63,1.95,0.00,0.00,3.96,1.26,3.78,3.29,1.65,4.04,12.37,19.24,47.38,7.40,2.68,3.97,16304.52,442.06,2584.22,2822.89,779.04,7086.61,398.71,152.08,108.79,1165.06,90.81,1.06,31.92,1078.20,77.14,36.34,24.13,129.50,79.14,88.95,39.56,118.80,22.23,3085.00,278.01,4.73,0.57,6.35,0.29,7.01,2.43,0.00,0.00,4.68,1.49,5.11,4.44,2.20,5.39,13.81,21.48,51.04,7.97,3.04,4.50
