Exported at 01/12/2025 09:02:01, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,TL09-B-30m, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,Magnetic Susceptibility,Mag Sus in Air,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,x10^-5 SI,x10^-5 SI,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
20.40,20.4,28/11/2025 09:37:12,2.351,10.713,,15.7,910154.0,597589.0,963970.14,6562.11,1955.53,7290.49,1236.28,12543.19,497.26,75.50,52.12,4470.61,141.54,499.58,119.95,1698.94,69.56,36.77,17.08,117.01,49.56,81.61,32.65,107.11,19.28,2324.67,208.09,4.30,0.53,103.72,15.60,11.43,2.42,0.00,0.00,4.73,1.42,4.32,3.73,1.95,4.49,18.01,21.22,68.08,8.94,5.71,4.71,69936.24,10881.79,3242.80,13775.11,2335.91,26834.09,1063.81,173.01,119.43,11162.68,353.41,601.80,144.49,2377.16,97.33,61.35,28.50,208.89,88.47,119.27,47.72,153.91,27.71,3323.68,297.51,5.47,0.67,129.84,19.53,14.23,3.01,0.00,0.00,5.60,1.68,5.84,5.04,2.60,5.99,20.11,23.69,73.33,9.63,6.48,5.34
20.50,20.5,28/11/2025 09:37:42,3.398,15.941,,15.7,907287.0,596622.0,965899.56,6163.25,1941.32,6516.08,1119.98,12293.27,488.22,175.58,103.40,4413.22,140.23,439.12,113.36,1622.68,68.28,49.12,20.81,75.36,49.03,72.53,30.97,55.52,10.78,2004.67,178.14,4.38,0.52,120.05,20.58,9.69,2.32,0.00,0.00,3.57,1.41,6.19,3.66,3.46,4.41,10.12,21.25,58.22,8.58,4.38,4.60,66585.30,10220.36,3219.25,12311.89,2116.16,26299.41,1044.47,402.31,236.92,11019.39,350.15,528.96,136.56,2270.46,95.54,81.95,34.72,134.53,87.52,106.00,45.27,79.78,15.49,2866.16,254.70,5.57,0.66,150.28,25.76,12.06,2.88,0.00,0.00,4.22,1.67,8.36,4.94,4.61,5.89,11.30,23.72,62.72,9.24,4.96,5.22
20.60,20.6,28/11/2025 09:38:02,3.292,10.247,1181245.987,15.8,897081.0,595236.0,966850.99,6422.48,1809.03,6655.51,1135.80,11530.99,462.26,14.92,52.78,4148.00,132.35,413.46,109.75,1574.41,67.61,43.49,18.97,93.15,48.49,79.93,32.04,21.97,4.61,1944.78,172.53,3.80,0.49,103.04,15.76,10.11,2.39,0.00,0.00,5.10,1.42,4.31,3.54,3.08,4.37,10.92,20.90,60.70,8.53,4.85,4.54,64399.78,10650.24,2999.87,12575.34,2146.05,24668.64,988.93,34.18,120.94,10357.16,330.48,498.06,132.21,2202.92,94.59,72.56,31.65,166.29,86.56,116.82,46.83,31.56,6.62,2780.54,246.68,4.84,0.62,128.99,19.73,12.59,2.98,0.00,0.00,6.03,1.68,5.83,4.78,4.10,5.83,12.19,23.33,65.39,9.19,5.50,5.15
20.70,20.7,28/11/2025 09:38:22,3.082,11.636,,15.8,900607.0,594854.0,966908.04,5476.95,1826.87,6635.22,1134.28,12038.89,479.07,17.80,16.03,4453.70,140.84,465.74,115.17,1588.42,67.59,24.44,15.83,107.11,48.79,90.44,34.15,68.80,12.98,1915.95,169.89,3.90,0.49,99.31,14.71,9.27,2.38,0.00,0.00,5.18,1.43,5.91,3.70,2.24,4.34,16.89,20.94,61.12,8.50,4.69,4.62,64769.59,9082.29,3029.46,12537.01,2143.17,25755.22,1024.89,40.78,36.74,11120.47,351.67,561.03,138.73,2222.52,94.57,40.78,26.42,191.21,87.10,132.18,49.91,98.85,18.65,2739.32,242.90,4.96,0.62,124.32,18.41,11.54,2.96,0.00,0.00,6.12,1.69,7.98,4.99,2.99,5.78,18.86,23.38,65.83,9.16,5.32,5.25
20.80,20.8,28/11/2025 09:38:42,3.225,11.109,,15.7,913867.0,601460.0,964092.27,6700.21,1893.59,7202.87,1220.36,12698.30,501.69,37.41,30.34,4322.39,137.56,524.12,122.15,1693.50,69.37,32.56,16.12,117.30,49.69,81.93,32.78,47.45,9.41,2232.62,199.53,4.09,0.51,97.26,13.95,10.27,2.43,0.00,0.00,5.67,1.51,5.04,3.69,2.50,4.47,26.74,21.30,59.96,8.55,5.54,4.70,69666.52,11110.80,3140.09,13609.55,2305.83,27165.92,1073.28,85.71,69.53,10792.59,343.47,631.36,147.14,2369.56,97.06,54.32,26.90,209.40,88.70,119.75,47.91,68.18,13.51,3192.07,285.28,5.21,0.65,121.74,17.46,12.78,3.03,0.00,0.00,6.71,1.78,6.81,4.99,3.34,5.96,29.86,23.79,64.59,9.21,6.29,5.34
20.90,20.9,28/11/2025 09:39:01,3.490,18.646,,15.7,907647.0,597748.0,964687.75,6352.95,1862.49,6919.76,1179.61,12485.16,495.58,26.01,22.69,4530.96,143.53,373.30,107.39,1719.54,69.42,114.87,33.06,80.43,49.09,76.97,31.86,45.48,9.02,2406.51,215.88,3.88,0.50,78.34,9.46,8.86,2.37,0.00,0.00,4.75,1.45,7.62,3.77,2.88,4.45,7.08,21.30,62.19,8.67,4.72,4.72,68715.96,10534.94,3088.52,13074.64,2228.83,26709.94,1060.21,59.60,51.99,11313.38,358.37,449.68,129.36,2405.99,97.13,191.66,55.15,143.59,87.64,112.50,46.57,65.34,12.96,3440.69,308.65,4.94,0.64,98.06,11.84,11.03,2.95,0.00,0.00,5.61,1.72,10.29,5.10,3.83,5.93,7.90,23.78,66.99,9.34,5.36,5.36
21.00,21.0,28/11/2025 09:39:31,2.815,14.678,,15.7,909220.0,600300.0,966620.72,5942.39,1904.57,6534.26,1122.42,12221.13,486.16,41.69,33.25,4478.98,141.82,361.90,106.12,1584.32,67.77,26.14,15.96,69.54,48.94,66.54,29.96,83.42,23.29,1762.19,155.80,3.95,0.50,106.75,16.81,8.48,2.30,0.00,0.00,3.29,1.39,3.21,3.62,2.04,4.40,15.09,21.23,59.29,8.49,4.69,4.57,65427.81,9854.12,3158.30,12346.24,2120.78,26145.09,1040.06,95.52,76.18,11183.58,354.12,435.94,127.83,2216.79,94.82,43.61,26.63,124.14,87.37,97.25,43.78,119.86,33.47,2519.48,222.76,5.02,0.64,133.63,21.04,10.55,2.86,0.00,0.00,3.89,1.64,4.34,4.90,2.73,5.87,16.85,23.70,63.87,9.14,5.32,5.19
21.10,21.1,28/11/2025 09:39:51,2.192,12.833,1181246.248,15.7,913248.0,604424.0,965277.16,6439.64,1875.58,6547.40,1121.74,12227.17,486.18,49.62,37.92,4412.45,139.95,501.30,119.85,1714.85,69.50,74.67,26.71,79.13,48.99,86.86,33.61,100.19,18.17,2311.70,206.94,4.01,0.50,67.34,7.26,9.94,2.40,0.00,0.00,4.33,1.45,7.07,3.75,3.32,4.50,11.86,21.22,64.76,8.79,5.22,4.74,67393.93,10678.70,3110.22,12371.07,2119.48,26158.02,1040.11,113.69,86.89,11017.46,349.43,603.87,144.37,2399.43,97.24,124.59,44.57,141.26,87.45,126.95,49.12,143.96,26.10,3305.14,295.87,5.11,0.64,84.29,9.08,12.37,2.99,0.00,0.00,5.12,1.71,9.55,5.07,4.43,6.00,13.24,23.69,69.77,9.47,5.92,5.38
21.20,21.2,28/11/2025 09:40:11,1.923,12.037,,15.7,917476.0,605244.0,962498.86,6731.62,1901.02,7079.92,1202.95,13165.69,517.35,35.15,29.00,4798.13,150.30,594.03,129.57,1841.92,71.20,91.49,29.76,131.44,50.35,78.39,32.31,104.33,18.91,2658.24,239.71,4.09,0.52,71.16,7.85,11.25,2.46,0.00,0.00,6.62,1.64,6.42,3.84,2.15,4.64,17.31,21.51,65.11,9.01,6.66,4.81,72736.83,11162.88,3152.41,13377.25,2272.93,28165.82,1106.79,80.55,66.45,11980.46,375.30,715.58,156.08,2577.22,99.63,152.66,49.65,234.65,89.88,114.57,47.22,149.90,27.17,3800.61,342.72,5.21,0.67,89.08,9.83,14.00,3.06,0.00,0.00,7.83,1.94,8.67,5.19,2.87,6.19,19.32,24.02,70.14,9.71,7.55,5.46
21.30,21.3,28/11/2025 09:40:30,2.790,20.170,,15.7,906487.0,598256.0,965838.37,6337.49,1887.25,6686.70,1144.09,12005.32,479.18,58.18,43.07,4609.50,145.39,477.07,117.17,1637.44,68.42,30.24,15.98,126.74,49.52,92.15,34.66,36.65,7.40,1900.26,168.35,4.08,0.51,64.96,6.89,7.00,2.31,0.00,0.00,4.47,1.41,7.41,3.63,1.28,4.36,14.68,21.14,56.20,8.36,3.82,4.50,66709.98,10509.31,3129.59,12634.27,2161.71,25683.40,1025.13,133.31,98.68,11509.49,363.01,574.68,141.15,2291.11,95.73,50.46,26.67,226.25,88.40,134.68,50.65,52.66,10.63,2716.89,240.70,5.19,0.64,81.31,8.62,8.71,2.88,0.00,0.00,5.28,1.67,10.00,4.91,1.71,5.81,16.39,23.60,60.54,9.00,4.34,5.10
21.40,21.4,28/11/2025 09:40:50,3.394,14.153,,15.8,899291.0,593725.0,966192.98,6500.33,1926.53,6555.55,1123.97,12325.08,488.44,6.90,6.71,4175.45,132.90,500.93,118.04,1559.55,67.16,46.29,19.82,57.46,48.23,70.63,30.39,24.46,5.07,1792.56,158.34,3.88,0.49,77.70,9.51,10.54,2.38,0.00,0.00,6.38,1.56,6.74,3.60,2.93,4.30,17.08,20.98,62.06,8.53,4.52,4.54,65868.37,10779.35,3194.71,12386.47,2123.70,26367.48,1044.94,15.82,15.37,10425.69,331.83,603.42,142.19,2182.13,93.97,77.24,33.07,102.58,86.11,103.23,44.41,35.15,7.28,2562.90,226.39,4.93,0.62,97.26,11.90,13.11,2.96,0.00,0.00,7.55,1.85,9.10,4.86,3.90,5.73,19.07,23.43,66.85,9.18,5.13,5.15
21.50,21.5,28/11/2025 09:41:20,3.526,15.740,,15.7,908497.0,596422.0,963667.25,7219.76,1936.68,6874.49,1172.31,12690.22,501.35,26.87,23.08,4468.58,141.32,448.12,114.06,1725.43,69.36,80.45,27.59,108.70,49.30,93.02,34.91,98.10,17.79,2297.40,205.43,4.49,0.53,98.82,14.30,8.91,2.35,0.01,0.19,5.13,1.46,6.57,3.71,3.10,4.49,12.86,21.20,57.89,8.67,3.84,4.71,70413.85,11972.35,3211.55,12989.10,2215.03,27148.63,1072.55,61.57,52.89,11157.62,352.86,539.80,137.40,2414.24,97.04,134.23,46.04,194.05,88.01,135.95,51.02,140.95,25.55,3284.69,293.71,5.72,0.67,123.70,17.90,11.08,2.93,0.01,0.25,6.07,1.73,8.88,5.01,4.13,5.98,14.36,23.67,62.36,9.34,4.36,5.34
21.60,21.6,28/11/2025 09:41:40,3.315,14.216,1181246.316,15.7,909172.0,597456.0,963498.60,6097.60,1891.79,6879.06,1172.38,12834.93,506.11,167.36,98.63,4585.48,144.44,695.33,139.27,1863.08,70.48,117.11,33.22,132.29,49.82,78.55,32.13,107.83,19.38,2724.45,245.93,4.21,0.52,98.72,14.08,10.31,2.46,0.00,0.00,8.09,1.84,7.01,3.79,2.37,4.56,15.96,21.28,66.35,9.07,5.31,4.78,70700.71,10111.50,3137.10,12997.72,2215.16,27458.21,1082.75,383.48,226.00,11449.51,360.66,837.60,167.77,2606.84,98.62,195.40,55.44,236.16,88.93,114.81,46.97,154.94,27.84,3895.26,351.62,5.36,0.66,123.58,17.62,12.83,3.06,0.00,0.00,9.56,2.18,9.47,5.12,3.16,6.07,17.82,23.76,71.48,9.77,6.02,5.43
21.70,21.7,28/11/2025 09:42:00,4.542,13.228,,15.7,910841.0,599774.0,965491.77,5559.68,1901.05,6923.89,1181.13,12536.61,496.69,18.52,16.86,4330.48,137.57,544.32,123.68,1726.26,69.26,116.95,33.42,142.28,49.86,69.65,30.49,12.53,2.73,2351.21,210.69,3.83,0.50,73.38,8.44,9.03,2.29,0.00,0.00,5.05,1.48,8.12,3.69,1.66,4.41,9.90,21.23,60.62,8.71,4.26,4.70,67187.11,9219.48,3152.47,13082.44,2231.70,26820.02,1062.58,42.44,38.62,10812.79,343.51,655.68,148.99,2415.39,96.91,195.13,55.76,254.00,89.00,101.80,44.57,18.01,3.92,3361.62,301.23,4.88,0.64,91.85,10.56,11.24,2.85,0.00,0.00,5.97,1.74,10.97,4.98,2.22,5.88,11.06,23.70,65.30,9.39,4.83,5.33
21.80,21.8,28/11/2025 09:42:19,3.328,12.833,,15.6,924637.0,605386.0,961510.11,7093.87,1889.55,7529.35,1271.63,13323.47,523.84,94.72,62.50,4533.27,143.47,552.11,125.90,1876.99,72.05,182.74,41.37,123.14,50.87,79.05,32.66,109.69,19.89,2828.39,255.95,4.03,0.52,63.74,6.44,5.98,2.39,0.02,0.20,4.89,1.53,5.66,3.89,1.40,4.68,3.58,21.86,69.49,9.19,4.31,4.86,74354.10,11763.59,3133.39,14226.42,2402.69,28503.36,1120.67,217.04,143.20,11319.14,358.22,665.08,151.66,2626.29,100.81,304.89,69.02,219.83,90.82,115.54,47.74,157.61,28.59,4043.87,365.95,5.13,0.67,79.79,8.06,7.45,2.97,0.03,0.26,5.78,1.80,7.65,5.25,1.86,6.24,4.00,24.41,74.86,9.90,4.89,5.51
21.90,21.9,28/11/2025 09:42:39,2.089,12.370,,15.6,932723.0,609342.0,960034.14,7009.45,1940.28,7717.39,1302.31,14141.04,551.64,33.31,28.09,4658.23,146.92,672.78,139.39,1968.80,73.11,171.39,40.28,124.43,51.21,71.20,31.48,121.40,21.89,3100.32,281.94,4.33,0.54,49.58,4.14,10.12,2.52,0.00,0.00,6.93,1.72,12.53,4.07,2.86,4.79,18.02,22.01,65.86,9.16,5.91,5.01,77156.51,11623.61,3217.52,14581.72,2460.66,30252.41,1180.15,76.32,64.37,11631.16,366.86,810.43,167.91,2754.76,102.30,285.96,67.21,222.13,91.42,104.06,46.02,174.43,31.46,4432.66,403.10,5.51,0.69,62.06,5.18,12.59,3.13,0.00,0.00,8.20,2.04,16.93,5.49,3.82,6.39,20.12,24.58,70.95,9.86,6.71,5.69
22.00,22.0,28/11/2025 09:43:09,3.513,14.880,,15.7,921209.0,604270.0,962127.62,5513.17,1841.95,7381.47,1249.28,14086.18,548.35,111.48,71.39,5010.51,156.60,549.25,125.81,1888.47,71.94,103.74,31.92,130.99,50.79,63.88,29.96,117.19,21.08,2696.85,243.30,4.37,0.53,99.41,14.19,9.54,2.53,0.00,0.00,8.62,1.94,8.23,3.95,1.96,4.63,15.01,21.70,67.90,9.13,4.16,4.90,74079.52,9142.35,3054.47,13947.02,2360.47,30135.07,1173.09,255.44,163.59,12510.77,391.01,661.62,151.56,2642.36,100.65,173.10,53.26,233.83,90.67,93.36,43.78,168.38,30.29,3855.80,347.86,5.56,0.67,124.44,17.76,11.87,3.15,0.00,0.00,10.19,2.30,11.11,5.34,2.62,6.17,16.76,24.23,73.14,9.84,4.72,5.56
22.10,22.1,28/11/2025 09:43:29,3.108,11.444,1181248.432,15.7,911672.0,604520.0,962092.72,7162.77,1925.24,7174.10,1218.03,13196.92,519.18,83.97,57.25,5060.75,157.69,608.09,131.21,1751.48,70.26,39.79,18.24,115.16,50.35,71.92,31.13,63.20,12.07,2368.36,212.07,3.82,0.51,103.92,15.53,9.27,2.46,0.00,0.00,5.01,1.50,4.90,3.86,0.65,4.59,17.26,21.57,60.41,8.89,5.53,4.83,73782.03,11877.85,3192.58,13555.20,2301.42,28232.63,1110.70,192.40,131.19,12636.20,393.73,732.51,158.06,2450.68,98.30,66.39,30.43,205.58,89.88,105.12,45.50,90.81,17.34,3386.15,303.21,4.86,0.66,130.09,19.44,11.54,3.07,0.00,0.00,5.93,1.77,6.62,5.21,0.86,6.12,19.27,24.08,65.08,9.58,6.27,5.48
22.20,22.2,28/11/2025 09:43:49,3.108,11.377,,15.7,920451.0,606911.0,962142.66,6624.78,1944.71,7101.77,1209.55,13502.04,529.48,143.63,87.43,4996.61,155.90,497.88,120.11,1848.95,71.28,97.21,30.93,101.24,50.25,72.36,31.37,23.25,4.92,2610.76,235.21,4.20,0.53,118.53,19.55,10.56,2.52,0.00,0.00,5.22,1.51,5.83,3.85,3.24,4.69,16.28,21.68,68.35,9.13,4.66,4.84,73778.72,10985.72,3224.86,13418.53,2285.40,28885.38,1132.73,329.11,200.33,12476.06,389.27,599.75,144.68,2587.06,99.74,162.19,51.60,180.73,89.71,105.76,45.84,33.41,7.07,3732.72,336.29,5.34,0.67,148.37,24.48,13.14,3.14,0.00,0.00,6.17,1.79,7.87,5.20,4.32,6.26,18.17,24.21,73.63,9.84,5.28,5.49
22.30,22.3,28/11/2025 09:43:49,3.343,18.250,,15.6,928705.0,613140.0,959992.01,8116.42,2004.16,7708.28,1300.05,13787.47,539.16,83.49,56.82,4916.49,153.90,520.04,123.64,1848.96,71.94,54.45,22.61,140.36,51.72,67.73,30.91,70.36,13.49,2482.79,223.03,4.30,0.54,94.08,12.88,9.94,2.48,0.00,0.00,5.67,1.57,6.00,3.93,2.40,4.70,11.89,22.02,71.80,9.31,5.09,4.94,77541.86,13459.26,3323.45,14564.50,2456.39,29496.03,1153.45,191.30,130.19,12276.00,384.29,626.44,148.94,2587.07,100.66,90.85,37.72,250.58,92.33,99.00,45.18,101.10,19.38,3549.75,318.88,5.47,0.68,117.76,16.12,12.37,3.09,0.00,0.00,6.70,1.86,8.11,5.31,3.21,6.27,13.27,24.59,77.34,10.03,5.78,5.61
22.40,22.4,28/11/2025 09:44:28,2.969,14.548,,15.6,942026.0,618214.0,958576.72,7833.77,2017.51,7655.33,1294.52,14303.84,556.93,96.92,64.08,5174.79,160.80,528.83,125.50,1899.67,73.60,155.37,39.37,119.80,52.07,72.12,31.88,154.14,27.41,3195.18,291.05,4.76,0.56,119.40,19.32,10.78,2.60,0.00,0.00,6.04,1.62,8.34,4.13,2.23,4.83,9.30,22.38,66.52,9.47,6.15,5.12,80141.41,12990.55,3345.60,14464.45,2445.94,30600.70,1191.45,222.08,146.83,12920.94,401.51,637.04,151.18,2658.03,102.98,259.24,65.69,213.87,92.96,105.40,46.59,221.48,39.38,4568.29,416.13,6.06,0.71,149.46,24.18,13.41,3.24,0.00,0.00,7.14,1.92,11.26,5.58,2.98,6.44,10.38,24.99,71.66,10.20,6.98,5.81
22.50,22.5,28/11/2025 09:44:58,3.048,16.999,,15.5,942184.0,622425.0,957536.01,8682.09,2080.58,7888.32,1331.38,14285.09,557.15,58.68,43.98,5393.77,167.28,576.05,131.14,1960.90,74.28,154.69,39.61,83.16,52.09,53.33,29.24,99.98,18.61,3005.09,272.83,4.27,0.55,115.42,18.21,11.36,2.55,0.00,0.00,5.58,1.57,10.73,4.13,2.94,4.91,0.47,22.64,67.45,9.37,4.60,5.03,82094.54,14397.31,3450.18,14904.69,2515.59,30560.60,1191.94,134.45,100.77,13467.72,417.68,693.91,157.97,2743.71,103.93,258.10,66.10,148.46,92.99,77.94,42.74,143.66,26.73,4296.51,390.08,5.44,0.70,144.48,22.80,14.13,3.17,0.00,0.00,6.60,1.86,14.50,5.58,3.92,6.55,0.52,25.28,72.66,10.09,5.22,5.71
22.60,22.6,28/11/2025 09:45:18,3.582,14.279,1181246.384,15.5,941001.0,623683.0,961011.62,6635.91,1960.23,7202.56,1225.44,13981.83,546.18,48.22,56.82,5452.21,168.66,545.50,127.53,1894.38,73.28,77.51,28.32,90.97,51.84,58.42,29.74,66.12,12.91,2756.06,249.26,4.43,0.54,61.86,6.11,7.95,2.39,0.00,0.00,9.01,1.99,7.02,3.99,1.35,4.84,9.95,22.41,68.38,9.26,8.74,5.00,76178.99,11004.17,3250.61,13608.97,2315.42,29911.82,1168.46,110.48,130.20,13613.65,421.14,657.11,153.63,2650.63,102.54,129.33,47.26,162.40,92.54,85.39,43.46,95.00,18.55,3940.46,356.38,5.63,0.69,77.43,7.64,9.89,2.98,0.00,0.00,10.65,2.35,9.49,5.40,1.80,6.46,11.11,25.02,73.66,9.98,9.92,5.67
22.70,22.7,28/11/2025 09:45:38,2.428,18.185,,15.5,955282.0,631039.0,957987.76,8076.20,2073.75,8086.75,1361.28,14577.66,567.11,156.29,95.22,5730.34,176.88,560.03,130.97,2000.87,75.36,35.08,17.33,77.11,52.90,52.17,29.42,37.94,7.99,2446.25,219.94,4.37,0.54,47.96,3.95,9.23,2.52,0.00,0.00,7.50,1.82,6.25,4.02,2.57,4.85,25.18,22.96,65.76,9.28,6.71,5.00,82028.02,13392.57,3438.86,15279.61,2572.09,31186.51,1213.24,358.11,218.19,14308.12,441.65,674.61,157.77,2799.64,105.44,58.53,28.92,137.66,94.43,76.24,43.00,54.52,11.48,3497.51,314.46,5.56,0.69,60.04,4.94,11.49,3.14,0.00,0.00,8.87,2.15,8.44,5.42,3.43,6.46,28.12,25.64,70.84,9.99,7.61,5.68
22.80,22.8,28/11/2025 09:45:58,3.324,18.450,,15.5,954381.0,630938.0,957428.85,7776.71,2050.20,8134.88,1369.08,15105.37,584.68,110.21,71.96,5542.30,170.93,678.02,141.88,1993.37,75.21,104.62,33.20,97.03,52.57,87.44,34.93,129.68,23.50,2634.76,237.53,3.98,0.54,59.14,5.58,11.22,2.54,0.00,0.00,5.61,1.56,4.50,4.07,2.20,4.96,17.34,22.70,66.97,9.41,5.79,5.06,82914.67,12895.93,3399.79,15370.56,2586.82,32315.44,1250.83,252.54,164.89,13838.60,426.79,816.74,170.91,2789.14,105.23,174.56,55.39,173.22,93.84,127.80,51.05,186.33,33.77,3767.04,339.61,5.06,0.68,74.03,6.99,13.96,3.17,0.00,0.00,6.63,1.84,6.08,5.49,2.93,6.61,19.36,25.35,72.14,10.13,6.57,5.74
22.90,22.9,28/11/2025 09:46:17,1.610,10.251,,15.5,949650.0,624955.0,958953.36,7743.80,2004.90,8107.89,1363.85,14523.30,565.57,68.81,50.35,5314.08,164.83,512.81,124.76,1960.13,74.56,66.55,26.12,102.71,52.33,85.41,34.45,15.34,3.40,2321.77,208.10,4.11,0.52,102.22,14.91,9.21,2.45,0.00,0.00,5.01,1.51,5.84,3.99,2.23,4.78,24.01,22.56,65.77,9.15,5.64,4.96,80044.19,12841.36,3324.68,15319.55,2576.94,31070.21,1209.95,157.66,115.36,13268.75,411.55,617.74,150.29,2742.63,104.33,111.04,43.58,183.36,93.42,124.84,50.35,22.05,4.89,3319.53,297.52,5.23,0.66,127.96,18.67,11.46,3.04,0.00,0.00,5.93,1.79,7.89,5.39,2.97,6.37,26.80,25.19,70.84,9.86,6.39,5.63
23.00,23.0,28/11/2025 09:46:47,1.223,11.968,,15.5,953774.0,630518.0,960977.69,5488.83,1942.85,7803.68,1318.96,14618.04,568.41,87.31,60.20,5487.95,170.01,496.63,124.32,1952.20,74.54,121.29,35.67,78.78,52.06,60.49,30.23,18.13,4.02,2580.90,232.77,4.45,0.54,117.60,19.16,12.40,2.52,0.00,0.00,4.41,1.54,4.91,4.05,2.08,4.86,6.73,22.62,69.54,9.20,5.94,4.95,76771.96,9101.99,3221.78,14744.77,2492.13,31272.89,1216.02,200.06,137.95,13702.88,424.49,598.25,149.75,2731.52,104.30,202.37,59.51,140.65,92.94,88.42,44.18,26.05,5.77,3690.03,332.80,5.66,0.69,147.22,23.98,15.43,3.14,0.00,0.00,5.22,1.82,6.63,5.47,2.77,6.48,7.51,25.25,74.91,9.91,6.74,5.62
23.10,23.1,28/11/2025 09:47:07,2.160,10.845,1181246.052,15.5,943508.0,626327.0,961340.95,6113.20,1927.93,7067.75,1206.38,13936.73,545.25,133.58,83.29,5202.50,161.82,585.74,130.77,2010.92,73.87,150.43,38.73,98.84,51.54,79.78,33.21,96.73,18.06,2980.28,270.69,4.58,0.55,93.09,12.51,11.03,2.58,0.00,0.00,4.95,1.57,5.25,4.05,2.95,4.91,7.62,22.30,67.99,9.18,5.13,5.07,75307.02,10137.36,3197.05,13354.25,2279.40,29815.33,1166.48,306.08,190.85,12990.14,404.06,705.59,157.52,2813.69,103.36,251.00,64.62,176.45,92.01,116.61,48.54,138.98,25.94,4261.03,387.01,5.83,0.70,116.53,15.66,13.73,3.21,0.00,0.00,5.85,1.86,7.09,5.47,3.93,6.54,8.50,24.90,73.24,9.89,5.82,5.76
23.20,23.2,28/11/2025 09:47:27,2.748,9.391,,15.6,931606.0,617880.0,962579.43,5794.98,1921.31,7078.77,1206.51,13351.83,524.83,89.33,59.86,5030.59,156.99,586.87,130.23,1912.21,72.60,151.43,38.60,80.99,50.63,80.28,33.01,91.21,16.91,2955.86,268.26,4.60,0.55,116.31,18.75,9.91,2.50,0.00,0.00,5.92,1.59,6.09,3.94,4.50,4.79,0.00,0.00,65.10,9.27,3.79,4.80,72828.07,9609.68,3186.07,13375.08,2279.66,28564.03,1122.78,204.68,137.16,12560.90,391.99,706.95,156.88,2675.57,101.58,252.65,64.40,144.59,90.38,117.33,48.25,131.05,24.30,4226.13,383.54,5.86,0.70,145.59,23.47,12.33,3.11,0.00,0.00,7.00,1.88,8.23,5.33,6.00,6.38,0.00,0.00,70.12,9.99,4.30,5.44
