Exported at 27/11/2025 11:33:03, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,TL09-22-02, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,Magnetic Susceptibility,Mag Sus in Air,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,x10^-5 SI,x10^-5 SI,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
37.80,37.8,26/11/2025 16:37:24,9.482,9.919,,15.8,878202.0,604168.0,974902.14,1958.26,1619.78,5739.39,994.69,10887.94,437.98,87.57,55.82,1922.76,73.01,291.11,94.19,1443.61,63.42,72.30,25.11,93.16,45.97,58.53,27.35,75.12,13.78,2260.81,202.43,3.60,0.48,116.53,20.13,7.01,2.17,0.00,0.00,3.39,1.35,3.05,3.51,2.55,4.33,9.85,19.84,57.04,8.23,4.27,4.40,48717.63,3247.33,2686.03,10844.35,1879.42,23292.95,936.98,200.65,127.90,4800.96,182.31,350.67,113.46,2019.91,88.73,120.64,41.90,166.30,82.07,85.55,39.97,107.94,19.81,3232.38,289.42,4.58,0.61,145.87,25.20,8.73,2.70,0.00,0.00,4.01,1.59,4.12,4.74,3.41,5.77,11.00,22.15,61.45,8.87,4.85,4.99
37.90,37.9,26/11/2025 16:37:56,9.215,9.654,,15.8,874438.0,603107.0,974962.99,2806.16,1641.26,5372.99,940.86,10642.50,430.05,99.00,61.45,1798.58,69.35,338.18,98.40,1391.40,62.92,41.74,17.93,105.30,45.95,56.81,27.00,56.04,10.62,2144.42,191.44,4.23,0.50,84.67,11.41,8.23,2.23,0.00,0.00,2.29,1.32,3.55,3.46,3.85,4.25,15.59,19.75,58.32,8.30,3.16,4.36,48350.49,4653.40,2721.66,10152.06,1777.72,22767.88,920.01,226.84,140.80,4490.88,173.16,407.37,118.53,1946.86,88.04,69.65,29.91,187.98,82.02,83.02,39.47,80.52,15.26,3065.97,273.71,5.38,0.64,105.99,14.28,10.24,2.77,0.00,0.00,2.71,1.56,4.79,4.67,5.13,5.67,17.40,22.05,62.83,8.94,3.58,4.94
38.00,38.0,26/11/2025 16:38:40,7.935,3.372,,15.8,876861.0,603006.0,975539.15,2170.60,1635.89,5342.90,937.12,10926.84,439.06,58.64,40.30,1571.29,63.34,323.44,96.88,1434.61,63.09,37.63,16.88,75.30,45.73,79.02,30.95,112.52,19.84,2150.29,192.00,4.27,0.49,85.37,11.58,7.84,2.14,0.00,0.00,2.93,1.34,2.92,3.48,2.17,4.28,10.24,19.80,57.82,8.23,4.20,4.40,47285.09,3599.46,2712.76,10095.21,1770.65,23376.18,939.30,134.36,92.35,3923.36,158.17,389.62,116.70,2007.31,88.27,62.78,28.17,134.42,81.64,115.49,45.24,161.67,28.51,3074.36,274.51,5.43,0.63,106.87,14.50,9.75,2.67,0.00,0.00,3.46,1.59,3.95,4.71,2.90,5.71,11.43,22.11,62.28,8.87,4.77,5.00
38.10,38.1,26/11/2025 16:39:13,8.507,9.987,1181241.618,15.8,874968.0,602503.0,975204.22,1981.43,1595.57,5543.31,965.56,10978.02,440.81,43.49,31.88,1706.42,66.53,292.79,94.67,1456.60,63.56,82.66,27.00,88.31,45.85,65.60,28.59,75.68,13.90,2314.96,207.62,3.88,0.48,81.99,10.73,9.01,2.23,0.00,0.00,3.51,1.34,1.35,3.49,3.98,4.28,3.76,19.84,55.31,8.21,3.72,4.38,48004.55,3285.77,2645.89,10473.88,1824.39,23485.66,943.03,99.65,73.04,4260.76,166.12,352.70,114.04,2038.09,88.93,137.91,45.04,157.65,81.85,95.88,41.79,108.74,19.97,3309.81,296.84,4.94,0.61,102.64,13.43,11.21,2.78,0.00,0.00,4.15,1.58,1.83,4.72,5.30,5.70,4.20,22.16,59.58,8.84,4.22,4.97
38.20,38.2,26/11/2025 16:39:47,9.555,8.266,,15.8,876775.0,602565.0,974000.16,3111.06,1657.47,5470.40,956.15,11006.00,442.31,46.65,51.61,1852.23,70.99,374.68,101.72,1459.26,63.70,27.67,14.93,98.10,46.15,82.38,31.72,52.08,9.97,2227.55,199.26,3.87,0.49,98.77,14.95,6.59,2.13,0.00,0.00,3.72,1.35,1.98,3.50,3.68,4.27,13.93,19.85,55.39,8.17,3.85,4.51,50095.20,5158.99,2748.53,10336.12,1806.62,23545.52,946.24,106.89,118.25,4624.85,177.24,451.34,122.53,2041.80,89.13,46.16,24.92,175.12,82.38,120.41,46.37,74.83,14.33,3184.83,284.89,4.92,0.62,123.64,18.71,8.20,2.65,0.00,0.00,4.40,1.60,2.68,4.72,4.91,5.70,15.55,22.16,59.67,8.80,4.36,5.12
38.30,38.3,26/11/2025 16:40:20,10.001,8.270,,15.8,879968.0,602416.0,972852.87,3379.92,1651.75,5837.39,1009.37,11370.52,454.20,20.68,50.22,1867.89,71.56,354.51,100.25,1519.08,64.50,33.72,15.67,93.05,46.56,61.47,27.98,134.59,23.45,2272.89,203.49,4.10,0.50,101.20,15.51,8.41,2.23,0.00,0.00,3.25,1.37,2.81,3.56,3.29,4.34,15.13,20.06,59.65,8.35,3.58,4.53,52218.45,5604.84,2739.05,11029.53,1907.16,24325.35,971.68,47.39,115.06,4663.95,178.68,427.04,120.76,2125.50,90.25,56.26,26.15,166.11,83.11,89.84,40.90,193.38,33.69,3249.65,290.93,5.22,0.63,126.67,19.42,10.46,2.77,0.00,0.00,3.85,1.62,3.80,4.81,4.39,5.79,16.89,22.39,64.26,8.99,4.06,5.14
38.40,38.4,26/11/2025 16:40:53,9.488,13.032,,15.8,878031.0,603921.0,973262.94,3543.44,1653.75,5842.56,1010.49,10919.62,439.26,86.36,55.17,1915.31,73.11,215.24,87.89,1491.09,64.05,41.74,18.03,129.80,46.80,62.16,28.06,102.16,18.16,2230.58,199.45,3.80,0.48,71.20,8.31,7.42,2.21,0.00,0.00,3.24,1.36,3.49,3.54,2.07,4.31,9.84,19.93,51.73,8.22,4.21,4.46,51516.01,5876.01,2742.37,11039.30,1909.28,23360.72,939.72,197.87,126.42,4782.34,182.56,259.28,105.87,2086.34,89.61,69.64,30.08,231.72,83.55,90.86,41.01,146.79,26.09,3189.15,285.16,4.84,0.61,89.13,10.40,9.24,2.75,0.00,0.00,3.83,1.60,4.72,4.78,2.76,5.74,10.99,22.25,55.72,8.85,4.77,5.06
38.50,38.5,26/11/2025 16:41:36,8.810,10.052,,15.8,878777.0,604485.0,973215.57,3564.82,1628.42,5926.46,1021.03,11082.03,444.08,86.23,54.79,1689.35,66.73,350.64,100.47,1468.93,64.01,41.57,18.02,112.86,46.70,39.60,24.88,98.68,17.70,2099.97,187.27,4.11,0.49,125.19,22.86,9.11,2.26,0.00,0.00,4.04,1.38,1.85,3.53,4.67,4.36,15.36,20.04,56.85,8.30,2.08,4.42,51451.40,5911.46,2700.38,11197.83,1929.19,23708.17,950.03,197.59,125.55,4218.15,166.63,422.38,121.02,2055.34,89.56,69.36,30.07,201.48,83.37,57.88,36.36,141.79,25.44,3002.41,267.75,5.23,0.63,156.71,28.62,11.33,2.81,0.00,0.00,4.78,1.64,2.50,4.77,6.23,5.81,17.15,22.37,61.24,8.95,2.36,5.02
38.60,38.6,26/11/2025 16:42:10,8.464,9.126,1181242.350,15.8,877807.0,605771.0,974456.85,2809.56,1585.01,5575.34,968.25,11031.59,442.36,85.59,54.47,1745.07,68.02,330.47,97.83,1497.89,64.05,57.28,22.02,70.70,46.09,69.80,29.37,48.91,9.42,2037.65,181.45,3.18,0.45,96.91,14.53,7.03,2.17,0.00,0.00,3.06,1.35,2.35,3.48,2.17,4.27,12.71,20.00,52.44,8.07,3.47,4.45,49366.80,4659.02,2628.38,10534.40,1829.47,23600.26,946.36,196.12,124.82,4357.28,169.85,398.08,117.85,2095.85,89.62,95.57,36.74,126.21,82.28,102.02,42.93,70.28,13.54,2913.32,259.43,4.05,0.58,121.31,18.19,8.75,2.70,0.00,0.00,3.62,1.60,3.18,4.70,2.89,5.70,14.19,22.33,56.49,8.70,3.93,5.05
38.70,38.7,26/11/2025 16:42:42,8.464,12.103,,15.8,881028.0,607681.0,974876.39,2155.91,1614.27,5745.59,996.49,10979.16,441.68,46.57,51.99,1913.78,72.76,314.28,96.73,1474.38,63.79,60.50,22.97,77.75,46.23,74.76,30.36,101.02,18.08,2012.23,179.09,4.11,0.49,81.65,10.69,7.27,2.21,0.00,0.00,3.67,1.37,1.70,3.49,2.28,4.29,3.96,20.04,58.51,8.24,4.52,4.39,48815.93,3575.09,2676.90,10856.08,1882.84,23488.11,944.91,106.71,119.13,4778.51,181.67,378.59,116.53,2062.95,89.25,100.94,38.33,138.80,82.53,109.27,44.37,145.16,25.97,2876.97,256.05,5.24,0.62,102.21,13.38,9.05,2.75,0.00,0.00,4.34,1.61,2.29,4.72,3.04,5.72,4.42,22.38,63.03,8.88,5.13,4.98
38.80,38.8,26/11/2025 16:42:42,7.977,12.229,,15.7,886946.0,608910.0,972849.30,3271.41,1649.46,5983.19,1031.70,11551.04,460.41,30.14,24.12,1846.12,71.04,306.78,96.96,1487.53,64.63,69.69,24.86,114.35,47.06,68.73,29.39,49.41,9.59,2209.24,197.60,4.08,0.49,69.93,8.04,8.03,2.24,0.00,0.00,3.62,1.36,1.81,3.57,5.06,4.36,10.32,20.18,56.94,8.34,3.30,4.44,52414.28,5424.89,2735.26,11305.01,1949.36,24711.53,984.97,69.05,55.27,4609.59,177.37,369.55,116.80,2081.37,90.44,116.27,41.47,204.13,84.00,100.45,42.95,70.99,13.78,3158.65,282.52,5.20,0.62,87.53,10.06,10.00,2.79,0.00,0.00,4.28,1.61,2.44,4.82,6.75,5.82,11.52,22.53,61.33,8.98,3.74,5.03
38.90,38.9,26/11/2025 16:43:49,8.775,12.366,,15.7,885877.0,608682.0,973219.56,3231.96,1621.51,5726.57,993.14,11384.62,455.10,56.19,39.87,1867.45,71.76,309.14,96.91,1498.79,64.44,54.47,21.52,90.93,46.69,73.22,30.24,89.84,22.64,2222.40,198.89,4.01,0.49,80.37,10.30,7.50,2.16,0.00,0.00,3.36,1.38,1.72,3.54,2.13,4.33,18.47,20.18,55.12,8.31,2.16,4.43,51669.67,5359.48,2688.91,10820.15,1876.50,24355.52,973.62,128.74,91.36,4662.85,179.18,372.40,116.73,2097.11,90.17,90.89,35.90,162.32,83.35,107.02,44.20,129.08,32.53,3177.47,284.36,5.10,0.63,100.60,12.89,9.34,2.69,0.00,0.00,3.98,1.63,2.33,4.79,2.85,5.77,20.62,22.53,59.37,8.95,2.46,5.03
39.00,39.0,26/11/2025 16:44:32,8.434,8.397,,15.7,888738.0,610069.0,971939.13,4069.89,1693.22,5962.10,1029.12,11645.40,464.37,129.51,77.04,1659.47,66.33,430.54,108.51,1479.47,64.64,30.14,15.39,75.28,46.94,82.11,31.93,99.70,17.84,2213.81,197.97,3.80,0.48,94.87,13.82,7.46,2.24,0.00,0.00,4.41,1.38,3.23,3.54,2.89,4.39,6.15,20.31,56.69,8.33,3.93,4.49,53788.44,6749.00,2807.83,11265.17,1944.48,24913.42,993.45,296.76,176.53,4143.53,165.62,518.63,130.71,2070.08,90.45,50.29,25.68,134.40,83.79,120.01,46.67,143.25,25.63,3165.18,283.05,4.83,0.61,118.75,17.29,9.29,2.79,0.00,0.00,5.21,1.63,4.37,4.78,3.86,5.85,6.87,22.68,61.06,8.97,4.46,5.10
39.10,39.1,26/11/2025 16:45:06,8.992,10.650,1181241.421,15.7,881553.0,609218.0,973135.56,3727.87,1631.84,5657.52,982.24,11224.67,449.60,92.27,58.21,1734.42,68.01,424.03,107.48,1471.52,64.27,48.44,20.02,87.21,46.55,73.57,30.21,71.60,13.27,2052.14,182.78,3.95,0.49,100.59,15.46,6.35,2.21,0.00,0.00,3.80,1.36,1.73,3.55,2.17,4.37,15.02,20.12,61.21,8.54,4.35,4.45,51613.88,6181.83,2706.04,10689.68,1855.90,24013.33,961.84,211.43,133.39,4330.69,169.81,510.78,129.47,2058.96,89.93,80.83,33.41,155.68,83.10,107.53,44.15,102.88,19.06,2934.04,261.33,5.02,0.62,125.92,19.35,7.90,2.75,0.00,0.00,4.49,1.61,2.34,4.79,2.89,5.83,16.77,22.46,65.94,9.20,4.94,5.05
39.20,39.2,26/11/2025 16:45:39,8.623,9.852,,15.8,878939.0,607679.0,973725.31,3781.01,1674.50,5481.50,958.56,10899.82,439.46,40.26,51.55,1839.65,70.76,349.31,99.92,1468.62,63.89,42.43,18.33,90.97,46.47,70.87,29.66,68.96,12.85,1955.65,173.74,3.43,0.46,97.74,14.75,8.00,2.19,0.00,0.00,2.85,1.36,1.99,3.47,2.66,4.29,6.48,20.04,58.28,8.43,4.21,4.39,50559.78,6269.96,2776.78,10357.10,1811.16,23318.36,940.15,92.24,118.11,4593.43,176.68,420.78,120.37,2054.90,89.39,70.79,30.59,162.40,82.95,103.58,43.34,99.08,18.46,2796.08,248.41,4.37,0.59,122.35,18.47,9.95,2.72,0.00,0.00,3.37,1.61,2.69,4.68,3.55,5.72,7.24,22.37,62.78,9.08,4.77,4.98
39.30,39.3,26/11/2025 16:46:13,7.851,13.623,,15.8,877631.0,606151.0,975386.85,2562.49,1658.91,5646.51,982.98,10773.31,434.41,73.70,48.40,1622.27,64.52,342.15,98.87,1373.39,62.81,29.86,15.05,67.14,45.88,76.32,30.56,44.53,8.70,1797.86,159.11,4.08,0.48,110.74,18.64,9.04,2.20,0.00,0.00,3.62,1.35,1.89,3.44,2.38,4.23,6.95,19.92,59.89,8.20,5.04,4.47,47677.97,4249.32,2750.94,10668.87,1857.30,23047.72,929.35,168.86,110.90,4050.66,161.09,412.15,119.10,1921.66,87.89,49.82,25.11,119.85,81.91,111.55,44.66,63.99,12.50,2570.47,227.48,5.20,0.62,138.62,23.33,11.26,2.74,0.00,0.00,4.28,1.60,2.56,4.64,3.17,5.64,7.76,22.24,64.51,8.83,5.71,5.07
39.40,39.4,26/11/2025 16:46:46,8.233,7.074,,15.8,877807.0,603905.0,975193.06,2215.63,1576.32,5791.39,1001.99,10837.02,436.55,82.45,53.55,1852.72,70.92,293.05,94.37,1426.79,63.24,29.83,15.01,65.78,45.82,54.90,26.83,97.09,17.39,1872.55,165.99,3.91,0.47,87.81,12.24,8.14,2.19,0.00,0.00,3.11,1.35,2.09,3.47,2.57,4.23,14.86,19.92,60.77,8.35,4.48,4.41,48251.42,3674.13,2613.97,10942.61,1893.22,23184.01,933.92,188.92,122.69,4626.05,177.08,353.01,113.68,1996.38,88.49,49.77,25.05,117.43,81.80,80.24,39.21,139.51,24.98,2677.27,237.33,4.98,0.60,109.92,15.33,10.14,2.73,0.00,0.00,3.67,1.59,2.82,4.69,3.43,5.64,16.59,22.24,65.46,8.99,5.08,5.01
39.50,39.5,26/11/2025 16:47:29,8.279,9.854,,15.8,879878.0,604429.0,973742.25,2865.70,1625.56,6122.65,1051.97,11084.23,444.90,46.98,51.67,2015.45,75.45,151.39,79.54,1420.62,63.14,61.35,23.01,63.57,45.90,74.25,30.21,118.66,20.85,2024.92,180.17,3.58,0.46,113.53,19.25,7.35,2.17,0.00,0.00,4.37,1.38,2.68,3.46,2.87,4.32,12.30,19.97,58.39,8.21,2.90,4.38,50982.01,4752.13,2695.63,11568.52,1987.66,23712.87,951.79,107.65,118.40,5032.39,188.39,182.37,95.81,1987.74,88.34,102.37,38.39,113.48,81.94,108.52,44.16,170.49,29.96,2895.11,257.60,4.56,0.59,142.11,24.10,9.15,2.70,0.00,0.00,5.17,1.63,3.62,4.68,3.83,5.76,13.73,22.30,62.90,8.85,3.29,4.97
39.60,39.6,26/11/2025 16:48:03,8.686,7.210,1181247.970,15.8,874215.0,604415.0,974915.98,2534.50,1643.13,5308.69,931.00,10859.55,437.03,167.32,96.13,1880.56,71.40,335.26,98.04,1470.21,63.75,29.22,14.93,86.35,45.91,64.85,28.46,12.46,2.68,2124.11,189.63,4.22,0.49,110.31,18.32,7.75,2.15,0.00,0.00,4.63,1.39,2.20,3.49,2.96,4.27,19.01,19.84,56.61,8.20,3.25,4.38,48609.54,4202.90,2724.77,10030.58,1759.09,23232.21,934.95,383.38,220.28,4695.57,178.27,403.86,118.10,2057.12,89.19,48.76,24.91,154.15,81.96,94.78,41.59,17.90,3.85,3036.93,271.12,5.37,0.63,138.08,22.94,9.65,2.67,0.00,0.00,5.47,1.64,2.97,4.71,3.95,5.69,21.23,22.15,60.98,8.83,3.69,4.97
39.70,39.7,26/11/2025 16:48:35,9.113,3.440,,15.8,877296.0,603943.0,974292.20,3005.89,1592.20,5670.05,982.72,10950.62,439.80,24.92,20.32,1692.87,66.48,375.45,102.15,1462.21,63.75,22.95,14.88,103.41,46.11,73.96,30.09,47.91,9.27,2073.44,184.80,3.77,0.47,103.41,16.30,8.06,2.20,0.00,0.00,2.85,1.36,3.82,3.52,2.94,4.25,23.85,19.83,52.94,8.24,2.46,4.44,49514.75,4984.59,2640.31,10713.35,1856.81,23427.05,940.88,57.10,46.55,4226.95,165.99,452.26,123.05,2045.94,89.20,38.30,24.82,184.61,82.32,108.10,43.98,68.84,13.32,2964.49,264.22,4.80,0.60,129.44,20.41,10.03,2.73,0.00,0.00,3.37,1.61,5.15,4.76,3.92,5.67,26.63,22.14,57.03,8.88,2.79,5.04
39.80,39.8,26/11/2025 16:49:09,10.394,2.185,,15.8,878074.0,605227.0,974171.62,2830.50,1584.37,5745.93,993.75,10868.52,436.88,93.26,57.97,1790.91,68.95,350.99,99.90,1464.66,63.99,17.34,14.94,99.01,46.24,74.60,30.19,117.04,20.52,2175.03,194.26,3.95,0.49,103.33,16.22,9.83,2.26,0.00,0.00,3.01,1.36,2.38,3.52,3.14,4.33,18.23,19.88,52.21,8.18,4.52,4.48,49791.35,4693.75,2627.32,10856.72,1877.65,23251.40,934.64,213.68,132.83,4471.72,172.15,422.80,120.34,2049.36,89.54,28.93,24.93,176.75,82.55,109.04,44.12,168.16,29.49,3109.74,277.75,5.03,0.62,129.34,20.30,12.24,2.81,0.00,0.00,3.57,1.61,3.21,4.75,4.19,5.77,20.35,22.19,56.24,8.82,5.13,5.09
39.90,39.9,26/11/2025 16:49:42,10.176,6.742,,15.8,878928.0,602865.0,974763.86,2715.20,1651.66,5436.10,951.90,10775.75,434.68,8.62,50.08,1786.23,69.07,463.07,109.94,1479.64,63.58,27.60,15.03,102.52,46.34,48.28,25.84,38.82,7.67,2176.63,194.52,3.57,0.47,89.72,12.64,7.16,2.24,0.00,0.00,3.88,1.35,2.10,3.45,2.69,4.28,10.28,19.90,55.67,8.22,2.61,4.36,48613.35,4502.56,2738.91,10271.31,1798.58,23052.93,929.92,19.76,114.75,4460.04,172.47,557.82,132.43,2070.32,88.96,46.04,25.07,183.01,82.73,70.56,37.77,55.78,11.02,3112.03,278.12,4.54,0.60,112.31,15.82,8.91,2.79,0.00,0.00,4.59,1.60,2.84,4.66,3.59,5.70,11.48,22.22,59.96,8.85,2.96,4.95
40.00,40.0,26/11/2025 16:50:26,8.745,2.645,,15.8,879157.0,602110.0,974966.35,2031.65,1598.70,5732.60,994.32,10938.97,440.02,40.76,51.13,1778.56,68.90,319.22,97.08,1495.51,64.18,30.96,14.91,125.60,46.24,79.70,31.09,99.91,17.75,2155.84,192.49,3.70,0.48,98.33,14.87,7.02,2.14,0.00,0.00,4.31,1.36,1.37,3.49,2.75,4.28,26.62,19.75,56.13,8.17,4.13,4.41,48474.29,3369.03,2651.09,10831.53,1878.74,23402.12,941.36,93.39,117.17,4440.90,172.03,384.53,116.95,2092.52,89.80,51.66,24.88,224.23,82.55,116.49,45.43,143.56,25.51,3082.31,275.22,4.71,0.61,123.09,18.61,8.73,2.67,0.00,0.00,5.10,1.61,1.85,4.71,3.67,5.70,29.72,22.06,60.46,8.80,4.69,5.00
40.10,40.1,26/11/2025 16:50:59,9.493,6.810,1181248.433,15.8,875755.0,602068.0,974158.47,3316.94,1591.28,5488.10,956.18,10979.06,441.12,5.56,5.20,1819.13,69.89,292.40,94.47,1445.92,63.35,27.18,14.97,105.99,46.29,69.16,29.21,41.89,8.23,2087.00,186.12,3.43,0.46,71.71,8.47,9.33,2.27,0.00,0.00,3.49,1.35,2.59,3.47,3.45,4.28,10.13,19.85,56.14,8.17,2.91,4.34,49860.93,5500.41,2638.79,10369.55,1806.66,23487.88,943.70,12.75,11.91,4542.20,174.51,352.23,113.80,2023.14,88.64,45.34,24.98,189.20,82.64,101.09,42.70,60.19,11.83,2983.88,266.11,4.37,0.59,89.76,10.61,11.62,2.83,0.00,0.00,4.12,1.60,3.50,4.69,4.60,5.71,11.32,22.16,60.48,8.80,3.30,4.92
40.20,40.2,26/11/2025 16:51:32,9.406,5.951,,15.8,876965.0,602626.0,973109.74,3533.03,1612.84,5830.37,1006.89,10915.14,438.53,146.01,84.52,2078.40,76.84,328.50,97.89,1488.01,64.13,25.93,15.09,69.39,46.22,70.74,29.58,100.07,17.82,2115.87,188.65,4.01,0.48,103.07,16.11,8.68,2.17,0.00,0.00,3.68,1.38,1.86,3.47,1.89,4.28,6.51,20.02,55.91,8.32,3.19,4.39,51892.90,5858.74,2674.53,11016.26,1902.49,23351.15,938.16,334.55,193.67,5189.56,191.86,395.72,117.91,2082.03,89.73,43.27,25.18,123.87,82.52,103.39,43.24,143.79,25.60,3025.15,269.72,5.10,0.61,129.02,20.17,10.81,2.71,0.00,0.00,4.36,1.63,2.51,4.68,2.52,5.71,7.27,22.36,60.23,8.96,3.61,4.98
40.30,40.3,26/11/2025 16:52:06,7.995,6.878,,15.8,878567.0,601820.0,973503.53,3014.25,1634.70,5941.24,1024.91,11094.97,445.41,48.39,51.56,1801.48,69.70,392.27,103.83,1439.79,63.67,60.84,22.76,120.60,46.51,63.56,28.29,96.38,17.25,2246.51,200.99,3.76,0.47,85.06,11.40,6.17,2.13,0.00,0.00,4.80,1.37,1.17,3.51,1.79,4.28,15.18,19.90,55.78,8.24,2.49,4.38,51024.69,4998.45,2710.78,11225.74,1936.53,23735.86,952.89,110.88,118.14,4498.11,174.04,472.53,125.07,2014.56,89.09,101.51,37.98,215.29,83.04,92.89,41.35,138.48,24.78,3211.94,287.36,4.78,0.60,106.48,14.27,7.67,2.65,0.00,0.00,5.67,1.62,1.58,4.74,2.38,5.71,16.95,22.22,60.09,8.88,2.83,4.97
40.40,40.4,26/11/2025 16:52:39,7.735,-0.596,,15.8,875316.0,599256.0,973884.81,3405.75,1625.67,5540.63,965.27,10976.38,441.56,69.03,46.38,1931.58,73.17,141.51,77.71,1453.94,63.55,50.91,20.52,95.76,46.19,67.84,28.99,46.37,9.00,2161.55,193.07,4.01,0.48,90.48,12.81,6.56,2.19,0.00,0.00,2.58,1.34,4.58,3.51,3.58,4.23,8.02,19.90,50.31,8.09,3.83,4.39,50504.75,5647.67,2695.80,10468.81,1823.85,23482.16,944.64,158.17,106.26,4822.96,182.70,170.46,93.61,2034.36,88.92,84.94,34.23,170.95,82.45,99.15,42.38,66.63,12.94,3090.46,276.04,5.10,0.61,113.26,16.03,8.16,2.72,0.00,0.00,3.06,1.58,6.18,4.75,4.77,5.64,8.96,22.22,54.20,8.72,4.34,4.98
40.50,40.5,26/11/2025 16:53:22,5.655,6.876,,15.8,876373.0,599360.0,973886.57,2652.60,1611.18,5986.43,1031.89,11185.30,447.95,23.11,19.01,1835.19,70.18,300.56,95.01,1494.29,63.94,27.68,15.06,41.99,45.79,63.82,28.32,80.40,14.63,2228.67,199.33,3.83,0.47,91.49,13.02,8.84,2.20,0.00,0.00,3.86,1.37,3.98,3.51,2.83,4.26,12.01,19.98,63.56,8.37,2.99,4.45,50472.85,4398.74,2671.78,11311.14,1949.71,23929.10,958.32,52.96,43.57,4582.29,175.22,362.06,114.44,2090.82,89.46,46.18,25.12,74.95,81.74,93.28,41.40,115.52,21.03,3186.42,284.99,4.87,0.59,114.52,16.30,11.01,2.74,0.00,0.00,4.57,1.62,5.37,4.74,3.77,5.68,13.41,22.31,68.47,9.02,3.39,5.05
40.60,40.6,26/11/2025 16:53:55,5.793,6.814,1181247.835,15.8,874212.0,598788.0,975119.34,2515.54,1641.13,5271.05,924.35,10779.26,433.59,51.42,36.16,1739.39,67.86,434.18,107.50,1386.76,62.74,56.22,21.68,80.66,45.78,67.17,28.86,138.67,24.18,2169.53,193.83,4.04,0.49,93.92,13.70,8.96,2.18,0.00,0.00,3.64,1.36,2.58,3.49,2.20,4.23,14.49,19.83,56.67,8.24,4.32,4.39,47979.44,4171.46,2721.45,9959.44,1746.52,23060.45,927.59,117.83,82.85,4343.08,169.44,523.02,129.50,1940.36,87.79,93.81,36.17,143.99,81.72,98.18,42.17,199.24,34.74,3101.87,277.13,5.15,0.62,117.56,17.15,11.15,2.72,0.00,0.00,4.30,1.61,3.49,4.71,2.94,5.64,16.17,22.14,61.04,8.88,4.90,4.98
