Exported at 26/11/2025 09:22:47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Archive TL09-C-30m, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,Magnetic Susceptibility,Mag Sus in Air,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,x10^-5 SI,x10^-5 SI,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
17.70,17.7,25/11/2025 10:24:36,8.873,12.033,,15.7,889294.0,617852.0,989547.58,410.55,1489.81,1625.51,418.81,3923.15,206.38,16.55,14.94,370.71,35.30,26.14,35.54,796.71,54.53,26.01,14.09,99.92,43.43,63.10,27.08,68.19,12.81,2820.27,257.50,3.26,0.45,115.32,20.91,7.66,2.11,0.00,0.00,2.17,1.25,6.08,3.32,1.59,4.03,17.52,18.70,47.67,7.66,4.34,4.19,18945.89,680.81,2470.51,3071.35,791.32,8392.93,441.51,37.93,34.22,925.62,88.15,31.48,42.81,1114.76,76.30,43.40,23.50,178.38,77.53,92.22,39.57,97.98,18.41,4032.27,368.16,4.15,0.57,144.36,26.17,9.53,2.63,0.00,0.00,2.56,1.48,8.22,4.48,2.13,5.38,19.56,20.88,51.36,8.25,4.92,4.76
17.80,17.8,25/11/2025 10:24:36,8.536,6.679,,15.7,892740.0,615649.0,989332.39,420.39,1525.91,1681.90,428.97,4181.84,215.16,54.66,39.65,144.68,36.32,64.64,57.15,759.43,54.38,44.12,18.67,125.51,43.80,84.47,31.10,86.69,15.78,2817.96,257.24,2.99,0.44,108.83,18.82,7.38,2.09,0.00,0.00,2.81,1.27,5.10,3.30,1.79,3.99,15.61,18.68,53.69,7.82,3.11,4.21,19263.61,697.13,2530.38,3177.89,810.52,8946.36,460.30,125.24,90.84,361.25,90.70,77.86,68.85,1062.60,76.09,73.62,31.15,224.06,78.19,123.46,45.45,124.56,22.67,4028.97,367.79,3.80,0.56,136.23,23.56,9.18,2.61,0.00,0.00,3.33,1.51,6.89,4.46,2.39,5.33,17.43,20.86,57.84,8.42,3.53,4.78
17.90,17.9,25/11/2025 10:24:36,8.700,7.470,,15.7,893593.0,615400.0,989339.60,356.39,1492.67,1730.32,432.65,3878.80,204.55,26.46,22.37,326.00,35.70,113.62,71.05,715.49,54.08,40.62,17.81,82.10,43.63,46.38,24.49,103.64,18.62,3036.87,278.45,3.33,0.46,118.71,21.90,7.67,2.16,0.00,0.00,2.39,1.26,3.81,3.35,4.14,4.05,6.67,18.90,53.25,7.82,3.74,4.12,19188.95,591.00,2475.26,3269.37,817.48,8298.05,437.61,60.63,51.27,814.00,89.14,136.86,85.58,1001.11,75.67,67.77,29.71,146.57,77.89,67.79,35.79,148.91,26.76,4341.95,398.11,4.24,0.59,148.60,27.42,9.55,2.69,0.00,0.00,2.83,1.49,5.15,4.52,5.52,5.40,7.45,21.10,57.36,8.43,4.24,4.68
18.00,18.0,25/11/2025 10:24:36,8.800,7.671,,15.7,893118.0,614510.0,989289.85,419.17,1483.77,1663.55,421.14,3799.50,200.90,7.45,7.15,271.81,35.72,122.25,72.05,788.90,54.39,27.02,14.27,51.66,43.17,63.32,27.18,143.46,25.22,3164.70,290.78,3.41,0.46,99.83,16.00,8.87,2.16,0.00,0.00,2.58,1.25,3.46,3.35,1.82,4.01,5.33,18.84,57.86,7.93,4.18,4.18,19097.81,695.11,2460.50,3143.22,795.73,8128.40,429.79,17.06,16.37,678.69,89.18,147.27,86.79,1103.83,76.11,45.09,23.80,92.23,77.07,92.54,39.72,206.12,36.24,4524.72,415.74,4.35,0.58,124.97,20.03,11.04,2.69,0.00,0.00,3.05,1.47,4.68,4.53,2.43,5.35,5.95,21.04,62.33,8.54,4.74,4.74
18.10,18.1,25/11/2025 10:24:36,9.000,7.402,1181240.431,15.7,892881.0,615162.0,988211.60,513.89,1533.26,1793.99,441.12,3907.94,204.75,53.04,38.47,298.37,35.62,134.74,74.59,764.71,54.54,24.93,14.16,67.95,43.32,51.38,25.22,151.61,26.61,3822.60,354.69,3.57,0.48,106.78,17.73,7.03,2.17,0.00,0.00,3.00,1.32,5.45,3.43,2.84,4.19,14.40,18.83,56.42,8.04,3.77,4.29,20865.02,852.16,2542.57,3389.68,833.49,8360.40,438.02,121.53,88.14,744.99,88.95,162.30,89.86,1069.99,76.31,41.59,23.63,121.31,77.33,75.09,36.86,217.84,38.23,5465.34,507.12,4.54,0.61,133.66,22.19,8.75,2.70,0.00,0.00,3.55,1.56,7.37,4.63,3.79,5.59,16.07,21.02,60.77,8.66,4.28,4.87
18.20,18.2,25/11/2025 10:24:36,9.229,5.950,,15.7,894200.0,613966.0,988388.37,490.89,1560.10,1528.04,407.73,3890.24,205.27,137.01,82.18,353.67,35.60,187.24,81.80,694.37,53.64,23.66,14.17,86.35,43.56,63.03,27.13,219.84,38.93,3737.34,346.40,3.50,0.48,101.91,16.31,8.39,2.16,0.00,0.00,3.12,1.30,3.55,3.38,2.28,4.10,14.52,18.82,58.77,8.08,3.90,4.26,20600.89,814.03,2587.08,2887.18,770.39,8322.53,439.14,313.95,188.30,883.09,88.88,225.55,98.53,971.56,75.06,39.48,23.65,154.15,77.76,92.12,39.66,315.87,55.94,5343.43,495.27,4.46,0.60,127.57,20.42,10.45,2.69,0.00,0.00,3.69,1.54,4.79,4.57,3.04,5.46,16.21,21.01,63.30,8.71,4.42,4.83
18.30,18.3,25/11/2025 10:24:36,9.123,7.338,,15.7,894438.0,614101.0,988418.67,429.79,1495.64,1795.93,438.78,3812.27,202.16,107.65,66.81,307.44,35.69,112.26,69.63,741.43,53.74,29.06,14.14,101.59,43.57,69.37,28.16,222.28,39.32,3681.87,340.96,3.46,0.48,74.09,9.23,7.41,2.17,0.00,0.00,2.32,1.29,2.18,3.42,2.62,4.15,17.14,18.72,57.28,8.05,3.90,4.36,20564.27,712.71,2480.19,3393.34,829.05,8155.71,432.49,246.66,153.08,767.65,89.11,135.22,83.88,1037.41,75.19,48.48,23.60,181.36,77.77,101.39,41.16,319.38,56.50,5264.14,487.49,4.40,0.61,92.75,11.56,9.22,2.70,0.00,0.00,2.74,1.53,2.95,4.62,3.50,5.54,19.13,20.91,61.71,8.67,4.42,4.95
18.40,18.4,25/11/2025 10:24:36,9.015,0.859,,15.7,894422.0,614202.0,989822.72,354.21,1508.34,1828.96,444.91,3510.11,191.56,27.53,22.98,316.83,35.74,86.45,64.53,694.93,53.32,24.07,14.18,41.67,43.38,27.94,22.37,145.86,25.81,2956.10,270.77,3.81,0.47,84.33,11.92,7.62,2.05,0.00,0.00,2.81,1.24,2.18,3.31,1.27,4.01,5.73,19.00,50.47,7.62,4.42,4.14,18268.14,587.38,2501.25,3455.76,840.64,7509.31,409.80,63.08,52.66,791.10,89.24,104.13,77.74,972.35,74.60,40.16,23.67,74.38,77.44,40.83,32.69,209.57,37.09,4226.46,387.13,4.85,0.60,105.57,14.93,9.48,2.55,0.00,0.00,3.32,1.47,2.94,4.47,1.69,5.35,6.39,21.22,54.36,8.21,5.02,4.70
18.50,18.5,25/11/2025 10:49:09,11.382,6.676,,15.7,900643.0,615880.0,988531.35,526.55,1440.70,1713.61,427.50,3937.44,207.19,60.60,43.51,300.71,36.31,111.73,71.21,730.01,54.20,26.76,14.23,101.53,43.79,54.80,25.82,177.82,31.33,3563.62,329.55,3.98,0.49,64.21,7.18,9.07,2.15,0.00,0.00,2.30,1.27,3.36,3.41,2.23,4.12,15.94,18.85,58.64,8.01,3.73,4.24,20428.92,873.17,2389.08,3237.81,807.74,8423.50,443.25,138.86,99.69,750.84,90.66,134.59,85.78,1021.43,75.84,44.65,23.74,181.25,78.18,80.09,37.74,255.50,45.02,5095.07,471.17,5.07,0.62,80.37,8.99,11.29,2.68,0.00,0.00,2.72,1.50,4.54,4.60,2.97,5.49,17.79,21.05,63.17,8.63,4.23,4.81
18.60,18.6,25/11/2025 10:49:28,10.255,6.806,1181239.375,15.7,893998.0,615719.0,989621.83,266.35,1528.54,1239.05,372.29,3562.45,193.59,102.26,64.64,337.75,35.58,96.36,67.17,690.33,53.56,27.27,14.12,105.00,43.53,59.98,26.52,251.22,45.05,3486.98,322.14,3.44,0.46,54.65,5.44,6.72,2.09,0.00,0.00,2.67,1.27,2.34,3.39,3.48,4.10,13.85,18.69,60.65,8.02,5.37,4.25,18409.79,441.68,2534.73,2341.14,703.43,7621.27,414.16,234.31,148.12,843.34,88.85,116.07,80.91,965.91,74.95,45.50,23.56,187.45,77.71,87.67,38.75,360.97,64.73,4985.49,460.58,4.38,0.59,68.41,6.81,8.37,2.60,0.00,0.00,3.15,1.50,3.16,4.58,4.63,5.47,15.46,20.87,65.33,8.64,6.09,4.82
18.70,18.7,25/11/2025 10:49:48,9.088,7.275,,15.7,894613.0,616114.0,988829.27,938.44,1521.45,1501.32,400.81,3588.09,193.79,86.43,56.27,395.27,35.45,136.99,75.11,699.43,53.85,22.27,14.20,78.80,43.62,53.80,25.66,258.03,46.40,3231.19,297.23,3.53,0.47,80.18,10.75,8.59,2.20,0.00,0.00,2.80,1.26,4.11,3.35,2.90,4.07,17.87,18.90,56.92,7.95,3.76,4.16,19858.48,1556.20,2522.98,2836.69,757.31,7676.12,414.59,198.04,128.93,986.95,88.52,165.02,90.47,978.65,75.35,37.16,23.69,140.68,77.87,78.64,37.51,370.75,66.67,4619.77,424.96,4.50,0.59,100.37,13.46,10.69,2.74,0.00,0.00,3.32,1.49,5.55,4.53,3.86,5.43,19.95,21.11,61.31,8.57,4.27,4.72
18.80,18.8,25/11/2025 10:50:07,7.458,9.521,,15.7,893264.0,615285.0,989514.45,346.80,1502.64,1588.93,413.78,3728.44,198.55,98.95,62.32,384.65,35.37,92.62,66.28,737.53,53.97,23.76,14.16,83.50,43.57,53.58,25.64,213.49,37.90,2966.24,271.62,3.76,0.47,80.64,10.96,8.40,2.14,0.00,0.00,3.17,1.26,1.79,3.30,2.27,4.04,9.15,18.85,54.89,7.87,2.98,4.10,18897.24,575.09,2491.79,3002.23,781.82,7976.37,424.77,226.74,142.79,960.42,88.31,111.57,79.84,1031.95,75.52,39.65,23.63,149.07,77.77,78.30,37.47,306.75,54.46,4240.97,388.34,4.79,0.60,100.95,13.72,10.46,2.67,0.00,0.00,3.74,1.49,2.42,4.45,3.03,5.38,10.21,21.04,59.13,8.47,3.38,4.65
18.90,18.9,25/11/2025 10:50:26,6.363,6.609,,15.7,889253.0,618020.0,989701.54,278.90,1470.53,1923.41,455.14,3632.80,194.76,44.44,33.45,324.83,35.46,32.19,40.37,694.74,53.33,24.29,14.11,100.43,43.42,64.60,27.32,192.68,33.96,2810.42,256.56,3.25,0.44,89.39,13.24,7.99,2.13,0.10,0.17,2.90,1.25,3.86,3.28,1.70,3.99,6.96,18.66,55.41,7.65,3.15,4.06,18609.57,462.50,2438.55,3634.21,859.97,7771.77,416.66,101.82,76.66,811.06,88.54,38.78,48.63,972.08,74.63,40.53,23.54,179.29,77.51,94.42,39.93,276.85,48.80,4018.18,366.81,4.14,0.57,111.90,16.58,9.95,2.65,0.13,0.22,3.43,1.47,5.22,4.44,2.27,5.32,7.78,20.83,59.68,8.24,3.57,4.61
19.00,19.0,25/11/2025 10:50:56,6.975,7.402,,15.7,887181.0,616313.0,990007.83,875.81,1517.95,1513.68,403.49,3445.16,188.44,91.08,58.60,331.63,35.50,98.29,67.02,684.10,53.14,20.50,14.11,68.25,43.19,60.65,26.64,158.68,27.88,2483.31,225.15,3.50,0.46,72.92,9.29,7.65,2.08,0.00,0.00,2.42,1.22,4.67,3.32,3.51,3.95,8.95,18.75,54.82,7.64,2.61,4.01,18009.33,1452.33,2517.18,2860.03,762.38,7370.36,403.14,208.70,134.28,828.05,88.64,118.40,80.74,957.19,74.35,34.20,23.54,121.84,77.11,88.64,38.93,228.00,40.05,3550.50,321.91,4.46,0.58,91.28,11.63,9.52,2.58,0.00,0.00,2.86,1.44,6.31,4.48,4.68,5.26,9.99,20.94,59.05,8.23,2.96,4.54
19.10,19.1,25/11/2025 10:51:15,8.597,8.531,1181239.043,15.7,879714.0,610691.0,989984.81,637.79,1504.36,1438.27,392.88,3599.94,193.94,43.00,50.21,313.78,35.12,103.62,67.93,700.15,52.95,26.56,13.95,111.92,43.26,45.98,24.19,173.62,30.44,2628.07,238.93,3.60,0.45,97.94,15.68,7.09,2.11,0.00,0.00,3.38,1.24,2.86,3.23,2.22,3.95,16.78,18.56,54.14,7.72,4.46,4.10,18010.37,1057.64,2494.65,2717.56,742.33,7701.48,414.91,98.53,115.06,783.49,87.70,124.82,81.83,979.65,74.09,44.32,23.28,199.80,77.23,67.21,35.35,249.46,43.73,3757.46,341.61,4.58,0.58,122.60,19.63,8.82,2.62,0.00,0.00,4.00,1.46,3.87,4.36,2.96,5.26,18.73,20.72,58.32,8.32,5.07,4.65
19.20,19.2,25/11/2025 10:51:35,9.994,7.602,,15.7,883091.0,610312.0,989738.24,349.48,1465.33,1617.17,415.09,3635.50,194.44,161.93,93.91,291.72,34.90,114.58,69.94,689.81,53.24,55.38,21.28,88.65,42.93,65.95,27.49,198.91,35.02,2824.08,257.82,3.57,0.45,85.03,12.09,8.46,2.07,0.00,0.00,1.66,1.23,1.68,3.28,2.58,3.98,8.55,18.57,54.03,7.66,3.06,4.15,18486.25,579.54,2429.92,3055.57,784.29,7777.56,415.98,371.04,215.17,728.39,87.14,138.02,84.25,965.19,74.49,92.39,35.50,158.25,76.65,96.39,40.17,285.80,50.32,4037.71,368.61,4.54,0.57,106.44,15.13,10.53,2.57,0.00,0.00,1.97,1.46,2.26,4.44,3.44,5.30,9.55,20.73,58.20,8.25,3.47,4.71
19.30,19.3,25/11/2025 10:51:54,10.977,6.942,,15.7,884004.0,608503.0,989683.09,425.28,1493.72,1775.06,433.51,3770.21,198.46,146.48,85.73,251.19,35.47,160.45,77.48,693.22,53.13,20.22,14.06,61.59,43.20,56.42,25.95,174.63,30.63,2610.87,237.30,3.38,0.44,86.56,12.55,8.27,2.02,0.00,0.00,3.11,1.23,1.55,3.24,2.06,3.92,8.11,18.78,52.63,7.52,5.62,4.08,18664.48,705.23,2477.00,3353.91,819.09,8065.73,424.58,335.64,196.44,627.21,88.58,193.28,93.34,969.95,74.34,33.73,23.46,109.95,77.12,82.46,37.92,250.91,44.01,3732.88,339.28,4.30,0.56,108.35,15.71,10.29,2.52,0.00,0.00,3.68,1.45,2.10,4.38,2.75,5.23,9.06,20.97,56.70,8.10,6.37,4.63
19.40,19.4,25/11/2025 10:52:14,10.215,7.469,,15.8,874467.0,601284.0,989844.62,805.31,1411.64,1682.40,417.45,3524.61,190.05,89.23,56.62,304.37,34.81,124.83,71.59,696.06,52.94,22.08,13.94,92.66,42.95,62.07,26.71,136.03,23.86,2456.16,222.39,3.44,0.44,66.56,7.88,8.22,2.03,0.06,0.16,3.68,1.22,2.95,3.17,1.84,3.84,15.80,18.51,53.47,7.46,3.55,3.98,18331.51,1335.43,2340.88,3178.84,788.76,7540.33,406.57,204.47,129.74,759.98,86.93,150.37,86.23,973.93,74.07,36.84,23.25,165.41,76.67,90.72,39.03,195.46,34.28,3511.68,317.96,4.38,0.56,83.32,9.87,10.23,2.53,0.08,0.22,4.35,1.44,3.98,4.28,2.45,5.12,17.64,20.67,57.59,8.04,4.03,4.52
19.50,19.5,25/11/2025 10:52:43,9.874,6.483,,15.8,868373.0,598901.0,990736.32,307.57,1443.91,1640.27,415.06,3677.56,195.53,57.86,40.67,363.57,34.46,0.00,0.00,646.27,51.95,40.33,17.23,83.42,42.42,64.37,26.96,38.12,7.52,2206.63,198.54,3.55,0.44,50.72,4.94,8.27,2.03,0.00,0.00,2.61,1.19,3.41,3.15,1.97,3.75,12.19,18.35,51.03,7.35,3.96,3.94,17103.11,510.04,2394.41,3099.24,784.25,7867.54,418.31,132.58,93.19,907.79,86.05,0.00,0.00,904.27,72.69,67.29,28.75,148.91,75.73,94.08,39.41,54.77,10.80,3154.91,283.86,4.52,0.56,63.49,6.18,10.30,2.52,0.00,0.00,3.09,1.40,4.61,4.25,2.63,5.00,13.61,20.49,54.97,7.92,4.50,4.47
19.60,19.6,25/11/2025 10:53:03,9.523,11.509,1181239.172,15.8,869542.0,601693.0,991160.26,412.74,1469.76,1448.23,392.08,3236.19,180.26,6.81,6.47,257.52,34.90,181.74,79.00,659.19,52.17,28.15,13.95,98.64,42.77,61.57,26.48,28.49,5.78,2265.05,204.14,3.74,0.44,68.73,8.44,8.05,2.03,0.03,0.16,3.12,1.19,3.40,3.15,0.99,3.81,11.04,18.39,52.18,7.46,4.12,3.89,15920.09,684.44,2437.26,2736.37,740.82,6923.30,385.63,15.60,14.83,642.99,87.13,218.93,95.17,922.34,72.99,46.97,23.28,176.08,76.36,89.99,38.70,40.94,8.30,3238.44,291.87,4.76,0.56,86.04,10.57,10.02,2.53,0.05,0.22,3.69,1.40,4.59,4.26,1.32,5.08,12.33,20.54,56.21,8.03,4.67,4.42
19.70,19.7,25/11/2025 10:53:22,10.262,7.804,,15.8,875890.0,604599.0,990798.19,281.60,1486.68,1620.55,413.39,3459.94,187.45,44.76,50.00,284.03,34.90,143.57,74.55,694.26,52.69,41.15,17.69,86.54,42.85,62.56,26.82,54.60,10.44,2264.79,204.15,3.59,0.44,66.80,8.01,7.99,2.04,0.00,0.00,4.37,1.23,7.28,3.23,1.87,3.79,13.87,18.54,52.61,7.59,5.09,4.08,16711.68,466.97,2465.32,3061.97,781.09,7401.98,401.03,102.56,114.56,709.19,87.14,172.94,89.80,971.41,73.73,68.67,29.51,154.48,76.50,91.44,39.20,78.44,15.00,3238.07,291.89,4.57,0.56,83.62,10.02,9.94,2.54,0.00,0.00,5.17,1.46,9.83,4.36,2.49,5.06,15.49,20.70,56.67,8.17,5.77,4.62
19.80,19.8,25/11/2025 10:53:42,8.613,7.341,,15.8,878613.0,603617.0,989839.31,390.75,1475.09,1716.68,426.43,3792.00,200.64,102.68,64.07,312.16,35.36,179.14,79.78,708.08,53.29,60.38,22.30,88.86,43.15,64.66,27.23,78.73,14.38,2494.54,226.03,3.45,0.44,83.40,11.78,8.30,2.03,0.00,0.00,2.94,1.23,3.63,3.20,1.34,3.90,9.66,18.64,53.74,7.63,5.59,4.10,18463.01,647.96,2446.10,3243.60,805.72,8112.35,429.24,235.28,146.80,779.42,88.30,215.80,96.10,990.75,74.56,100.74,37.20,158.62,77.03,94.51,39.80,113.12,20.67,3566.56,323.16,4.38,0.56,104.39,14.75,10.33,2.53,0.00,0.00,3.47,1.46,4.90,4.32,1.79,5.20,10.78,20.81,57.89,8.22,6.35,4.65
19.90,19.9,25/11/2025 10:54:01,9.052,8.466,,15.8,878899.0,604449.0,990807.94,326.27,1538.39,1410.36,394.83,3494.00,190.94,26.07,49.41,220.98,35.78,171.67,78.96,719.71,53.29,71.12,24.31,114.65,43.23,48.49,24.51,56.11,10.74,2351.02,212.46,3.34,0.43,92.84,14.39,8.92,2.06,0.00,0.00,3.30,1.21,5.80,3.27,1.67,3.83,8.85,18.53,53.57,7.54,3.34,4.07,16559.08,541.05,2551.07,2664.83,746.02,7474.85,408.49,59.73,113.21,551.76,89.33,206.79,95.11,1007.02,74.57,118.66,40.57,204.66,77.17,70.87,35.83,80.62,15.44,3361.35,303.77,4.25,0.55,116.21,18.01,11.10,2.57,0.00,0.00,3.90,1.43,7.84,4.42,2.22,5.11,9.88,20.69,57.71,8.12,3.79,4.62
20.00,20.0,25/11/2025 10:54:31,8.789,7.472,,15.8,880295.0,603976.0,989858.50,459.94,1472.31,1529.90,406.56,3853.68,203.59,30.50,25.06,369.43,35.02,177.74,80.01,782.98,54.14,78.53,25.85,83.11,43.32,55.11,25.73,4.34,0.97,2521.37,228.65,3.41,0.45,105.12,17.85,9.38,2.12,0.00,0.00,2.98,1.24,3.72,3.25,1.80,3.88,6.43,18.77,56.98,7.79,5.04,4.18,18403.61,762.70,2441.50,2890.69,768.19,8244.32,435.55,69.90,57.41,922.43,87.44,214.11,96.38,1095.55,75.75,131.03,43.13,148.36,77.33,80.54,37.60,6.24,1.40,3604.91,326.92,4.34,0.57,131.59,22.34,11.67,2.63,0.00,0.00,3.53,1.47,5.03,4.39,2.40,5.17,7.18,20.96,61.38,8.39,5.71,4.74
20.10,20.1,25/11/2025 10:54:50,8.902,5.421,1181240.496,15.8,871911.0,602776.0,990956.81,439.07,1492.06,1455.35,388.21,3247.91,179.89,44.14,33.09,274.57,35.07,184.58,79.94,716.10,53.19,56.25,21.55,69.57,42.65,55.43,25.55,11.68,2.53,2283.85,206.02,3.36,0.44,119.10,22.56,8.25,2.05,0.00,0.00,4.07,1.23,2.49,3.23,1.49,3.85,4.59,18.55,57.38,7.69,3.95,4.09,16263.72,728.09,2474.25,2749.84,733.50,6948.36,384.85,101.15,75.83,685.57,87.56,222.34,96.30,1001.96,74.43,93.85,35.96,124.20,76.15,81.01,37.34,16.78,3.64,3265.32,294.56,4.28,0.56,149.09,28.24,10.27,2.55,0.00,0.00,4.81,1.46,3.37,4.36,1.99,5.13,5.13,20.71,61.81,8.29,4.49,4.64
20.20,20.2,25/11/2025 10:55:09,9.045,6.280,,15.8,874162.0,603425.0,990710.00,574.07,1431.22,1598.08,400.94,3478.22,186.36,33.07,48.70,207.40,35.25,152.46,76.10,675.98,52.90,93.90,28.13,53.31,42.37,73.28,28.77,25.55,5.26,2145.73,192.84,3.83,0.46,95.02,15.09,7.78,2.03,0.00,0.00,3.31,1.21,5.32,3.22,2.44,3.81,2.82,18.55,55.45,7.59,2.96,4.02,16813.30,951.97,2373.36,3019.51,757.56,7441.08,398.69,75.78,111.60,517.85,88.01,183.66,91.67,945.84,74.01,156.67,46.93,95.18,75.64,107.10,42.05,36.72,7.56,3067.85,275.71,4.87,0.58,118.95,18.89,9.68,2.53,0.00,0.00,3.92,1.43,7.19,4.36,3.26,5.08,3.15,20.71,59.73,8.18,3.36,4.56
20.30,20.3,25/11/2025 10:55:29,9.066,6.747,,15.7,883111.0,608218.0,990043.04,467.45,1479.12,1661.34,419.70,3650.94,194.92,149.69,87.63,323.63,35.16,179.83,80.56,728.78,53.78,38.90,17.28,79.40,43.34,63.05,27.08,78.54,20.65,2384.25,215.65,3.23,0.43,67.59,8.12,7.43,2.03,0.00,0.00,3.73,1.25,2.77,3.23,1.86,3.90,6.67,18.78,53.69,7.68,4.21,4.11,18111.33,775.15,2452.80,3139.04,793.01,7810.59,417.00,342.99,200.80,808.06,87.80,216.62,97.04,1019.71,75.25,64.90,28.83,141.74,77.38,92.15,39.59,112.85,29.68,3408.87,308.32,4.11,0.55,84.61,10.17,9.25,2.53,0.00,0.00,4.42,1.48,3.74,4.37,2.48,5.21,7.45,20.97,57.83,8.27,4.77,4.67
20.40,20.4,25/11/2025 10:55:48,11.233,6.014,,15.7,894297.0,614969.0,989910.10,405.22,1509.02,1673.22,427.37,3777.25,202.03,60.43,43.35,418.34,35.44,226.36,86.22,760.82,54.55,79.81,26.56,71.29,43.80,36.41,23.32,34.91,7.11,2388.46,216.12,4.04,0.48,68.87,8.40,7.14,2.08,0.00,0.00,4.17,1.25,3.92,3.28,2.40,3.91,7.86,19.08,53.82,7.71,5.16,4.14,18399.47,671.97,2502.37,3161.49,807.51,8080.81,432.22,138.47,99.33,1044.56,88.50,272.67,103.86,1064.54,76.33,133.16,44.31,127.27,78.19,53.22,34.08,50.15,10.22,3414.88,309.00,5.15,0.60,86.21,10.51,8.89,2.59,0.00,0.00,4.93,1.48,5.30,4.43,3.20,5.22,8.77,21.30,57.98,8.31,5.85,4.70
20.50,20.5,25/11/2025 10:56:17,9.395,5.620,,15.7,894413.0,615454.0,990240.83,329.26,1539.08,1638.39,423.46,3733.31,200.05,10.69,10.22,314.71,36.12,211.68,85.46,804.02,54.96,38.82,17.33,85.28,43.71,67.34,27.98,57.21,11.02,2316.80,209.27,3.73,0.46,54.94,5.65,8.31,2.10,0.00,0.00,3.76,1.25,6.01,3.30,1.32,3.93,14.20,18.92,55.47,7.72,3.92,4.04,17707.06,546.00,2552.21,3095.68,800.12,7986.80,427.97,24.49,23.42,785.79,90.18,254.99,102.95,1124.99,76.91,64.77,28.91,152.24,78.03,98.43,40.90,82.20,15.83,3312.43,299.20,4.75,0.58,68.77,7.07,10.35,2.62,0.00,0.00,4.45,1.48,8.11,4.46,1.77,5.24,15.86,21.12,59.75,8.32,4.45,4.59
20.60,20.6,25/11/2025 10:56:37,8.262,7.800,1181240.365,15.7,893584.0,619157.0,990564.57,250.79,1517.35,1747.50,433.36,3487.37,190.22,78.79,52.28,316.81,35.66,208.78,83.94,785.04,54.23,46.95,19.63,101.91,44.24,58.35,26.44,55.28,10.70,2133.98,191.91,3.61,0.44,68.85,8.45,8.61,2.08,0.00,0.00,3.08,1.24,2.12,3.26,2.13,3.95,15.21,19.04,55.46,7.72,4.80,4.12,17168.93,415.89,2516.18,3301.84,818.81,7460.66,406.94,180.53,119.79,791.04,89.05,251.50,101.12,1098.44,75.88,78.33,32.75,181.93,78.98,85.28,38.65,79.42,15.37,3051.04,274.38,4.59,0.56,86.19,10.58,10.71,2.59,0.00,0.00,3.65,1.46,2.86,4.40,2.84,5.27,16.99,21.26,59.74,8.32,5.45,4.68
