Exported at 24/11/2025 15:22:17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Archive TL09-C-110cm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,Magnetic Susceptibility,Mag Sus in Air,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,x10^-5 SI,x10^-5 SI,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
34.10,34.1,24/11/2025 10:18:57,2.832,6.353,1181239.303,15.8,852227.0,602330.0,992300.64,441.26,1414.85,1247.36,358.95,2771.80,161.10,96.83,59.62,298.15,34.33,38.83,43.12,708.58,51.59,24.71,13.64,107.31,42.07,66.98,27.16,38.12,7.45,1690.30,149.77,3.62,0.44,88.03,13.38,6.89,1.98,0.00,0.00,2.37,1.18,2.46,3.11,2.43,3.75,8.81,18.01,50.87,7.24,3.65,3.88,14026.60,731.73,2346.21,2356.84,678.22,5929.82,344.64,221.86,136.61,744.45,85.71,46.78,51.95,991.45,72.18,41.22,22.75,191.56,75.10,97.90,39.70,54.77,10.71,2416.69,214.13,4.61,0.55,110.20,16.75,8.58,2.46,0.00,0.00,2.80,1.39,3.32,4.20,3.24,5.00,9.83,20.10,54.80,7.80,4.14,4.40
34.20,34.2,24/11/2025 10:19:30,2.998,8.337,,15.8,853827.0,603522.0,992488.56,258.94,1382.89,1093.66,339.68,2940.89,166.94,0.43,0.43,288.83,34.19,78.17,59.01,643.58,51.39,8.01,13.58,99.53,41.86,67.74,27.20,95.41,16.79,1744.21,154.71,3.77,0.45,95.30,15.40,7.87,1.96,0.00,0.00,1.88,1.17,2.11,3.10,2.74,3.78,22.38,18.00,53.34,7.46,2.63,3.86,13653.19,429.40,2293.22,2066.43,641.80,6291.55,357.14,1.00,0.98,721.19,85.37,94.16,71.09,900.50,71.91,13.37,22.66,177.68,74.73,99.00,39.75,137.09,24.12,2493.77,221.19,4.80,0.57,119.29,19.28,9.80,2.44,0.00,0.00,2.23,1.38,2.85,4.19,3.66,5.04,24.99,20.10,57.46,8.04,2.98,4.38
34.30,34.3,24/11/2025 10:20:04,3.585,8.470,,15.8,854714.0,602796.0,992026.85,446.41,1395.53,1622.90,402.87,2870.76,163.23,74.88,48.53,248.44,34.76,57.57,52.74,657.53,51.81,40.91,17.35,47.28,41.55,62.32,26.45,21.72,4.48,1675.66,148.47,3.15,0.42,70.97,9.11,4.38,1.89,0.00,0.00,3.22,1.19,1.51,3.07,2.17,3.77,8.83,18.19,49.47,7.35,3.08,3.85,14573.87,740.27,2314.18,3066.40,761.20,6141.52,349.20,171.57,111.20,620.34,86.79,69.35,63.53,920.02,72.49,68.25,28.95,84.40,74.18,91.08,38.66,31.20,6.44,2395.76,212.27,4.00,0.54,88.84,11.41,5.45,2.36,0.00,0.00,3.81,1.40,2.04,4.15,2.90,5.03,9.86,20.30,53.29,7.92,3.49,4.37
34.40,34.4,24/11/2025 10:20:38,3.183,6.816,,15.8,855554.0,603876.0,992301.06,318.55,1440.74,1209.35,355.23,2937.08,166.78,54.09,37.80,309.55,34.45,56.25,51.76,687.63,51.87,13.94,13.59,95.39,41.81,67.70,27.28,64.37,11.86,1704.34,151.10,3.00,0.41,85.43,12.66,6.34,1.90,0.00,0.00,2.00,1.17,0.67,3.08,1.86,3.76,26.53,18.04,51.26,7.30,3.62,3.87,14058.49,528.24,2389.15,2285.01,671.20,6283.40,356.80,123.93,86.62,772.92,86.02,67.76,62.35,962.14,72.58,23.26,22.67,170.28,74.63,98.95,39.87,92.49,17.04,2436.77,216.04,3.82,0.52,106.94,15.85,7.89,2.36,0.00,0.00,2.37,1.38,0.91,4.17,2.48,5.01,29.62,20.14,55.22,7.87,4.10,4.39
34.50,34.5,24/11/2025 10:21:21,2.720,9.722,,15.8,855419.0,603769.0,992425.61,268.14,1460.27,1284.30,365.48,2884.83,165.52,81.18,52.23,455.53,33.86,0.00,0.00,684.57,51.48,16.49,13.59,87.79,41.86,56.41,25.36,13.62,2.88,1575.20,139.07,3.24,0.42,80.63,11.48,5.52,1.94,0.00,0.00,2.78,1.18,1.84,3.07,1.50,3.73,16.33,18.07,51.89,7.37,2.60,3.78,14059.35,444.66,2421.53,2426.64,690.56,6171.61,354.09,186.01,119.68,1137.41,84.54,0.00,0.00,957.86,72.03,27.51,22.67,156.73,74.74,82.45,37.06,19.57,4.14,2252.13,198.83,4.12,0.53,100.93,14.37,6.87,2.42,0.00,0.00,3.28,1.40,2.49,4.14,2.00,4.97,18.23,20.18,55.90,7.94,2.95,4.28
34.60,34.6,24/11/2025 10:21:55,1.888,5.822,1181240.163,15.8,854402.0,602594.0,992742.22,324.24,1443.70,1326.29,369.75,2697.83,157.56,102.33,62.22,307.75,34.36,2.85,24.56,626.05,51.50,13.60,13.60,71.20,41.75,61.63,26.23,6.80,1.47,1552.26,137.00,3.38,0.42,79.05,11.11,7.07,1.91,0.00,0.00,2.81,1.17,2.01,3.02,1.74,3.73,11.84,18.09,53.23,7.31,3.83,3.82,13361.79,537.68,2394.05,2505.97,698.63,5771.56,337.08,234.47,142.57,768.41,85.79,3.43,29.58,875.97,72.06,22.69,22.69,127.11,74.54,90.08,38.33,9.77,2.12,2219.34,195.88,4.31,0.54,98.95,13.91,8.80,2.37,0.00,0.00,3.32,1.38,2.72,4.08,2.32,4.97,13.22,20.20,57.34,7.88,4.34,4.34
34.70,34.7,24/11/2025 10:22:28,-0.151,5.160,,15.8,856414.0,603804.0,992080.13,504.17,1427.50,1257.11,358.15,3057.08,171.93,43.16,49.12,346.02,34.41,60.76,54.19,661.26,51.63,35.77,15.90,61.06,41.87,65.28,27.01,43.67,8.45,1653.70,146.43,3.34,0.42,56.97,6.17,4.77,1.92,0.00,0.00,2.74,1.17,2.04,3.06,2.71,3.77,4.71,18.24,50.64,7.39,2.91,3.83,14558.18,836.05,2367.19,2375.25,676.70,6540.12,367.83,98.90,112.56,863.99,85.91,73.19,65.27,925.24,72.24,59.69,26.52,109.00,74.74,95.41,39.48,62.75,12.14,2364.37,209.36,4.25,0.54,71.32,7.72,5.94,2.38,0.00,0.00,3.24,1.39,2.75,4.14,3.61,5.03,5.26,20.36,54.55,7.96,3.30,4.34
34.80,34.8,24/11/2025 10:23:01,1.758,5.687,,15.8,857399.0,603267.0,992321.48,317.68,1430.30,1214.20,353.50,2933.09,168.24,43.84,32.76,479.50,34.08,8.33,24.72,646.49,51.98,22.42,13.76,30.09,41.74,59.11,25.97,78.74,14.29,1672.65,148.22,3.76,0.43,93.88,15.03,8.87,2.00,0.00,0.00,2.51,1.17,2.21,3.07,2.50,3.79,5.67,18.32,50.19,7.22,2.82,3.86,14196.47,526.79,2371.83,2294.19,667.92,6274.87,359.91,100.45,75.07,1197.26,85.10,10.03,29.77,904.57,72.72,37.40,22.95,53.72,74.52,86.39,37.96,113.13,20.54,2391.46,211.92,4.78,0.55,117.51,18.81,11.04,2.49,0.00,0.00,2.96,1.39,2.99,4.15,3.34,5.06,6.33,20.45,54.07,7.78,3.20,4.37
34.90,34.9,24/11/2025 10:23:35,3.246,6.221,,15.8,855556.0,602593.0,992175.80,510.40,1434.07,1410.64,378.30,2857.87,164.72,25.16,48.13,297.44,34.39,56.34,51.71,680.81,51.96,13.43,13.62,115.18,42.23,66.24,27.00,93.99,16.66,1528.10,134.71,3.73,0.44,86.10,12.89,5.84,1.91,0.00,0.00,1.11,1.16,2.13,3.07,2.94,3.76,19.62,18.04,44.64,7.05,2.48,3.89,14291.87,846.38,2378.08,2665.35,714.77,6113.93,352.38,57.66,110.28,742.67,85.86,67.86,62.29,952.60,72.70,22.41,22.72,205.61,75.39,96.82,39.47,135.05,23.93,2184.79,192.60,4.75,0.55,107.78,16.13,7.27,2.38,0.00,0.00,1.31,1.37,2.87,4.14,3.92,5.02,21.91,20.14,48.09,7.59,2.81,4.41
35.00,35.0,24/11/2025 10:24:19,2.996,7.212,,15.8,852285.0,604746.0,992522.55,463.65,1428.89,1284.00,362.19,2860.62,163.88,24.37,47.70,225.74,34.55,0.00,0.00,647.75,51.39,15.97,13.49,108.53,41.68,81.40,29.85,89.65,15.86,1502.27,132.23,3.61,0.42,82.92,12.08,7.15,1.91,0.00,0.00,1.71,1.17,2.99,3.07,1.41,3.76,19.79,17.86,50.65,7.25,3.28,3.86,13662.21,768.85,2369.49,2426.08,684.35,6119.83,350.59,55.83,109.31,563.65,86.28,0.00,0.00,906.33,71.90,26.64,22.51,193.75,74.40,118.97,43.63,128.81,22.79,2147.86,189.06,4.60,0.54,103.80,15.12,8.90,2.38,0.00,0.00,2.03,1.39,4.04,4.15,1.88,5.02,22.10,19.94,54.56,7.81,3.72,4.38
35.10,35.1,24/11/2025 10:24:52,2.446,7.275,1181239.109,15.8,852580.0,602818.0,992863.86,150.51,1474.08,1088.52,340.48,3024.24,170.55,28.67,22.81,240.32,34.41,84.47,60.38,679.48,51.57,19.59,13.61,75.56,41.63,54.90,24.98,54.76,10.24,1468.61,129.21,3.49,0.43,86.62,13.10,6.54,1.92,0.00,0.00,2.89,1.18,2.63,3.05,1.70,3.69,14.02,18.03,45.57,7.04,3.05,3.82,13119.08,249.59,2444.43,2056.71,643.33,6469.87,364.87,65.68,52.26,600.05,85.92,101.75,72.73,950.73,72.16,32.68,22.71,134.89,74.31,80.24,36.51,78.68,14.72,2099.74,184.73,4.44,0.54,108.43,16.39,8.14,2.39,0.00,0.00,3.42,1.40,3.56,4.11,2.26,4.93,15.65,20.13,49.09,7.58,3.47,4.33
35.20,35.2,24/11/2025 10:25:25,2.902,7.271,,15.8,851623.0,601823.0,992684.57,185.88,1442.42,1296.24,366.85,2862.71,164.50,80.28,51.76,314.75,34.45,66.42,55.81,696.21,51.46,21.93,13.65,67.47,41.90,54.46,25.09,38.04,7.42,1454.60,127.92,3.39,0.42,95.14,15.49,7.68,1.93,0.00,0.00,2.88,1.18,1.80,3.07,1.30,3.73,9.12,18.20,52.20,7.27,2.94,3.81,13487.00,308.23,2391.92,2449.20,693.15,6124.30,351.93,183.95,118.60,785.90,86.01,80.01,67.23,974.15,72.00,36.59,22.77,120.45,74.81,79.60,36.66,54.66,10.67,2079.70,182.89,4.32,0.53,119.09,19.39,9.56,2.40,0.00,0.00,3.41,1.39,2.43,4.15,1.74,4.97,10.18,20.32,56.23,7.83,3.33,4.32
35.30,35.3,24/11/2025 10:25:59,3.341,6.677,,15.8,850976.0,603128.0,992092.83,384.30,1395.93,1342.18,368.97,3190.53,176.31,27.76,22.38,387.09,34.10,0.00,0.00,724.94,52.13,19.47,13.63,86.58,41.95,62.32,26.36,39.54,7.68,1503.44,132.39,3.58,0.43,61.00,6.97,7.47,1.98,0.00,0.00,3.28,1.19,1.96,3.05,3.13,3.77,10.88,18.09,45.52,7.09,2.18,3.84,14692.44,637.28,2314.83,2535.99,697.16,6825.62,377.18,63.61,51.27,966.53,85.14,0.00,0.00,1014.34,72.93,32.49,22.74,154.56,74.89,91.08,38.53,56.82,11.03,2149.53,189.29,4.56,0.55,76.36,8.73,9.30,2.47,0.00,0.00,3.88,1.41,2.65,4.12,4.18,5.03,12.15,20.20,49.04,7.64,2.47,4.36
35.40,35.4,24/11/2025 10:26:33,3.337,7.471,,15.8,851101.0,603682.0,992224.12,630.06,1376.73,1367.59,370.97,2771.63,160.65,78.38,50.46,350.71,34.29,22.34,30.95,709.28,52.08,11.34,13.59,61.14,41.65,70.92,27.96,37.70,7.37,1511.45,133.19,3.89,0.44,68.98,8.69,7.44,1.95,0.00,0.00,2.61,1.19,0.57,3.04,2.25,3.75,16.34,18.12,49.12,7.22,2.13,3.80,14260.77,1044.82,2283.00,2584.00,700.93,5929.45,343.68,179.59,115.62,875.70,85.62,26.91,37.29,992.43,72.87,18.92,22.67,109.14,74.35,103.66,40.86,54.16,10.59,2160.99,190.43,4.95,0.56,86.35,10.87,9.26,2.43,0.00,0.00,3.09,1.40,0.77,4.10,3.00,5.00,18.25,20.23,52.92,7.78,2.41,4.31
35.50,35.5,24/11/2025 10:27:17,4.079,7.076,,15.9,851426.0,601254.0,991707.62,773.33,1432.90,1440.24,384.22,3063.72,172.74,40.52,30.42,340.56,34.30,24.23,32.68,707.67,52.24,18.34,13.62,80.59,41.87,67.99,27.39,15.53,3.25,1531.52,134.98,3.30,0.42,100.61,17.03,8.68,1.93,0.00,0.00,2.31,1.17,2.43,3.05,1.67,3.73,15.38,18.10,50.63,7.16,3.15,3.85,15230.83,1282.39,2376.14,2721.28,725.98,6554.33,369.55,92.85,69.70,850.34,85.63,29.19,39.37,990.18,73.09,30.60,22.73,143.86,74.74,99.38,40.03,22.31,4.67,2189.68,192.98,4.20,0.53,125.94,21.32,10.80,2.40,0.00,0.00,2.73,1.38,3.29,4.13,2.22,4.97,17.17,20.20,54.54,7.71,3.57,4.37
35.60,35.6,24/11/2025 10:27:50,2.574,5.296,1181242.213,15.9,846990.0,601302.0,991700.60,1072.43,1354.18,1450.65,378.08,2808.26,161.84,15.57,13.51,387.47,33.90,0.00,0.00,726.01,51.51,21.77,13.59,86.20,41.80,70.37,27.81,20.87,4.27,1472.64,129.46,3.53,0.43,80.14,11.35,9.04,1.99,0.00,0.00,2.62,1.17,2.96,3.07,2.11,3.77,13.00,18.04,51.15,7.22,2.63,3.89,15173.21,1778.38,2245.60,2740.95,714.37,6007.80,346.23,35.68,30.97,967.47,84.64,0.00,0.00,1015.84,72.07,36.32,22.67,153.88,74.62,102.85,40.65,29.98,6.14,2105.50,185.10,4.50,0.55,100.32,14.21,11.26,2.48,0.00,0.00,3.09,1.39,4.00,4.15,2.81,5.03,14.51,20.14,55.10,7.78,2.98,4.41
35.70,35.7,24/11/2025 10:28:24,2.966,3.969,,15.9,845866.0,600975.0,992349.44,336.76,1388.01,1402.63,375.21,2912.95,165.30,109.63,65.59,353.44,33.91,73.52,57.64,687.25,51.46,21.13,13.55,72.71,41.49,64.84,26.75,1.04,0.23,1445.82,127.08,3.26,0.42,77.80,10.79,9.33,1.98,0.00,0.00,2.14,1.17,2.07,3.04,2.09,3.74,17.26,18.01,51.35,7.23,3.54,3.84,14152.65,558.45,2301.71,2650.21,708.95,6231.78,353.62,251.21,150.29,882.50,84.68,88.56,69.44,961.60,72.01,35.26,22.60,129.80,74.07,94.76,39.10,1.49,0.33,2067.15,181.69,4.15,0.53,97.39,13.51,11.62,2.47,0.00,0.00,2.53,1.38,2.80,4.11,2.78,4.99,19.27,20.10,55.31,7.79,4.01,4.35
35.80,35.8,24/11/2025 10:28:57,2.518,4.500,,15.9,849390.0,601425.0,992550.04,256.58,1493.61,1141.45,352.35,3035.53,171.49,30.21,24.07,475.06,33.65,0.00,0.00,700.15,51.37,21.12,13.53,67.39,41.58,51.40,24.50,10.13,2.17,1508.08,132.85,3.64,0.43,73.57,9.76,6.87,1.96,0.00,0.00,2.14,1.18,2.59,3.03,1.69,3.71,13.24,18.06,45.93,7.18,3.20,3.86,13894.10,425.48,2476.82,2156.73,665.74,6494.01,366.88,69.22,55.16,1186.17,84.03,0.00,0.00,979.66,71.88,35.24,22.57,120.30,74.22,75.12,35.81,14.56,3.12,2156.17,189.95,4.63,0.55,92.09,12.22,8.55,2.44,0.00,0.00,2.53,1.39,3.49,4.10,2.25,4.94,14.78,20.17,49.47,7.73,3.63,4.38
35.90,35.9,24/11/2025 10:29:31,2.175,4.103,,15.9,847052.0,600865.0,992724.80,218.15,1437.10,1168.93,350.22,2830.55,163.02,111.04,66.57,287.59,34.13,68.94,55.98,687.74,51.51,19.04,13.51,115.31,41.97,70.79,27.74,67.53,12.25,1463.14,128.59,3.36,0.42,79.73,11.27,6.41,1.94,0.00,0.00,3.03,1.18,3.07,3.02,2.61,3.72,11.62,17.89,53.27,7.27,3.35,3.82,13371.19,361.75,2383.11,2208.65,661.73,6055.48,348.76,254.43,152.53,718.09,85.21,83.05,67.43,962.29,72.07,31.77,22.53,205.85,74.92,103.46,40.54,97.03,17.61,2091.92,183.86,4.28,0.54,99.80,14.11,7.98,2.41,0.00,0.00,3.58,1.40,4.14,4.08,3.48,4.97,12.97,19.97,57.39,7.84,3.80,4.33
36.00,36.0,24/11/2025 10:30:14,2.118,4.431,,15.9,848946.0,601017.0,992764.84,182.06,1398.51,1236.04,358.01,2895.52,164.86,109.13,66.00,260.34,34.55,52.94,50.56,654.58,51.37,17.45,13.54,49.10,41.34,64.11,26.56,144.03,24.78,1384.37,121.36,3.78,0.43,100.04,16.95,8.21,1.92,0.00,0.00,2.52,1.16,1.29,3.03,2.59,3.72,12.68,18.03,50.27,7.15,4.10,3.85,13329.73,301.90,2319.12,2335.46,676.45,6194.49,352.69,250.06,151.22,650.05,86.26,63.77,60.90,915.89,71.88,29.12,22.60,87.65,73.79,93.71,38.82,206.95,35.61,1979.29,173.52,4.81,0.55,125.23,21.22,10.23,2.39,0.00,0.00,2.98,1.38,1.75,4.09,3.45,4.96,14.16,20.13,54.15,7.70,4.65,4.36
36.10,36.1,24/11/2025 10:30:48,0.354,6.478,1181238.780,15.9,848645.0,600860.0,992656.44,260.28,1371.62,1308.21,362.22,2862.26,164.04,102.56,62.36,357.73,34.04,10.03,24.43,666.95,51.34,21.97,13.56,47.96,41.43,65.93,27.00,18.88,3.91,1465.09,128.90,3.50,0.43,72.70,9.58,7.11,1.96,0.00,0.00,1.48,1.14,2.28,3.05,2.89,3.73,8.43,18.09,54.49,7.34,2.83,3.82,13625.04,431.62,2274.53,2471.82,684.39,6123.32,350.94,235.00,142.88,893.22,85.00,12.08,29.43,933.20,71.83,36.66,22.63,85.61,73.97,96.36,39.46,27.12,5.62,2094.71,184.30,4.46,0.55,91.01,11.99,8.85,2.44,0.00,0.00,1.75,1.35,3.07,4.11,3.86,4.97,9.41,20.20,58.70,7.90,3.21,4.33
36.20,36.2,24/11/2025 10:31:21,3.621,6.740,,15.9,848328.0,600042.0,992653.24,314.38,1387.95,1335.52,367.39,2913.46,165.74,46.69,48.74,286.98,34.35,15.45,24.37,659.28,51.21,15.94,13.56,30.30,41.44,49.36,24.21,41.93,8.09,1457.83,128.19,3.55,0.43,96.36,15.88,9.23,2.02,0.00,0.00,2.31,1.15,1.64,3.05,1.94,3.70,12.45,18.17,48.33,7.14,3.83,3.80,13554.11,521.33,2301.60,2523.42,694.17,6232.87,354.58,106.99,111.67,716.55,85.76,18.61,29.36,922.47,71.65,26.59,22.63,54.10,73.98,72.15,35.38,60.24,11.62,2084.32,183.28,4.52,0.54,120.63,19.87,11.49,2.51,0.00,0.00,2.73,1.36,2.21,4.11,2.59,4.94,13.90,20.28,52.06,7.70,4.34,4.32
36.30,36.3,24/11/2025 10:31:55,2.780,6.872,,15.9,848400.0,601588.0,992986.65,275.44,1429.62,979.96,324.30,2719.34,157.91,40.42,48.08,291.04,34.20,101.90,65.27,663.99,51.11,74.55,24.36,97.27,41.63,53.39,24.69,74.47,13.47,1494.16,131.51,3.36,0.42,70.06,8.95,6.43,1.99,0.04,0.16,1.81,1.16,1.87,3.04,1.08,3.72,6.62,17.94,53.55,7.28,2.58,3.81,12790.55,456.76,2370.71,1851.59,612.76,5817.57,337.82,92.62,110.16,726.70,85.39,122.75,78.63,929.06,71.51,124.38,40.65,173.65,74.32,78.03,36.09,107.00,19.35,2136.27,188.02,4.27,0.53,87.70,11.20,8.01,2.47,0.06,0.21,2.14,1.37,2.53,4.11,1.44,4.96,7.39,20.03,57.69,7.84,2.93,4.32
36.40,36.4,24/11/2025 10:32:28,3.675,8.134,,15.9,848534.0,600448.0,992046.00,910.90,1326.56,1312.99,358.18,2763.84,159.61,33.74,26.04,351.33,33.97,0.00,0.00,669.46,51.38,22.18,13.56,78.62,41.67,56.18,25.25,82.15,14.72,1481.27,130.32,3.45,0.41,109.02,19.71,6.33,1.87,0.00,0.00,2.05,1.15,1.22,3.06,1.99,3.74,13.13,18.04,51.37,7.29,2.75,3.88,14519.37,1510.52,2199.80,2480.85,676.77,5912.77,341.47,77.31,59.67,877.24,84.83,0.00,0.00,936.71,71.88,37.01,22.63,140.36,74.39,82.11,36.90,118.04,21.15,2117.84,186.33,4.39,0.53,136.47,24.68,7.88,2.33,0.00,0.00,2.43,1.37,1.64,4.13,2.66,4.99,14.67,20.14,55.34,7.86,3.12,4.40
36.50,36.5,24/11/2025 10:33:12,3.844,6.877,,15.9,850054.0,601640.0,992764.44,196.93,1416.31,1227.22,352.06,2748.26,159.16,26.47,47.52,383.53,33.81,0.00,0.00,682.61,51.23,21.63,13.57,96.75,41.67,67.22,27.08,74.75,13.47,1556.85,137.29,3.51,0.43,65.89,8.00,6.10,1.90,0.00,0.00,2.85,1.18,2.46,3.04,3.19,3.71,17.60,17.92,49.04,7.16,2.70,3.85,13319.58,326.57,2348.63,2318.79,665.20,5879.44,340.50,60.65,108.89,957.63,84.42,0.00,0.00,955.11,71.68,36.09,22.64,172.72,74.39,98.25,39.58,107.40,19.35,2225.90,196.29,4.47,0.55,82.48,10.02,7.59,2.37,0.00,0.00,3.37,1.39,3.32,4.11,4.25,4.95,19.65,20.01,52.83,7.71,3.06,4.37
36.60,36.6,24/11/2025 10:33:46,4.019,2.982,1181242.609,15.9,847336.0,601119.0,992316.14,569.59,1399.73,1496.05,382.90,2686.91,156.09,32.13,47.51,248.43,34.20,7.42,24.21,655.19,51.33,11.15,13.47,104.92,41.72,75.72,28.69,92.27,16.26,1553.78,136.97,3.48,0.43,68.75,8.63,6.74,1.96,0.00,0.00,1.79,1.16,2.86,3.06,3.20,3.74,11.66,17.84,49.27,7.22,2.54,3.87,13987.86,944.53,2321.13,2826.74,723.48,5748.21,333.93,73.63,108.86,620.31,85.39,8.94,29.16,916.75,71.82,18.61,22.47,187.29,74.48,110.67,41.93,132.57,23.36,2221.51,195.83,4.43,0.55,86.06,10.80,8.39,2.44,0.00,0.00,2.11,1.38,3.87,4.14,4.27,4.99,13.01,19.92,53.07,7.78,2.89,4.39
36.70,36.7,24/11/2025 10:34:19,3.715,2.581,,15.9,846094.0,601504.0,992697.48,600.30,1407.42,1402.86,375.97,2471.05,149.01,79.30,50.76,279.81,34.01,33.28,39.31,650.84,51.27,10.77,13.43,121.97,41.80,72.06,27.98,23.96,4.86,1392.95,122.23,3.63,0.43,70.36,9.04,8.31,1.96,0.00,0.00,1.84,1.12,2.48,3.02,0.97,3.69,24.42,17.84,47.34,7.05,4.02,3.84,13323.33,995.46,2333.89,2650.66,710.37,5286.41,318.78,181.71,116.31,698.65,84.93,40.09,47.35,910.65,71.74,17.97,22.41,217.74,74.62,105.33,40.90,34.42,6.98,1991.57,174.75,4.61,0.55,88.07,11.31,10.34,2.44,0.00,0.00,2.18,1.33,3.34,4.08,1.30,4.92,27.27,19.92,50.99,7.59,4.55,4.36
36.80,36.8,24/11/2025 10:34:52,3.805,2.778,,15.8,848904.0,604165.0,993050.20,202.06,1410.93,1199.33,348.56,2662.89,156.64,16.10,13.97,370.84,33.90,0.00,0.00,676.06,51.38,21.95,13.53,97.76,41.67,65.72,26.79,60.61,11.15,1413.42,124.11,3.21,0.41,77.02,10.63,7.69,2.00,0.00,0.00,2.38,1.18,2.89,3.06,2.85,3.73,13.55,17.91,50.01,7.17,3.46,3.81,12815.40,335.07,2339.71,2266.09,658.58,5696.81,335.11,36.88,32.02,925.96,84.64,0.00,0.00,945.95,71.89,36.63,22.58,174.52,74.38,96.06,39.15,87.09,16.01,2020.82,177.44,4.09,0.53,96.41,13.31,9.57,2.49,0.00,0.00,2.82,1.39,3.90,4.13,3.80,4.97,15.12,19.99,53.87,7.72,3.93,4.32
36.90,36.9,24/11/2025 10:35:26,3.985,3.971,,15.8,850031.0,603521.0,993269.08,284.32,1469.55,1105.92,336.10,2567.29,152.45,42.49,31.50,308.54,34.14,40.29,44.15,670.51,51.37,21.65,13.56,43.85,41.32,54.99,25.05,40.81,7.89,1373.21,120.51,3.34,0.41,94.67,15.44,7.56,1.93,0.00,0.00,2.36,1.15,3.07,3.01,2.24,3.71,9.45,18.07,51.96,7.23,2.40,3.82,12335.93,471.48,2436.92,2089.59,635.04,5492.30,326.13,97.35,72.19,770.41,85.25,48.54,53.18,938.18,71.88,36.12,22.63,78.27,73.77,80.38,36.61,58.64,11.34,1963.34,172.30,4.25,0.52,118.51,19.33,9.41,2.40,0.00,0.00,2.79,1.36,4.15,4.06,2.98,4.95,10.56,20.18,55.97,7.79,2.72,4.33
37.00,37.0,24/11/2025 10:36:09,3.279,2.582,,15.8,849211.0,604164.0,992654.08,384.34,1378.47,1429.30,374.65,2628.80,154.69,37.10,28.08,286.29,34.20,47.69,47.97,687.10,51.56,23.29,13.49,68.37,41.39,69.11,27.57,51.53,9.72,1466.54,129.00,3.26,0.42,80.38,11.45,6.83,1.96,0.00,0.00,2.16,1.16,3.03,3.09,2.85,3.77,12.86,17.98,52.31,7.25,2.79,3.82,13410.85,637.34,2285.89,2700.60,707.89,5623.89,330.94,85.01,64.34,714.85,85.38,57.45,57.78,961.40,72.15,38.86,22.50,122.05,73.89,101.00,40.29,74.03,13.97,2096.78,184.44,4.15,0.53,100.61,14.33,8.50,2.44,0.00,0.00,2.56,1.37,4.10,4.17,3.80,5.03,14.36,20.08,56.34,7.81,3.16,4.34
